row_idx,timestamp,distance_to_nearest_active_ob_atr,distance_to_nearest_fresh_ob_atr,top_active_distance_atr,top_fresh_distance_atr,fraction_with_active_within_0_5atr,fraction_with_active_within_1_0atr,fraction_with_active_within_2_0atr,fraction_with_fresh_within_0_5atr,fraction_with_fresh_within_1_0atr,fraction_with_fresh_within_2_0atr
17633,2025-05-01 22:00:00+00:00,,,,,0,0,0,0,0,0
17634,2025-05-02 02:00:00+00:00,,,,,0,0,0,0,0,0
17635,2025-05-02 06:00:00+00:00,,,,,0,0,0,0,0,0
17636,2025-05-02 10:00:00+00:00,,,,,0,0,0,0,0,0
17637,2025-05-02 14:00:00+00:00,,,,,0,0,0,0,0,0
17638,2025-05-02 18:00:00+00:00,,,,,0,0,0,0,0,0
17639,2025-05-04 22:00:00+00:00,,,,,0,0,0,0,0,0
17640,2025-05-05 02:00:00+00:00,,,,,0,0,0,0,0,0
17641,2025-05-05 06:00:00+00:00,,,,,0,0,0,0,0,0
17642,2025-05-05 10:00:00+00:00,,,,,0,0,0,0,0,0
17643,2025-05-05 14:00:00+00:00,,,,,0,0,0,0,0,0
17644,2025-05-05 18:00:00+00:00,,,,,0,0,0,0,0,0
17645,2025-05-05 22:00:00+00:00,,,,,0,0,0,0,0,0
17646,2025-05-06 02:00:00+00:00,,,,,0,0,0,0,0,0
17647,2025-05-06 06:00:00+00:00,,,,,0,0,0,0,0,0
17648,2025-05-06 10:00:00+00:00,,,,,0,0,0,0,0,0
17649,2025-05-06 14:00:00+00:00,,,,,0,0,0,0,0,0
17650,2025-05-06 18:00:00+00:00,,,,,0,0,0,0,0,0
17651,2025-05-06 22:00:00+00:00,,,,,0,0,0,0,0,0
17652,2025-05-07 02:00:00+00:00,,,,,0,0,0,0,0,0
17653,2025-05-07 06:00:00+00:00,,,,,0,0,0,0,0,0
17654,2025-05-07 10:00:00+00:00,,,,,0,0,0,0,0,0
17655,2025-05-07 14:00:00+00:00,,,,,0,0,0,0,0,0
17656,2025-05-07 18:00:00+00:00,,,,,0,0,0,0,0,0
17657,2025-05-07 22:00:00+00:00,,,,,0,0,0,0,0,0
17658,2025-05-08 02:00:00+00:00,,,,,0,0,0,0,0,0
17659,2025-05-08 06:00:00+00:00,,,,,0,0,0,0,0,0
17660,2025-05-08 10:00:00+00:00,,,,,0,0,0,0,0,0
17661,2025-05-08 14:00:00+00:00,,,,,0,0,0,0,0,0
17662,2025-05-08 18:00:00+00:00,,,,,0,0,0,0,0,0
17663,2025-05-08 22:00:00+00:00,1.0794734166364075,1.0794734166364075,1.0794734166364075,1.0794734166364075,0,0,1,0,0,1
17664,2025-05-09 02:00:00+00:00,0.2311874059891657,,0.2311874059891657,,1,1,1,0,0,0
17665,2025-05-09 06:00:00+00:00,0.14845711843986004,,0.14845711843986004,,1,1,1,0,0,0
17666,2025-05-09 10:00:00+00:00,0.0,,0.0,,1,1,1,0,0,0
17667,2025-05-09 14:00:00+00:00,0.0,,0.0,,1,1,1,0,0,0
17668,2025-05-09 18:00:00+00:00,0.14390008065146856,,0.14390008065146856,,1,1,1,0,0,0
17669,2025-05-11 22:00:00+00:00,1.3602542692115216,1.3602542692115216,1.3602542692115216,1.3602542692115216,0,0,1,0,0,1
17670,2025-05-12 02:00:00+00:00,1.2922837970679826,1.2922837970679826,1.2922837970679826,1.2922837970679826,0,0,1,0,0,1
17671,2025-05-12 06:00:00+00:00,2.8686622931152206,2.8686622931152206,2.8686622931152206,,0,0,0,0,0,0
17672,2025-05-12 10:00:00+00:00,2.149957703924509,2.149957703924509,2.149957703924509,,0,0,0,0,0,0
17673,2025-05-12 14:00:00+00:00,2.682383068461344,2.682383068461344,2.682383068461344,,0,0,0,0,0,0
17674,2025-05-12 18:00:00+00:00,2.442722583880177,2.442722583880177,2.442722583880177,,0,0,0,0,0,0
17675,2025-05-12 22:00:00+00:00,2.7606525561704363,2.7606525561704363,2.7606525561704363,,0,0,0,0,0,0
17676,2025-05-13 02:00:00+00:00,1.8392750998404268,1.8392750998404268,1.8392750998404268,1.8392750998404268,0,0,1,0,0,1
17677,2025-05-13 06:00:00+00:00,1.9994619187715281,1.9994619187715281,1.9994619187715281,1.9994619187715281,0,0,1,0,0,1
17678,2025-05-13 10:00:00+00:00,2.7862426042948933,2.7862426042948933,2.7862426042948933,,0,0,0,0,0,0
17679,2025-05-13 14:00:00+00:00,2.200514022335329,2.200514022335329,2.200514022335329,,0,0,0,0,0,0
17680,2025-05-13 18:00:00+00:00,2.2269032646618063,2.2269032646618063,2.2269032646618063,,0,0,0,0,0,0
17681,2025-05-13 22:00:00+00:00,2.647242171296183,2.647242171296183,2.647242171296183,,0,0,0,0,0,0
17682,2025-05-14 02:00:00+00:00,2.886612197227967,2.886612197227967,2.886612197227967,,0,0,0,0,0,0
17683,2025-05-14 06:00:00+00:00,3.010563352697894,3.010563352697894,3.010563352697894,,0,0,0,0,0,0
17684,2025-05-14 10:00:00+00:00,1.714567713063952,1.714567713063952,1.714567713063952,1.714567713063952,0,0,1,0,0,1
17685,2025-05-14 14:00:00+00:00,2.0663364563948994,2.0663364563948994,2.0663364563948994,,0,0,0,0,0,0
17686,2025-05-14 18:00:00+00:00,2.291884983920939,2.291884983920939,2.291884983920939,,0,0,0,0,0,0
17687,2025-05-14 22:00:00+00:00,2.517840686305453,2.517840686305453,2.517840686305453,,0,0,0,0,0,0
17688,2025-05-15 02:00:00+00:00,3.7886851703102375,3.7886851703102375,3.7886851703102375,,0,0,0,0,0,0
17689,2025-05-15 06:00:00+00:00,2.493113457749124,2.493113457749124,2.493113457749124,,0,0,0,0,0,0
17690,2025-05-15 10:00:00+00:00,1.6489111603819258,1.6489111603819258,1.6489111603819258,1.6489111603819258,0,0,1,0,0,1
17691,2025-05-15 14:00:00+00:00,0.745903878674937,0.745903878674937,0.745903878674937,0.745903878674937,0,1,1,0,1,1
17692,2025-05-15 18:00:00+00:00,0.18569038298735466,0.18569038298735466,0.18569038298735466,0.18569038298735466,1,1,1,1,1,1
17693,2025-05-15 22:00:00+00:00,0.7258903402095631,3.02202691084275,0.7258903402095631,,0,1,1,0,0,0
17694,2025-05-16 02:00:00+00:00,0.8574259862561409,3.2127400896744893,0.8574259862561409,,0,1,1,0,0,0
17695,2025-05-16 06:00:00+00:00,1.1430755778768549,3.476665700908591,1.1430755778768549,,0,0,1,0,0,0
17696,2025-05-16 10:00:00+00:00,1.9354728377920452,4.1457258754330635,1.9354728377920452,,0,0,1,0,0,0
17697,2025-05-16 14:00:00+00:00,1.6946559839129784,3.9404857554274373,1.6946559839129784,,0,0,1,0,0,0
17698,2025-05-16 18:00:00+00:00,1.3156343233810823,3.6264438437670274,1.3156343233810823,,0,0,1,0,0,0
17699,2025-05-18 22:00:00+00:00,0.8224547930179001,3.0623029000765363,0.8224547930179001,,0,1,1,0,0,0
17700,2025-05-19 02:00:00+00:00,0.6581372986909118,2.94367700907955,0.6581372986909118,,0,1,1,0,0,0
17701,2025-05-19 06:00:00+00:00,0.11712993415364507,2.4294765150281488,0.11712993415364507,,1,1,1,0,0,0
17702,2025-05-19 10:00:00+00:00,0.49508532509629494,2.850414648607403,0.49508532509629494,,1,1,1,0,0,0
17703,2025-05-19 14:00:00+00:00,0.6232323332189573,3.0279120967779902,0.6232323332189573,,0,1,1,0,0,0
17704,2025-05-19 18:00:00+00:00,0.5207362376341822,3.04400464528622,0.5207362376341822,,0,1,1,0,0,0
17705,2025-05-19 22:00:00+00:00,0.8562672450032787,3.447144891526637,0.8562672450032787,,0,1,1,0,0,0
17706,2025-05-20 02:00:00+00:00,1.1364841196597246,3.795296834073193,1.1364841196597246,,0,0,1,0,0,0
17707,2025-05-20 06:00:00+00:00,0.3299921762509703,2.965862158577207,0.3299921762509703,,1,1,1,0,0,0
17708,2025-05-20 10:00:00+00:00,2.0851856795200847,2.0851856795200847,2.0851856795200847,,0,0,0,0,0,0
17709,2025-05-20 14:00:00+00:00,1.196766858347714,1.196766858347714,1.196766858347714,1.196766858347714,0,0,1,0,0,1
17710,2025-05-20 18:00:00+00:00,1.122358807440709,1.122358807440709,1.122358807440709,1.122358807440709,0,0,1,0,0,1
17711,2025-05-20 22:00:00+00:00,0.9421273965082888,0.9421273965082888,0.9421273965082888,0.9421273965082888,0,1,1,0,1,1
17712,2025-05-21 02:00:00+00:00,0.14206643247907927,0.14206643247907927,0.14206643247907927,0.14206643247907927,1,1,1,1,1,1
17713,2025-05-21 06:00:00+00:00,0.2549383083694868,,0.2549383083694868,,1,1,1,0,0,0
17714,2025-05-21 10:00:00+00:00,0.6263606610030125,,0.6263606610030125,,0,1,1,0,0,0
17715,2025-05-21 14:00:00+00:00,0.15086337389052318,,0.15086337389052318,,1,1,1,0,0,0
17716,2025-05-21 18:00:00+00:00,0.1873958947181643,,0.1873958947181643,,1,1,1,0,0,0
17717,2025-05-21 22:00:00+00:00,0.0,0.5186316589832348,0.5186316589832348,0.5186316589832348,1,1,1,0,1,1
17718,2025-05-22 02:00:00+00:00,0.0,0.29642800526209745,0.29642800526209745,0.29642800526209745,1,1,1,1,1,1
17719,2025-05-22 06:00:00+00:00,0.6069298005177427,,0.6069298005177427,,0,1,1,0,0,0
17720,2025-05-22 10:00:00+00:00,1.2405281257793044,,1.2405281257793044,,0,0,1,0,0,0
17721,2025-05-22 14:00:00+00:00,0.9045111667413032,,0.9045111667413032,,0,1,1,0,0,0
17722,2025-05-22 18:00:00+00:00,1.0259188425359358,,1.0259188425359358,,0,0,1,0,0,0
17723,2025-05-22 22:00:00+00:00,0.611729674149327,,0.611729674149327,,0,1,1,0,0,0
17724,2025-05-23 02:00:00+00:00,0.0,,0.0,,1,1,1,0,0,0
17725,2025-05-23 06:00:00+00:00,0.0,,0.0,,1,1,1,0,0,0
17726,2025-05-23 10:00:00+00:00,0.0,,0.0,,1,1,1,0,0,0
17727,2025-05-23 14:00:00+00:00,0.0,2.462589542836268,2.462589542836268,,1,1,1,0,0,0
17728,2025-05-23 18:00:00+00:00,0.0,2.3832959404446696,2.3832959404446696,,1,1,1,0,0,0
17729,2025-05-25 22:00:00+00:00,0.0,1.853001664089756,1.853001664089756,1.853001664089756,1,1,1,0,0,1
17730,2025-05-26 02:00:00+00:00,0.0,2.0085102584044647,2.0085102584044647,,1,1,1,0,0,0
17731,2025-05-26 06:00:00+00:00,0.07580626442198406,1.229930679197053,1.229930679197053,1.229930679197053,1,1,1,0,0,1
17732,2025-05-26 10:00:00+00:00,0.0,1.69779001212221,1.69779001212221,1.69779001212221,1,1,1,0,0,1
17733,2025-05-26 14:00:00+00:00,0.0,1.9092109071416672,1.9092109071416672,1.9092109071416672,1,1,1,0,0,1
17734,2025-05-26 18:00:00+00:00,0.0,2.0693840708533484,2.0693840708533484,,1,1,1,0,0,0
17735,2025-05-26 22:00:00+00:00,0.0,1.8004563546562018,1.8004563546562018,1.8004563546562018,1,1,1,0,0,1
17736,2025-05-27 02:00:00+00:00,0.3231232090828374,1.151097121471392,1.151097121471392,1.151097121471392,1,1,1,0,0,1
17737,2025-05-27 06:00:00+00:00,0.0,,0.0,,1,1,1,0,0,0
17738,2025-05-27 10:00:00+00:00,1.5904072331961108,,1.5904072331961108,,0,0,1,0,0,0
17739,2025-05-27 14:00:00+00:00,1.333968368904575,,1.333968368904575,,0,0,1,0,0,0
17740,2025-05-27 18:00:00+00:00,1.4250021627013696,,1.4250021627013696,,0,0,1,0,0,0
17741,2025-05-27 22:00:00+00:00,1.3842124414268429,,1.3842124414268429,,0,0,1,0,0,0
17742,2025-05-28 02:00:00+00:00,1.1140396301326403,,1.1140396301326403,,0,0,1,0,0,0
17743,2025-05-28 06:00:00+00:00,0.29736673854481865,,0.29736673854481865,,1,1,1,0,0,0
17744,2025-05-28 10:00:00+00:00,1.156232487833776,,1.156232487833776,,0,0,1,0,0,0
17745,2025-05-28 14:00:00+00:00,1.5564890110167313,,1.5564890110167313,,0,0,1,0,0,0
17746,2025-05-28 18:00:00+00:00,1.8931166721464796,,1.8931166721464796,,0,0,1,0,0,0
17747,2025-05-28 22:00:00+00:00,2.793725566034564,,2.793725566034564,,0,0,0,0,0,0
17748,2025-05-29 02:00:00+00:00,2.4562572015791524,,2.4562572015791524,,0,0,0,0,0,0
17749,2025-05-29 06:00:00+00:00,2.059008284004995,,2.059008284004995,,0,0,0,0,0,0
17750,2025-05-29 10:00:00+00:00,0.7243058273457065,,0.7243058273457065,,0,1,1,0,0,0
17751,2025-05-29 14:00:00+00:00,0.24484234564128615,,0.24484234564128615,,1,1,1,0,0,0
17752,2025-05-29 18:00:00+00:00,0.5392844107614454,,0.5392844107614454,,0,1,1,0,0,0
17753,2025-05-29 22:00:00+00:00,0.8846186640935664,,0.8846186640935664,,0,1,1,0,0,0
17754,2025-05-30 02:00:00+00:00,1.1591075160247826,,1.1591075160247826,,0,0,1,0,0,0
17755,2025-05-30 06:00:00+00:00,1.5433673396697978,,1.5433673396697978,,0,0,1,0,0,0
17756,2025-05-30 10:00:00+00:00,2.3028472104740554,,2.3028472104740554,,0,0,0,0,0,0
17757,2025-05-30 14:00:00+00:00,1.6847620941607016,,1.6847620941607016,,0,0,1,0,0,0
17758,2025-05-30 18:00:00+00:00,1.8370056026524018,,1.8370056026524018,,0,0,1,0,0,0
17759,2025-06-01 22:00:00+00:00,,,,,0,0,0,0,0,0
17760,2025-06-02 02:00:00+00:00,,,,,0,0,0,0,0,0
17761,2025-06-02 06:00:00+00:00,2.2342581511688158,2.2342581511688158,2.2342581511688158,,0,0,0,0,0,0
17762,2025-06-02 10:00:00+00:00,3.1231984827937422,3.1231984827937422,3.1231984827937422,,0,0,0,0,0,0
17763,2025-06-02 14:00:00+00:00,3.389143826631093,3.389143826631093,3.389143826631093,,0,0,0,0,0,0
17764,2025-06-02 18:00:00+00:00,3.8342332110665174,3.8342332110665174,3.8342332110665174,,0,0,0,0,0,0
17765,2025-06-02 22:00:00+00:00,3.3654384852012047,3.3654384852012047,3.3654384852012047,,0,0,0,0,0,0
17766,2025-06-03 02:00:00+00:00,3.0351504205806834,3.0351504205806834,3.0351504205806834,,0,0,0,0,0,0
17767,2025-06-03 06:00:00+00:00,2.736971577968642,2.736971577968642,2.736971577968642,,0,0,0,0,0,0
17768,2025-06-03 10:00:00+00:00,2.2552094539174603,2.2552094539174603,2.2552094539174603,,0,0,0,0,0,0
17769,2025-06-03 14:00:00+00:00,2.575107516001518,2.575107516001518,2.575107516001518,,0,0,0,0,0,0
17770,2025-06-03 18:00:00+00:00,2.7402604304656726,2.7402604304656726,2.7402604304656726,,0,0,0,0,0,0
17771,2025-06-03 22:00:00+00:00,3.504519358431299,3.504519358431299,3.504519358431299,,0,0,0,0,0,0
17772,2025-06-04 02:00:00+00:00,2.5586434747372913,2.5586434747372913,2.5586434747372913,,0,0,0,0,0,0
17773,2025-06-04 06:00:00+00:00,3.1663061633219756,3.1663061633219756,3.1663061633219756,,0,0,0,0,0,0
17774,2025-06-04 10:00:00+00:00,2.698479895593282,2.698479895593282,2.698479895593282,,0,0,0,0,0,0
17775,2025-06-04 14:00:00+00:00,3.7889309032507468,3.7889309032507468,3.7889309032507468,,0,0,0,0,0,0
17776,2025-06-04 18:00:00+00:00,3.595439374967038,3.595439374967038,3.595439374967038,,0,0,0,0,0,0
17777,2025-06-04 22:00:00+00:00,3.7684573253627756,3.7684573253627756,3.7684573253627756,,0,0,0,0,0,0
17778,2025-06-05 02:00:00+00:00,3.36509742452124,3.36509742452124,3.36509742452124,,0,0,0,0,0,0
17779,2025-06-05 06:00:00+00:00,0.5782382164159654,0.5782382164159654,0.5782382164159654,0.5782382164159654,0,1,1,0,1,1
17780,2025-06-05 10:00:00+00:00,0.03318588752269373,3.792870394782257,0.03318588752269373,,1,1,1,0,0,0
17781,2025-06-05 14:00:00+00:00,2.5015985963407816,2.5015985963407816,2.5015985963407816,,0,0,0,0,0,0
17782,2025-06-05 18:00:00+00:00,2.5399449418673603,2.5399449418673603,2.5399449418673603,,0,0,0,0,0,0
17783,2025-06-05 22:00:00+00:00,3.1058836951888207,3.1058836951888207,3.1058836951888207,,0,0,0,0,0,0
17784,2025-06-06 02:00:00+00:00,3.262519868700689,3.262519868700689,3.262519868700689,,0,0,0,0,0,0
17785,2025-06-06 06:00:00+00:00,2.898090202665231,2.898090202665231,2.898090202665231,,0,0,0,0,0,0
17786,2025-06-06 10:00:00+00:00,2.242339203937174,2.242339203937174,2.242339203937174,,0,0,0,0,0,0
17787,2025-06-06 14:00:00+00:00,1.2864515865192956,1.2864515865192956,1.2864515865192956,1.2864515865192956,0,0,1,0,0,1
17788,2025-06-06 18:00:00+00:00,0.6629519821197171,0.6629519821197171,0.6629519821197171,0.6629519821197171,0,1,1,0,1,1
17789,2025-06-08 22:00:00+00:00,0.01570812983320287,,0.01570812983320287,,1,1,1,0,0,0
17790,2025-06-09 02:00:00+00:00,0.8608085127923989,,0.8608085127923989,,0,1,1,0,0,0
17791,2025-06-09 06:00:00+00:00,1.0736197800070104,,1.0736197800070104,,0,0,1,0,0,0
17792,2025-06-09 10:00:00+00:00,1.1386988994218603,,1.1386988994218603,,0,0,1,0,0,0
17793,2025-06-09 14:00:00+00:00,1.8228259182922395,,1.8228259182922395,,0,0,1,0,0,0
17794,2025-06-09 18:00:00+00:00,1.4774577491760446,,1.4774577491760446,,0,0,1,0,0,0
17795,2025-06-09 22:00:00+00:00,0.5033842146378938,,0.5033842146378938,,0,1,1,0,0,0
17796,2025-06-10 02:00:00+00:00,1.076608256143183,,1.076608256143183,,0,0,1,0,0,0
17797,2025-06-10 06:00:00+00:00,1.676351734139851,,1.676351734139851,,0,0,1,0,0,0
17798,2025-06-10 10:00:00+00:00,2.3575658535181865,,2.3575658535181865,,0,0,0,0,0,0
17799,2025-06-10 14:00:00+00:00,1.4170069644934387,,1.4170069644934387,,0,0,1,0,0,0
17800,2025-06-10 18:00:00+00:00,1.3228943271455267,,1.3228943271455267,,0,0,1,0,0,0
17801,2025-06-10 22:00:00+00:00,1.6137130168584624,,1.6137130168584624,,0,0,1,0,0,0
17802,2025-06-11 02:00:00+00:00,2.2014069873293964,,2.2014069873293964,,0,0,0,0,0,0
17803,2025-06-11 06:00:00+00:00,1.922815004119216,,1.922815004119216,,0,0,1,0,0,0
17804,2025-06-11 10:00:00+00:00,1.6400522591864155,,1.6400522591864155,,0,0,1,0,0,0
17805,2025-06-11 14:00:00+00:00,1.3595101416783815,,1.3595101416783815,,0,0,1,0,0,0
17806,2025-06-11 18:00:00+00:00,2.71900912620677,,2.71900912620677,,0,0,0,0,0,0
17807,2025-06-11 22:00:00+00:00,1.2913441288628145,1.2913441288628145,1.2913441288628145,1.2913441288628145,0,0,1,0,0,1
17808,2025-06-12 02:00:00+00:00,1.5088668018063551,1.5088668018063551,1.5088668018063551,1.5088668018063551,0,0,1,0,0,1
17809,2025-06-12 06:00:00+00:00,1.0248868542546652,,1.0248868542546652,,0,0,1,0,0,0
17810,2025-06-12 10:00:00+00:00,2.128403619956248,,2.128403619956248,,0,0,0,0,0,0
17811,2025-06-12 14:00:00+00:00,0.3162289858786834,0.3162289858786834,0.3162289858786834,0.3162289858786834,1,1,1,1,1,1
17812,2025-06-12 18:00:00+00:00,0.5218493837690134,0.5218493837690134,0.5218493837690134,0.5218493837690134,0,1,1,0,1,1
17813,2025-06-12 22:00:00+00:00,1.4510345746177855,1.4510345746177855,1.4510345746177855,1.4510345746177855,0,0,1,0,0,1
17814,2025-06-13 02:00:00+00:00,1.3803727032708437,1.3803727032708437,1.3803727032708437,1.3803727032708437,0,0,1,0,0,1
17815,2025-06-13 06:00:00+00:00,1.314442329421536,1.314442329421536,1.314442329421536,1.314442329421536,0,0,1,0,0,1
17816,2025-06-13 10:00:00+00:00,1.7828149240513698,1.7828149240513698,1.7828149240513698,1.7828149240513698,0,0,1,0,0,1
17817,2025-06-13 14:00:00+00:00,1.5358891636655463,1.5358891636655463,1.5358891636655463,1.5358891636655463,0,0,1,0,0,1
17818,2025-06-13 18:00:00+00:00,1.710816854023505,1.710816854023505,1.710816854023505,1.710816854023505,0,0,1,0,0,1
17819,2025-06-15 22:00:00+00:00,2.1101381803558,2.1101381803558,2.1101381803558,,0,0,0,0,0,0
17820,2025-06-16 02:00:00+00:00,1.2205192109484828,1.2205192109484828,1.2205192109484828,1.2205192109484828,0,0,1,0,0,1
17821,2025-06-16 06:00:00+00:00,0.836299892692788,0.836299892692788,0.836299892692788,0.836299892692788,0,1,1,0,1,1
17822,2025-06-16 10:00:00+00:00,0.0,0.5375030302231927,0.0,0.5375030302231927,1,1,1,0,1,1
17823,2025-06-16 14:00:00+00:00,0.0,0.7372195147525502,0.0,0.7372195147525502,1,1,1,0,1,1
17824,2025-06-16 18:00:00+00:00,0.0,0.43832516101167934,0.0,0.43832516101167934,1,1,1,1,1,1
17825,2025-06-16 22:00:00+00:00,0.02270624561648967,0.8206037165799235,0.02270624561648967,0.8206037165799235,1,1,1,0,1,1
17826,2025-06-17 02:00:00+00:00,0.7622049383294529,,0.7622049383294529,,0,1,1,0,0,0
17827,2025-06-17 06:00:00+00:00,0.45239108604354367,,0.45239108604354367,,1,1,1,0,0,0
17828,2025-06-17 10:00:00+00:00,0.6963534544673452,,0.6963534544673452,,0,1,1,0,0,0
17829,2025-06-17 14:00:00+00:00,0.6775292645941279,,0.6775292645941279,,0,1,1,0,0,0
17830,2025-06-17 18:00:00+00:00,0.6233415016381999,,0.6233415016381999,,0,1,1,0,0,0
17831,2025-06-17 22:00:00+00:00,0.1637971885462695,,0.1637971885462695,,1,1,1,0,0,0
17832,2025-06-18 02:00:00+00:00,0.5146101100957493,,0.5146101100957493,,0,1,1,0,0,0
17833,2025-06-18 06:00:00+00:00,0.1274704286383914,,0.1274704286383914,,1,1,1,0,0,0
17834,2025-06-18 10:00:00+00:00,0.8013769201979847,,0.8013769201979847,,0,1,1,0,0,0
17835,2025-06-18 14:00:00+00:00,0.474015040181491,,0.474015040181491,,1,1,1,0,0,0
17836,2025-06-18 18:00:00+00:00,0.0,,0.0,,1,1,1,0,0,0
17837,2025-06-18 22:00:00+00:00,0.0,,0.0,,1,1,1,0,0,0
17838,2025-06-19 02:00:00+00:00,0.0,,0.0,,1,1,1,0,0,0
17839,2025-06-19 06:00:00+00:00,0.0,,0.0,,1,1,1,0,0,0
17840,2025-06-19 10:00:00+00:00,0.0,,0.0,,1,1,1,0,0,0
17841,2025-06-19 14:00:00+00:00,0.0,,0.0,,1,1,1,0,0,0
17842,2025-06-19 18:00:00+00:00,0.0,,0.0,,1,1,1,0,0,0
17843,2025-06-19 22:00:00+00:00,0.0,,0.0,,1,1,1,0,0,0
17844,2025-06-20 02:00:00+00:00,0.0,1.142316195831483,1.142316195831483,1.142316195831483,1,1,1,0,0,1
17845,2025-06-20 06:00:00+00:00,0.0,0.5959845801037502,0.5959845801037502,0.5959845801037502,1,1,1,0,1,1
17846,2025-06-20 10:00:00+00:00,0.0,,0.0,,1,1,1,0,0,0
17847,2025-06-20 14:00:00+00:00,0.0,,0.0,,1,1,1,0,0,0
17848,2025-06-20 18:00:00+00:00,0.0,,0.0,,1,1,1,0,0,0
17849,2025-06-22 22:00:00+00:00,0.0,,0.0,,1,1,1,0,0,0
17850,2025-06-23 02:00:00+00:00,0.0,,0.0,,1,1,1,0,0,0
17851,2025-06-23 06:00:00+00:00,0.0,,0.0,,1,1,1,0,0,0
17852,2025-06-23 10:00:00+00:00,0.2482522493871761,,0.2482522493871761,,1,1,1,0,0,0
17853,2025-06-23 14:00:00+00:00,0.333645722146835,,0.333645722146835,,1,1,1,0,0,0
17854,2025-06-23 18:00:00+00:00,0.0,,0.0,,1,1,1,0,0,0
17855,2025-06-23 22:00:00+00:00,0.2243255081843301,,0.2243255081843301,,1,1,1,0,0,0
17856,2025-06-24 02:00:00+00:00,0.0,,0.0,,1,1,1,0,0,0
17857,2025-06-24 06:00:00+00:00,,,,,0,0,0,0,0,0
17858,2025-06-24 10:00:00+00:00,,,,,0,0,0,0,0,0
17859,2025-06-24 14:00:00+00:00,,,,,0,0,0,0,0,0
17860,2025-06-24 18:00:00+00:00,,,,,0,0,0,0,0,0
17861,2025-06-24 22:00:00+00:00,,,,,0,0,0,0,0,0
17862,2025-06-25 02:00:00+00:00,,,,,0,0,0,0,0,0
17863,2025-06-25 06:00:00+00:00,,,,,0,0,0,0,0,0
17864,2025-06-25 10:00:00+00:00,,,,,0,0,0,0,0,0
17865,2025-06-25 14:00:00+00:00,,,,,0,0,0,0,0,0
17866,2025-06-25 18:00:00+00:00,,,,,0,0,0,0,0,0
17867,2025-06-25 22:00:00+00:00,,,,,0,0,0,0,0,0
17868,2025-06-26 02:00:00+00:00,,,,,0,0,0,0,0,0
17869,2025-06-26 06:00:00+00:00,,,,,0,0,0,0,0,0
17870,2025-06-26 10:00:00+00:00,,,,,0,0,0,0,0,0
17871,2025-06-26 14:00:00+00:00,,,,,0,0,0,0,0,0
17872,2025-06-26 18:00:00+00:00,,,,,0,0,0,0,0,0
17873,2025-06-26 22:00:00+00:00,,,,,0,0,0,0,0,0
17874,2025-06-27 02:00:00+00:00,,,,,0,0,0,0,0,0
17875,2025-06-27 06:00:00+00:00,,,,,0,0,0,0,0,0
17876,2025-06-27 10:00:00+00:00,,,,,0,0,0,0,0,0
17877,2025-06-27 14:00:00+00:00,,,,,0,0,0,0,0,0
17878,2025-06-27 18:00:00+00:00,,,,,0,0,0,0,0,0
17879,2025-06-29 22:00:00+00:00,,,,,0,0,0,0,0,0
17880,2025-06-30 02:00:00+00:00,,,,,0,0,0,0,0,0
17881,2025-06-30 06:00:00+00:00,,,,,0,0,0,0,0,0
17882,2025-06-30 10:00:00+00:00,,,,,0,0,0,0,0,0
17883,2025-06-30 14:00:00+00:00,,,,,0,0,0,0,0,0
17884,2025-06-30 18:00:00+00:00,,,,,0,0,0,0,0,0
17885,2025-06-30 22:00:00+00:00,,,,,0,0,0,0,0,0
17886,2025-07-01 02:00:00+00:00,,,,,0,0,0,0,0,0
17887,2025-07-01 06:00:00+00:00,,,,,0,0,0,0,0,0
17888,2025-07-01 10:00:00+00:00,,,,,0,0,0,0,0,0
17889,2025-07-01 14:00:00+00:00,,,,,0,0,0,0,0,0
17890,2025-07-01 18:00:00+00:00,,,,,0,0,0,0,0,0
17891,2025-07-01 22:00:00+00:00,,,,,0,0,0,0,0,0
17892,2025-07-02 02:00:00+00:00,,,,,0,0,0,0,0,0
17893,2025-07-02 06:00:00+00:00,,,,,0,0,0,0,0,0
17894,2025-07-02 10:00:00+00:00,,,,,0,0,0,0,0,0
17895,2025-07-02 14:00:00+00:00,,,,,0,0,0,0,0,0
17896,2025-07-02 18:00:00+00:00,,,,,0,0,0,0,0,0
17897,2025-07-02 22:00:00+00:00,,,,,0,0,0,0,0,0
17898,2025-07-03 02:00:00+00:00,,,,,0,0,0,0,0,0
17899,2025-07-03 06:00:00+00:00,,,,,0,0,0,0,0,0
17900,2025-07-03 10:00:00+00:00,,,,,0,0,0,0,0,0
17901,2025-07-03 14:00:00+00:00,,,,,0,0,0,0,0,0
17902,2025-07-03 18:00:00+00:00,,,,,0,0,0,0,0,0
17903,2025-07-03 22:00:00+00:00,,,,,0,0,0,0,0,0
17904,2025-07-04 02:00:00+00:00,,,,,0,0,0,0,0,0
17905,2025-07-04 06:00:00+00:00,,,,,0,0,0,0,0,0
17906,2025-07-04 10:00:00+00:00,,,,,0,0,0,0,0,0
17907,2025-07-04 14:00:00+00:00,,,,,0,0,0,0,0,0
17908,2025-07-06 22:00:00+00:00,,,,,0,0,0,0,0,0
17909,2025-07-07 02:00:00+00:00,,,,,0,0,0,0,0,0
17910,2025-07-07 06:00:00+00:00,1.3402286824928749,1.3402286824928749,1.3402286824928749,1.3402286824928749,0,0,1,0,0,1
