row_idx,timestamp,number_of_active_obs,number_of_fresh_obs,best_active_ob_strength,best_fresh_ob_strength,nearest_active_bull_ob_distance_atr,nearest_active_bear_ob_distance_atr,nearest_fresh_bull_ob_distance_atr,nearest_fresh_bear_ob_distance_atr
4962,2017-02-23 19:00:00+00:00,1,1,0.7997682373618169,0.7997682373618169,2.6462492697367606,,2.6462492697367606,
4963,2017-02-23 23:00:00+00:00,1,1,0.7997682373618169,0.7997682373618169,2.8499374238686186,,2.8499374238686186,
4964,2017-02-24 03:00:00+00:00,1,1,0.7997682373618169,0.7997682373618169,3.557834368199339,,3.557834368199339,
4965,2017-02-24 07:00:00+00:00,1,1,0.7997682373618169,0.7997682373618169,4.309917294695913,,4.309917294695913,
4966,2017-02-24 11:00:00+00:00,1,1,0.7997682373618169,0.7997682373618169,3.5995738929926637,,3.5995738929926637,
4967,2017-02-24 15:00:00+00:00,1,1,0.7997682373618169,0.7997682373618169,4.267083114486208,,4.267083114486208,
4968,2017-02-24 19:00:00+00:00,1,1,0.7997682373618169,0.7997682373618169,4.427438586561571,,4.427438586561571,
4969,2017-02-26 23:00:00+00:00,1,1,0.7997682373618169,0.7997682373618169,4.345598554735831,,4.345598554735831,
4970,2017-02-27 03:00:00+00:00,1,1,0.7997682373618169,0.7997682373618169,4.701389533463412,,4.701389533463412,
4971,2017-02-27 07:00:00+00:00,1,1,0.7997682373618169,0.7997682373618169,4.46225229041548,,4.46225229041548,
4972,2017-02-27 11:00:00+00:00,1,1,0.7997682373618169,0.7997682373618169,4.613667014092316,,4.613667014092316,
4973,2017-02-27 15:00:00+00:00,1,1,0.7997682373618169,0.7997682373618169,4.433713646127417,,4.433713646127417,
4974,2017-02-27 19:00:00+00:00,1,1,0.7997682373618169,0.7997682373618169,3.3095469486491247,,3.3095469486491247,
4975,2017-02-27 23:00:00+00:00,1,1,0.7997682373618169,0.7997682373618169,3.514260595374986,,3.514260595374986,
4976,2017-02-28 03:00:00+00:00,1,1,0.7997682373618169,0.7997682373618169,3.7908970132843787,,3.7908970132843787,
4977,2017-02-28 07:00:00+00:00,1,1,0.7997682373618169,0.7997682373618169,3.424126729681682,,3.424126729681682,
4978,2017-02-28 11:00:00+00:00,1,1,0.7997682373618169,0.7997682373618169,4.312725088367089,,4.312725088367089,
4979,2017-02-28 15:00:00+00:00,1,1,0.7997682373618169,0.7997682373618169,2.8029688202725698,,2.8029688202725698,
4980,2017-02-28 19:00:00+00:00,1,1,0.7997682373618169,0.7997682373618169,2.2833555015734985,,2.2833555015734985,
4981,2017-02-28 23:00:00+00:00,1,1,0.7997682373618169,0.7997682373618169,2.0704619780997975,,2.0704619780997975,
4982,2017-03-01 03:00:00+00:00,1,1,0.7997682373618169,0.7997682373618169,1.385273076896659,,1.385273076896659,
4983,2017-03-01 07:00:00+00:00,1,1,0.7997682373618169,0.7997682373618169,1.7852511048542195,,1.7852511048542195,
4984,2017-03-01 11:00:00+00:00,1,1,0.7997682373618169,0.7997682373618169,0.9898491405718493,,0.9898491405718493,
4985,2017-03-01 15:00:00+00:00,1,1,0.7997682373618169,0.7997682373618169,2.056651491463129,,2.056651491463129,
4986,2017-03-01 19:00:00+00:00,1,1,0.7997682373618169,0.7997682373618169,2.2524243002060884,,2.2524243002060884,
4987,2017-03-01 23:00:00+00:00,1,1,0.7997682373618169,0.7997682373618169,1.7002431418861943,,1.7002431418861943,
4988,2017-03-02 03:00:00+00:00,1,1,0.7997682373618169,0.7997682373618169,1.452977690787836,,1.452977690787836,
4989,2017-03-02 07:00:00+00:00,1,1,0.7997682373618169,0.7997682373618169,1.2640809479217199,,1.2640809479217199,
4990,2017-03-02 11:00:00+00:00,0,0,,,,,,
4991,2017-03-02 15:00:00+00:00,0,0,,,,,,
4992,2017-03-02 19:00:00+00:00,0,0,,,,,,
4993,2017-03-02 23:00:00+00:00,0,0,,,,,,
4994,2017-03-03 03:00:00+00:00,0,0,,,,,,
4995,2017-03-03 07:00:00+00:00,0,0,,,,,,
4996,2017-03-03 11:00:00+00:00,0,0,,,,,,
4997,2017-03-03 15:00:00+00:00,0,0,,,,,,
4998,2017-03-03 19:00:00+00:00,0,0,,,,,,
4999,2017-03-05 23:00:00+00:00,0,0,,,,,,
5000,2017-03-06 03:00:00+00:00,0,0,,,,,,
5001,2017-03-06 07:00:00+00:00,0,0,,,,,,
5002,2017-03-06 11:00:00+00:00,0,0,,,,,,
5003,2017-03-06 15:00:00+00:00,0,0,,,,,,
5004,2017-03-06 19:00:00+00:00,0,0,,,,,,
5005,2017-03-06 23:00:00+00:00,0,0,,,,,,
5006,2017-03-07 03:00:00+00:00,0,0,,,,,,
5007,2017-03-07 07:00:00+00:00,0,0,,,,,,
5008,2017-03-07 11:00:00+00:00,1,1,0.6898499106655734,0.6898499106655734,,1.3947652525487073,,1.3947652525487073
5009,2017-03-07 15:00:00+00:00,1,1,0.6898499106655734,0.6898499106655734,,1.742603226151261,,1.742603226151261
5010,2017-03-07 19:00:00+00:00,1,1,0.6898499106655734,0.6898499106655734,,1.894494195671116,,1.894494195671116
5011,2017-03-07 23:00:00+00:00,1,1,0.6898499106655734,0.6898499106655734,,1.602773499931144,,1.602773499931144
5012,2017-03-08 03:00:00+00:00,1,1,0.6898499106655734,0.6898499106655734,,1.7572531804240947,,1.7572531804240947
5013,2017-03-08 07:00:00+00:00,2,2,0.6898499106655734,0.6898499106655734,,0.6402145288405117,,0.6402145288405117
5014,2017-03-08 11:00:00+00:00,2,2,0.6898499106655734,0.6898499106655734,,1.1683001214994984,,1.1683001214994984
5015,2017-03-08 15:00:00+00:00,2,2,0.6898499106655734,0.6898499106655734,,1.3037933405088138,,1.3037933405088138
5016,2017-03-08 19:00:00+00:00,2,2,0.6898499106655734,0.6898499106655734,,1.5506472416834287,,1.5506472416834287
5017,2017-03-08 23:00:00+00:00,2,2,0.6898499106655734,0.6898499106655734,,1.7702230514534476,,1.7702230514534476
5018,2017-03-09 03:00:00+00:00,2,2,0.6898499106655734,0.6898499106655734,,2.016332150738357,,2.016332150738357
5019,2017-03-09 07:00:00+00:00,2,2,0.6898499106655734,0.6898499106655734,,2.328929959876629,,2.328929959876629
5020,2017-03-09 11:00:00+00:00,2,2,0.6898499106655734,0.6898499106655734,,2.0142821744872044,,2.0142821744872044
5021,2017-03-09 15:00:00+00:00,2,2,0.6898499106655734,0.6898499106655734,,2.4924522397912607,,2.4924522397912607
5022,2017-03-09 19:00:00+00:00,2,2,0.6898499106655734,0.6898499106655734,,3.1100282765305387,,3.1100282765305387
5023,2017-03-09 23:00:00+00:00,2,2,0.6898499106655734,0.6898499106655734,,3.538726557958767,,3.538726557958767
5024,2017-03-10 03:00:00+00:00,2,2,0.6898499106655734,0.6898499106655734,,3.897712399429794,,3.897712399429794
5025,2017-03-10 07:00:00+00:00,2,2,0.6898499106655734,0.6898499106655734,,4.24341500121945,,4.24341500121945
5026,2017-03-10 11:00:00+00:00,2,2,0.6898499106655734,0.6898499106655734,,2.460678771377307,,2.460678771377307
5027,2017-03-10 15:00:00+00:00,2,2,0.6898499106655734,0.6898499106655734,,2.692460046279243,,2.692460046279243
5028,2017-03-10 19:00:00+00:00,2,2,0.6898499106655734,0.6898499106655734,,2.333612563655854,,2.333612563655854
5029,2017-03-12 19:00:00+00:00,2,2,0.6898499106655734,0.6898499106655734,,2.056632560834248,,2.056632560834248
5030,2017-03-12 23:00:00+00:00,2,2,0.6898499106655734,0.6898499106655734,,2.05075184254197,,2.05075184254197
5031,2017-03-13 02:00:00+00:00,2,2,0.6898499106655734,0.6898499106655734,,0.9636508604085019,,0.9636508604085019
5032,2017-03-13 03:00:00+00:00,2,2,0.6898499106655734,0.6898499106655734,,1.8081434728940697,,1.8081434728940697
5033,2017-03-13 06:00:00+00:00,2,2,0.6898499106655734,0.6898499106655734,,1.5693005297904892,,1.5693005297904892
5034,2017-03-13 10:00:00+00:00,2,2,0.6898499106655734,0.6898499106655734,,2.4519394320032744,,2.4519394320032744
5035,2017-03-13 14:00:00+00:00,2,2,0.6898499106655734,0.6898499106655734,,2.4135123347209086,,2.4135123347209086
5036,2017-03-13 18:00:00+00:00,2,2,0.6898499106655734,0.6898499106655734,,2.9772692665531486,,2.9772692665531486
5037,2017-03-13 22:00:00+00:00,2,2,0.6898499106655734,0.6898499106655734,,2.5930427097428805,,2.5930427097428805
5038,2017-03-14 02:00:00+00:00,2,2,0.6898499106655734,0.6898499106655734,,3.191268638790983,,3.191268638790983
5039,2017-03-14 06:00:00+00:00,2,2,0.6898499106655734,0.6898499106655734,,2.850041814346154,,2.850041814346154
5040,2017-03-14 10:00:00+00:00,2,2,0.6898499106655734,0.6898499106655734,,2.505710216526904,,2.505710216526904
5041,2017-03-14 14:00:00+00:00,2,2,0.6898499106655734,0.6898499106655734,,3.114978279021003,,3.114978279021003
5042,2017-03-14 18:00:00+00:00,2,2,0.6898499106655734,0.6898499106655734,,3.720523180381111,,3.720523180381111
5043,2017-03-14 22:00:00+00:00,2,2,0.6898499106655734,0.6898499106655734,,3.31116457775064,,3.31116457775064
5044,2017-03-15 02:00:00+00:00,2,2,0.6898499106655734,0.6898499106655734,,2.611784391372507,,2.611784391372507
5045,2017-03-15 06:00:00+00:00,2,2,0.6898499106655734,0.6898499106655734,,3.3251082099791978,,3.3251082099791978
5046,2017-03-15 10:00:00+00:00,2,2,0.6898499106655734,0.6898499106655734,,3.5998912282603133,,3.5998912282603133
5047,2017-03-15 14:00:00+00:00,1,1,0.6898499106655734,0.6898499106655734,,1.587960880688695,,1.587960880688695
5048,2017-03-15 18:00:00+00:00,1,1,0.6898499106655734,0.6898499106655734,,1.0723655763452222,,1.0723655763452222
5049,2017-03-15 22:00:00+00:00,1,0,0.6898499106655734,,,0.08553861350588948,,
5050,2017-03-16 02:00:00+00:00,1,0,0.6898499106655734,,,0.0,,
5051,2017-03-16 06:00:00+00:00,0,0,,,,,,
5052,2017-03-16 10:00:00+00:00,0,0,,,,,,
5053,2017-03-16 14:00:00+00:00,0,0,,,,,,
5054,2017-03-16 18:00:00+00:00,0,0,,,,,,
5055,2017-03-16 22:00:00+00:00,0,0,,,,,,
5056,2017-03-17 02:00:00+00:00,0,0,,,,,,
5057,2017-03-17 06:00:00+00:00,0,0,,,,,,
5058,2017-03-17 10:00:00+00:00,0,0,,,,,,
5059,2017-03-17 14:00:00+00:00,0,0,,,,,,
5060,2017-03-17 18:00:00+00:00,0,0,,,,,,
5061,2017-03-19 18:00:00+00:00,0,0,,,,,,
5062,2017-03-19 22:00:00+00:00,1,1,0.5428247383285788,0.5428247383285788,0.9835802015939396,,0.9835802015939396,
5063,2017-03-20 02:00:00+00:00,1,1,0.5428247383285788,0.5428247383285788,1.0650225005006997,,1.0650225005006997,
5064,2017-03-20 06:00:00+00:00,1,1,0.5428247383285788,0.5428247383285788,0.8520870171518654,,0.8520870171518654,
5065,2017-03-20 10:00:00+00:00,1,1,0.5428247383285788,0.5428247383285788,0.7092836503400336,,0.7092836503400336,
5066,2017-03-20 14:00:00+00:00,1,1,0.5428247383285788,0.5428247383285788,1.0409124716332407,,1.0409124716332407,
5067,2017-03-20 18:00:00+00:00,1,1,0.5428247383285788,0.5428247383285788,1.237992828783763,,1.237992828783763,
5068,2017-03-20 22:00:00+00:00,0,0,,,,,,
5069,2017-03-21 02:00:00+00:00,0,0,,,,,,
5070,2017-03-21 06:00:00+00:00,0,0,,,,,,
5071,2017-03-21 10:00:00+00:00,0,0,,,,,,
5072,2017-03-21 14:00:00+00:00,0,0,,,,,,
5073,2017-03-21 18:00:00+00:00,0,0,,,,,,
5074,2017-03-21 22:00:00+00:00,0,0,,,,,,
5075,2017-03-22 02:00:00+00:00,0,0,,,,,,
5076,2017-03-22 06:00:00+00:00,0,0,,,,,,
5077,2017-03-22 10:00:00+00:00,0,0,,,,,,
5078,2017-03-22 14:00:00+00:00,0,0,,,,,,
5079,2017-03-22 18:00:00+00:00,0,0,,,,,,
5080,2017-03-22 22:00:00+00:00,0,0,,,,,,
5081,2017-03-23 02:00:00+00:00,0,0,,,,,,
5082,2017-03-23 06:00:00+00:00,0,0,,,,,,
5083,2017-03-23 10:00:00+00:00,0,0,,,,,,
5084,2017-03-23 14:00:00+00:00,0,0,,,,,,
5085,2017-03-23 18:00:00+00:00,0,0,,,,,,
5086,2017-03-23 22:00:00+00:00,0,0,,,,,,
5087,2017-03-24 02:00:00+00:00,0,0,,,,,,
5088,2017-03-24 06:00:00+00:00,0,0,,,,,,
5089,2017-03-24 10:00:00+00:00,0,0,,,,,,
5090,2017-03-24 14:00:00+00:00,0,0,,,,,,
5091,2017-03-24 18:00:00+00:00,0,0,,,,,,
5092,2017-03-26 18:00:00+00:00,0,0,,,,,,
5093,2017-03-26 22:00:00+00:00,0,0,,,,,,
5094,2017-03-27 02:00:00+00:00,0,0,,,,,,
5095,2017-03-27 06:00:00+00:00,0,0,,,,,,
5096,2017-03-27 10:00:00+00:00,0,0,,,,,,
5097,2017-03-27 14:00:00+00:00,0,0,,,,,,
5098,2017-03-27 18:00:00+00:00,0,0,,,,,,
5099,2017-03-27 22:00:00+00:00,0,0,,,,,,
5100,2017-03-28 02:00:00+00:00,0,0,,,,,,
5101,2017-03-28 06:00:00+00:00,0,0,,,,,,
5102,2017-03-28 10:00:00+00:00,0,0,,,,,,
5103,2017-03-28 14:00:00+00:00,0,0,,,,,,
5104,2017-03-28 18:00:00+00:00,0,0,,,,,,
5105,2017-03-28 22:00:00+00:00,0,0,,,,,,
5106,2017-03-29 02:00:00+00:00,0,0,,,,,,
5107,2017-03-29 06:00:00+00:00,0,0,,,,,,
5108,2017-03-29 10:00:00+00:00,0,0,,,,,,
5109,2017-03-29 14:00:00+00:00,0,0,,,,,,
5110,2017-03-29 18:00:00+00:00,0,0,,,,,,
5111,2017-03-29 22:00:00+00:00,0,0,,,,,,
5112,2017-03-30 02:00:00+00:00,0,0,,,,,,
5113,2017-03-30 06:00:00+00:00,0,0,,,,,,
5114,2017-03-30 10:00:00+00:00,0,0,,,,,,
5115,2017-03-30 14:00:00+00:00,0,0,,,,,,
5116,2017-03-30 18:00:00+00:00,0,0,,,,,,
5117,2017-03-30 22:00:00+00:00,0,0,,,,,,
5118,2017-03-31 02:00:00+00:00,0,0,,,,,,
5119,2017-03-31 06:00:00+00:00,0,0,,,,,,
5120,2017-03-31 10:00:00+00:00,0,0,,,,,,
5121,2017-03-31 14:00:00+00:00,0,0,,,,,,
5122,2017-03-31 18:00:00+00:00,0,0,,,,,,
5123,2017-04-02 18:00:00+00:00,0,0,,,,,,
5124,2017-04-02 22:00:00+00:00,0,0,,,,,,
5125,2017-04-03 02:00:00+00:00,0,0,,,,,,
5126,2017-04-03 06:00:00+00:00,0,0,,,,,,
5127,2017-04-03 10:00:00+00:00,0,0,,,,,,
5128,2017-04-03 14:00:00+00:00,0,0,,,,,,
5129,2017-04-03 18:00:00+00:00,0,0,,,,,,
5130,2017-04-03 22:00:00+00:00,0,0,,,,,,
5131,2017-04-04 02:00:00+00:00,0,0,,,,,,
5132,2017-04-04 06:00:00+00:00,0,0,,,,,,
5133,2017-04-04 10:00:00+00:00,0,0,,,,,,
5134,2017-04-04 14:00:00+00:00,0,0,,,,,,
5135,2017-04-04 18:00:00+00:00,0,0,,,,,,
5136,2017-04-04 22:00:00+00:00,0,0,,,,,,
5137,2017-04-05 02:00:00+00:00,0,0,,,,,,
5138,2017-04-05 06:00:00+00:00,0,0,,,,,,
5139,2017-04-05 10:00:00+00:00,0,0,,,,,,
5140,2017-04-05 14:00:00+00:00,0,0,,,,,,
5141,2017-04-05 18:00:00+00:00,0,0,,,,,,
5142,2017-04-05 22:00:00+00:00,0,0,,,,,,
5143,2017-04-06 02:00:00+00:00,0,0,,,,,,
5144,2017-04-06 06:00:00+00:00,0,0,,,,,,
5145,2017-04-06 10:00:00+00:00,0,0,,,,,,
5146,2017-04-06 14:00:00+00:00,0,0,,,,,,
5147,2017-04-06 18:00:00+00:00,0,0,,,,,,
5148,2017-04-06 22:00:00+00:00,1,1,0.901469806612718,0.901469806612718,2.245220346949423,,2.245220346949423,
5149,2017-04-07 02:00:00+00:00,1,1,0.901469806612718,0.901469806612718,1.9837898921378534,,1.9837898921378534,
5150,2017-04-07 06:00:00+00:00,1,1,0.901469806612718,0.901469806612718,2.2471610202632455,,2.2471610202632455,
5151,2017-04-07 10:00:00+00:00,1,1,0.901469806612718,0.901469806612718,2.4911013474046473,,2.4911013474046473,
5152,2017-04-07 14:00:00+00:00,1,0,0.901469806612718,,0.46573250508323677,,,
5153,2017-04-07 18:00:00+00:00,1,0,0.901469806612718,,0.07033921126108504,,,
5154,2017-04-09 18:00:00+00:00,1,0,0.901469806612718,,0.22189163701306006,,,
5155,2017-04-09 22:00:00+00:00,1,0,0.901469806612718,,0.026790601954399074,,,
5156,2017-04-10 02:00:00+00:00,1,0,0.901469806612718,,0.1562525987301045,,,
5157,2017-04-10 06:00:00+00:00,1,0,0.901469806612718,,0.0,,,
5158,2017-04-10 10:00:00+00:00,0,0,,,,,,
5159,2017-04-10 14:00:00+00:00,0,0,,,,,,
5160,2017-04-10 18:00:00+00:00,0,0,,,,,,
5161,2017-04-10 22:00:00+00:00,0,0,,,,,,
5162,2017-04-11 02:00:00+00:00,0,0,,,,,,
5163,2017-04-11 06:00:00+00:00,0,0,,,,,,
5164,2017-04-11 10:00:00+00:00,0,0,,,,,,
5165,2017-04-11 14:00:00+00:00,0,0,,,,,,
5166,2017-04-11 18:00:00+00:00,0,0,,,,,,
5167,2017-04-11 22:00:00+00:00,0,0,,,,,,
5168,2017-04-12 02:00:00+00:00,0,0,,,,,,
5169,2017-04-12 06:00:00+00:00,0,0,,,,,,
5170,2017-04-12 10:00:00+00:00,0,0,,,,,,
5171,2017-04-12 14:00:00+00:00,0,0,,,,,,
5172,2017-04-12 18:00:00+00:00,1,1,0.8084586919379017,0.8084586919379017,1.8326288402831403,,1.8326288402831403,
5173,2017-04-12 22:00:00+00:00,1,1,0.8084586919379017,0.8084586919379017,1.9196568358230623,,1.9196568358230623,
5174,2017-04-13 02:00:00+00:00,1,1,0.8084586919379017,0.8084586919379017,1.500573869358348,,1.500573869358348,
5175,2017-04-13 06:00:00+00:00,1,1,0.8084586919379017,0.8084586919379017,2.1318135678461965,,2.1318135678461965,
5176,2017-04-13 10:00:00+00:00,1,1,0.8084586919379017,0.8084586919379017,1.4888531512692267,,1.4888531512692267,
5177,2017-04-13 14:00:00+00:00,1,1,0.8084586919379017,0.8084586919379017,2.0429003285804925,,2.0429003285804925,
5178,2017-04-13 18:00:00+00:00,1,1,0.8084586919379017,0.8084586919379017,2.1966120233461996,,2.1966120233461996,
5179,2017-04-16 18:00:00+00:00,1,1,0.8084586919379017,0.8084586919379017,3.344818960308494,,3.344818960308494,
5180,2017-04-16 22:00:00+00:00,1,1,0.8084586919379017,0.8084586919379017,2.9020283036257584,,2.9020283036257584,
5181,2017-04-17 02:00:00+00:00,1,1,0.8084586919379017,0.8084586919379017,2.2344228098970382,,2.2344228098970382,
5182,2017-04-17 06:00:00+00:00,1,1,0.8084586919379017,0.8084586919379017,2.688974824642246,,2.688974824642246,
5183,2017-04-17 10:00:00+00:00,1,1,0.8084586919379017,0.8084586919379017,3.030636730345943,,3.030636730345943,
5184,2017-04-17 14:00:00+00:00,1,1,0.8084586919379017,0.8084586919379017,1.8172640970470468,,1.8172640970470468,
5185,2017-04-17 18:00:00+00:00,1,1,0.8084586919379017,0.8084586919379017,1.4888023644473378,,1.4888023644473378,
5186,2017-04-17 22:00:00+00:00,1,1,0.8084586919379017,0.8084586919379017,1.4353129253050994,,1.4353129253050994,
5187,2017-04-18 02:00:00+00:00,1,1,0.8084586919379017,0.8084586919379017,1.2988784778205218,,1.2988784778205218,
5188,2017-04-18 06:00:00+00:00,1,1,0.8084586919379017,0.8084586919379017,1.9682035429780889,,1.9682035429780889,
5189,2017-04-18 10:00:00+00:00,1,1,0.8084586919379017,0.8084586919379017,2.199319075213336,,2.199319075213336,
5190,2017-04-18 14:00:00+00:00,1,1,0.8084586919379017,0.8084586919379017,2.7023982587195694,,2.7023982587195694,
5191,2017-04-18 18:00:00+00:00,1,1,0.8084586919379017,0.8084586919379017,2.4215730475763353,,2.4215730475763353,
5192,2017-04-18 22:00:00+00:00,1,1,0.8084586919379017,0.8084586919379017,2.175530851946082,,2.175530851946082,
5193,2017-04-19 02:00:00+00:00,1,1,0.8084586919379017,0.8084586919379017,1.6335132323147994,,1.6335132323147994,
5194,2017-04-19 06:00:00+00:00,1,1,0.8084586919379017,0.8084586919379017,1.4046366190127186,,1.4046366190127186,
5195,2017-04-19 10:00:00+00:00,1,0,0.8084586919379017,,0.6420525672779553,,,
5196,2017-04-19 14:00:00+00:00,1,0,0.8084586919379017,,1.0546429122087777,,,
5197,2017-04-19 18:00:00+00:00,1,0,0.8084586919379017,,0.3938056424612177,,,
5198,2017-04-19 22:00:00+00:00,1,0,0.8084586919379017,,0.6141776360474467,,,
5199,2017-04-20 02:00:00+00:00,1,0,0.8084586919379017,,0.8020497612350896,,,
5200,2017-04-20 06:00:00+00:00,1,0,0.8084586919379017,,0.34499402154643144,,,
5201,2017-04-20 10:00:00+00:00,1,0,0.8084586919379017,,1.1553780494005663,,,
5202,2017-04-20 14:00:00+00:00,1,0,0.8084586919379017,,0.81477497392049,,,
5203,2017-04-20 18:00:00+00:00,1,0,0.8084586919379017,,0.9396460841454197,,,
5204,2017-04-20 22:00:00+00:00,1,0,0.8084586919379017,,0.6491141916125759,,,
5205,2017-04-21 02:00:00+00:00,1,0,0.8084586919379017,,0.6558205330394696,,,
5206,2017-04-21 06:00:00+00:00,1,0,0.8084586919379017,,1.3486169327985797,,,
5207,2017-04-21 10:00:00+00:00,1,0,0.8084586919379017,,1.5797872113326388,,,
5208,2017-04-21 14:00:00+00:00,1,0,0.8084586919379017,,1.6646044681219456,,,
5209,2017-04-21 18:00:00+00:00,1,0,0.8084586919379017,,1.3801251717899554,,,
5210,2017-04-23 18:00:00+00:00,0,0,,,,,,
5211,2017-04-23 22:00:00+00:00,0,0,,,,,,
5212,2017-04-24 02:00:00+00:00,0,0,,,,,,
5213,2017-04-24 06:00:00+00:00,0,0,,,,,,
5214,2017-04-24 10:00:00+00:00,0,0,,,,,,
5215,2017-04-24 14:00:00+00:00,0,0,,,,,,
5216,2017-04-24 18:00:00+00:00,0,0,,,,,,
5217,2017-04-24 22:00:00+00:00,0,0,,,,,,
5218,2017-04-25 02:00:00+00:00,0,0,,,,,,
5219,2017-04-25 06:00:00+00:00,0,0,,,,,,
5220,2017-04-25 10:00:00+00:00,0,0,,,,,,
5221,2017-04-25 14:00:00+00:00,0,0,,,,,,
5222,2017-04-25 18:00:00+00:00,0,0,,,,,,
5223,2017-04-25 22:00:00+00:00,0,0,,,,,,
5224,2017-04-26 02:00:00+00:00,0,0,,,,,,
5225,2017-04-26 06:00:00+00:00,0,0,,,,,,
5226,2017-04-26 10:00:00+00:00,0,0,,,,,,
5227,2017-04-26 14:00:00+00:00,0,0,,,,,,
5228,2017-04-26 18:00:00+00:00,0,0,,,,,,
5229,2017-04-26 22:00:00+00:00,0,0,,,,,,
5230,2017-04-27 02:00:00+00:00,0,0,,,,,,
5231,2017-04-27 06:00:00+00:00,0,0,,,,,,
5232,2017-04-27 10:00:00+00:00,0,0,,,,,,
5233,2017-04-27 14:00:00+00:00,0,0,,,,,,
5234,2017-04-27 18:00:00+00:00,0,0,,,,,,
5235,2017-04-27 22:00:00+00:00,0,0,,,,,,
5236,2017-04-28 02:00:00+00:00,0,0,,,,,,
5237,2017-04-28 06:00:00+00:00,0,0,,,,,,
5238,2017-04-28 10:00:00+00:00,0,0,,,,,,
5239,2017-04-28 14:00:00+00:00,0,0,,,,,,
5240,2017-04-28 18:00:00+00:00,0,0,,,,,,
5241,2017-04-30 18:00:00+00:00,0,0,,,,,,
5242,2017-04-30 22:00:00+00:00,0,0,,,,,,
5243,2017-05-01 02:00:00+00:00,0,0,,,,,,
5244,2017-05-01 06:00:00+00:00,0,0,,,,,,
5245,2017-05-01 10:00:00+00:00,0,0,,,,,,
5246,2017-05-01 14:00:00+00:00,0,0,,,,,,
5247,2017-05-01 18:00:00+00:00,0,0,,,,,,
5248,2017-05-01 22:00:00+00:00,0,0,,,,,,
5249,2017-05-02 02:00:00+00:00,0,0,,,,,,
5250,2017-05-02 06:00:00+00:00,0,0,,,,,,
5251,2017-05-02 10:00:00+00:00,0,0,,,,,,
5252,2017-05-02 14:00:00+00:00,0,0,,,,,,
5253,2017-05-02 18:00:00+00:00,0,0,,,,,,
5254,2017-05-02 22:00:00+00:00,0,0,,,,,,
5255,2017-05-03 02:00:00+00:00,0,0,,,,,,
5256,2017-05-03 06:00:00+00:00,0,0,,,,,,
5257,2017-05-03 10:00:00+00:00,0,0,,,,,,
5258,2017-05-03 14:00:00+00:00,0,0,,,,,,
5259,2017-05-03 18:00:00+00:00,0,0,,,,,,
5260,2017-05-03 22:00:00+00:00,0,0,,,,,,
5261,2017-05-04 02:00:00+00:00,0,0,,,,,,
5262,2017-05-04 06:00:00+00:00,0,0,,,,,,
5263,2017-05-04 10:00:00+00:00,0,0,,,,,,
5264,2017-05-04 14:00:00+00:00,0,0,,,,,,
5265,2017-05-04 18:00:00+00:00,0,0,,,,,,
5266,2017-05-04 22:00:00+00:00,0,0,,,,,,
5267,2017-05-05 02:00:00+00:00,0,0,,,,,,
5268,2017-05-05 06:00:00+00:00,0,0,,,,,,
5269,2017-05-05 10:00:00+00:00,0,0,,,,,,
5270,2017-05-05 14:00:00+00:00,0,0,,,,,,
5271,2017-05-05 18:00:00+00:00,0,0,,,,,,
5272,2017-05-07 18:00:00+00:00,0,0,,,,,,
5273,2017-05-07 22:00:00+00:00,0,0,,,,,,
5274,2017-05-08 02:00:00+00:00,0,0,,,,,,
5275,2017-05-08 06:00:00+00:00,0,0,,,,,,
5276,2017-05-08 10:00:00+00:00,0,0,,,,,,
5277,2017-05-08 14:00:00+00:00,0,0,,,,,,
5278,2017-05-08 18:00:00+00:00,0,0,,,,,,
5279,2017-05-08 22:00:00+00:00,0,0,,,,,,
5280,2017-05-09 02:00:00+00:00,0,0,,,,,,
5281,2017-05-09 06:00:00+00:00,0,0,,,,,,
5282,2017-05-09 10:00:00+00:00,0,0,,,,,,
5283,2017-05-09 14:00:00+00:00,0,0,,,,,,
5284,2017-05-09 18:00:00+00:00,0,0,,,,,,
5285,2017-05-09 22:00:00+00:00,0,0,,,,,,
5286,2017-05-10 02:00:00+00:00,0,0,,,,,,
5287,2017-05-10 06:00:00+00:00,0,0,,,,,,
5288,2017-05-10 10:00:00+00:00,0,0,,,,,,
5289,2017-05-10 14:00:00+00:00,0,0,,,,,,
5290,2017-05-10 18:00:00+00:00,0,0,,,,,,
5291,2017-05-10 22:00:00+00:00,0,0,,,,,,
5292,2017-05-11 02:00:00+00:00,0,0,,,,,,
5293,2017-05-11 06:00:00+00:00,0,0,,,,,,
5294,2017-05-11 10:00:00+00:00,0,0,,,,,,
5295,2017-05-11 14:00:00+00:00,0,0,,,,,,
5296,2017-05-11 18:00:00+00:00,0,0,,,,,,
5297,2017-05-11 22:00:00+00:00,0,0,,,,,,
5298,2017-05-12 02:00:00+00:00,0,0,,,,,,
5299,2017-05-12 06:00:00+00:00,0,0,,,,,,
5300,2017-05-12 10:00:00+00:00,0,0,,,,,,
5301,2017-05-12 14:00:00+00:00,0,0,,,,,,
5302,2017-05-12 18:00:00+00:00,0,0,,,,,,
5303,2017-05-14 18:00:00+00:00,0,0,,,,,,
5304,2017-05-14 22:00:00+00:00,0,0,,,,,,
5305,2017-05-15 02:00:00+00:00,0,0,,,,,,
5306,2017-05-15 06:00:00+00:00,0,0,,,,,,
