row_idx,timestamp,active_ob_count,fresh_ob_count,nearest_active_distance_atr,nearest_fresh_distance_atr,best_active_monitorability_score,best_fresh_monitorability_score,top_k_active_ids_by_monitorability,top_k_fresh_ids_by_monitorability,active_bull_count,active_bear_count,fresh_bull_count,fresh_bear_count,nearest_monitorable_bull_ob_distance_atr,nearest_monitorable_bear_ob_distance_atr,best_bull_ob_score,best_bear_ob_score,any_monitorable_ob_within_1atr,any_monitorable_ob_within_2atr
8425,2019-05-06 14:00:00+00:00,1,1,2.847523036643187,2.847523036643187,0.38562898858050276,0.38562898858050276,170,170,0,1,0,1,,2.847523036643187,,0.38562898858050276,0,0
8426,2019-05-06 18:00:00+00:00,1,1,2.918081339359264,2.918081339359264,0.38337096026031126,0.38337096026031126,170,170,0,1,0,1,,2.918081339359264,,0.38337096026031126,0,0
8427,2019-05-06 22:00:00+00:00,1,1,2.684087388894124,2.684087388894124,0.38633822888884817,0.38633822888884817,170,170,0,1,0,1,,2.684087388894124,,0.38633822888884817,0,0
8428,2019-05-07 02:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8429,2019-05-07 06:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8430,2019-05-07 10:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8431,2019-05-07 14:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8432,2019-05-07 18:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8433,2019-05-07 22:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8434,2019-05-08 02:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8435,2019-05-08 06:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8436,2019-05-08 10:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8437,2019-05-08 14:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8438,2019-05-08 18:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8439,2019-05-08 22:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8440,2019-05-09 02:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8441,2019-05-09 06:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8442,2019-05-09 10:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8443,2019-05-09 14:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8444,2019-05-09 18:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8445,2019-05-09 22:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8446,2019-05-10 02:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8447,2019-05-10 06:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8448,2019-05-10 10:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8449,2019-05-10 14:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8450,2019-05-10 18:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8451,2019-05-12 18:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8452,2019-05-12 22:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8453,2019-05-13 02:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8454,2019-05-13 06:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8455,2019-05-13 10:00:00+00:00,1,1,3.06050668099758,3.06050668099758,0.7356328124651758,0.7356328124651758,172,172,1,0,1,0,3.06050668099758,,0.7356328124651758,,0,0
8456,2019-05-13 14:00:00+00:00,1,1,3.413796737903464,3.413796737903464,0.7173354822509815,0.7173354822509815,172,172,1,0,1,0,3.413796737903464,,0.7173354822509815,,0,0
8457,2019-05-13 18:00:00+00:00,1,1,3.7618124370373422,3.7618124370373422,0.7002647410834064,0.7002647410834064,172,172,1,0,1,0,3.7618124370373422,,0.7002647410834064,,0,0
8458,2019-05-13 22:00:00+00:00,1,1,3.2315059261180084,3.2315059261180084,0.6943275479996565,0.6943275479996565,172,172,1,0,1,0,3.2315059261180084,,0.6943275479996565,,0,0
8459,2019-05-14 02:00:00+00:00,1,1,3.1050816839077626,3.1050816839077626,0.6840222483077931,0.6840222483077931,172,172,1,0,1,0,3.1050816839077626,,0.6840222483077931,,0,0
8460,2019-05-14 06:00:00+00:00,1,1,3.3074911277701333,3.3074911277701333,0.6694065460593879,0.6694065460593879,172,172,1,0,1,0,3.3074911277701333,,0.6694065460593879,,0,0
8461,2019-05-14 10:00:00+00:00,1,1,2.8358499793620258,2.8358499793620258,0.6651394937784276,0.6651394937784276,172,172,1,0,1,0,2.8358499793620258,,0.6651394937784276,,0,0
8462,2019-05-14 14:00:00+00:00,1,1,2.88367566883791,2.88367566883791,0.6532654805718617,0.6532654805718617,172,172,1,0,1,0,2.88367566883791,,0.6532654805718617,,0,0
8463,2019-05-14 18:00:00+00:00,1,1,3.2661342195607905,3.2661342195607905,0.6367369995167935,0.6367369995167935,172,172,1,0,1,0,3.2661342195607905,,0.6367369995167935,,0,0
8464,2019-05-14 22:00:00+00:00,1,1,3.1556874381953435,3.1556874381953435,0.6278338379424093,0.6278338379424093,172,172,1,0,1,0,3.1556874381953435,,0.6278338379424093,,0,0
8465,2019-05-15 02:00:00+00:00,1,1,2.5064224261912296,2.5064224261912296,0.6287933171888939,0.6287933171888939,172,172,1,0,1,0,2.5064224261912296,,0.6287933171888939,,0,0
8466,2019-05-15 06:00:00+00:00,1,1,3.5720593127442544,3.5720593127442544,0.6022614823334246,0.6022614823334246,172,172,1,0,1,0,3.5720593127442544,,0.6022614823334246,,0,0
8467,2019-05-15 10:00:00+00:00,1,1,3.0282513511208773,3.0282513511208773,0.5999804830703663,0.5999804830703663,172,172,1,0,1,0,3.0282513511208773,,0.5999804830703663,,0,0
8468,2019-05-15 14:00:00+00:00,1,1,2.9720593399149307,2.9720593399149307,0.5914335004032149,0.5914335004032149,172,172,1,0,1,0,2.9720593399149307,,0.5914335004032149,,0,0
8469,2019-05-15 18:00:00+00:00,1,1,3.284584977283644,3.284584977283644,0.5776425130557058,0.5776425130557058,172,172,1,0,1,0,3.284584977283644,,0.5776425130557058,,0,0
8470,2019-05-15 22:00:00+00:00,1,1,2.981646394477742,2.981646394477742,0.5730946012952512,0.5730946012952512,172,172,1,0,1,0,2.981646394477742,,0.5730946012952512,,0,0
8471,2019-05-16 02:00:00+00:00,1,1,3.443806103903178,3.443806103903178,0.5577785388676159,0.5577785388676159,172,172,1,0,1,0,3.443806103903178,,0.5577785388676159,,0,0
8472,2019-05-16 06:00:00+00:00,1,1,2.6356388947320952,2.6356388947320952,0.5616884967150907,0.5616884967150907,172,172,1,0,1,0,2.6356388947320952,,0.5616884967150907,,0,0
8473,2019-05-16 10:00:00+00:00,2,2,0.6921983244953861,0.6921983244953861,0.7642500717986802,0.7642500717986802,"173,172","173,172",1,1,1,1,0.6921983244953861,2.0566882870517156,0.6322460359510074,0.7642500717986802,1,1
8474,2019-05-16 14:00:00+00:00,2,1,0.4036797272069383,2.32817023811578,0.7479799426153259,0.7479799426153259,"173,172",173,1,1,0,1,0.4036797272069383,2.32817023811578,0.6193673035818898,0.7479799426153259,1,1
8475,2019-05-16 18:00:00+00:00,2,1,0.45847973413773674,2.424261141775118,0.7367114831080529,0.7367114831080529,"173,172",173,1,1,0,1,0.45847973413773674,2.424261141775118,0.5648544532126167,0.7367114831080529,1,1
8476,2019-05-16 22:00:00+00:00,2,1,0.30198497265723145,2.698337492477406,0.7225547976302364,0.7225547976302364,"173,172",173,1,1,0,1,0.30198497265723145,2.698337492477406,0.5827891300040907,0.7225547976302364,1,1
8477,2019-05-17 02:00:00+00:00,2,1,1.0170936708935474,1.9776363846470202,0.7305618814128101,0.7305618814128101,"173,172",173,1,1,0,1,1.0170936708935474,1.9776363846470202,0.512191064934293,0.7305618814128101,0,1
8478,2019-05-17 06:00:00+00:00,2,1,0.23406583091711197,2.7350320173096825,0.705553122936171,0.705553122936171,"173,172",173,1,1,0,1,0.23406583091711197,2.7350320173096825,0.5884449042586967,0.705553122936171,1,1
8479,2019-05-17 10:00:00+00:00,2,2,2.264278540511368,2.264278540511368,0.7300614108428761,0.7300614108428761,"174,173","174,173",0,2,0,2,,2.264278540511368,,0.7300614108428761,0,0
8480,2019-05-17 14:00:00+00:00,2,2,2.26994358987165,2.26994358987165,0.7178226478874783,0.7178226478874783,"174,173","174,173",0,2,0,2,,2.26994358987165,,0.7178226478874783,0,0
8481,2019-05-17 18:00:00+00:00,2,2,2.3201563343030656,2.3201563343030656,0.7049983659481956,0.7049983659481956,"174,173","174,173",0,2,0,2,,2.3201563343030656,,0.7049983659481956,0,0
8482,2019-05-19 18:00:00+00:00,2,2,1.9337878882029906,1.9337878882029906,0.7036611357996299,0.7036611357996299,"174,173","174,173",0,2,0,2,,1.9337878882029906,,0.7036611357996299,0,1
8483,2019-05-19 22:00:00+00:00,2,2,2.4232843119111225,2.4232843119111225,0.6806147030584302,0.6806147030584302,"174,173","174,173",0,2,0,2,,2.4232843119111225,,0.6806147030584302,0,0
8484,2019-05-20 02:00:00+00:00,2,2,2.618205683166401,2.618205683166401,0.6661896001776225,0.6661896001776225,"174,173","174,173",0,2,0,2,,2.618205683166401,,0.6661896001776225,0,0
8485,2019-05-20 06:00:00+00:00,2,2,2.492761385706357,2.492761385706357,0.6585311102666865,0.6585311102666865,"174,173","174,173",0,2,0,2,,2.492761385706357,,0.6585311102666865,0,0
8486,2019-05-20 10:00:00+00:00,2,2,2.1229671138091954,2.1229671138091954,0.6571983217353561,0.6571983217353561,"174,173","174,173",0,2,0,2,,2.1229671138091954,,0.6571983217353561,0,0
8487,2019-05-20 14:00:00+00:00,2,2,2.1888546762248375,2.1888546762248375,0.64604992118957,0.64604992118957,"174,173","174,173",0,2,0,2,,2.1888546762248375,,0.64604992118957,0,0
8488,2019-05-20 18:00:00+00:00,2,2,2.2939461442991784,2.2939461442991784,0.6343512168124736,0.6343512168124736,"174,173","174,173",0,2,0,2,,2.2939461442991784,,0.6343512168124736,0,0
8489,2019-05-20 22:00:00+00:00,2,2,2.79778224939313,2.79778224939313,0.6153657144473087,0.6153657144473087,"174,173","174,173",0,2,0,2,,2.79778224939313,,0.6153657144473087,0,0
8490,2019-05-21 02:00:00+00:00,2,2,3.2759246099236123,3.2759246099236123,0.6000057354999975,0.6000057354999975,"173,174","173,174",0,2,0,2,,3.2759246099236123,,0.6000057354999975,0,0
8491,2019-05-21 06:00:00+00:00,2,2,3.2191745213595904,3.2191745213595904,0.5952865146845945,0.5952865146845945,"173,174","173,174",0,2,0,2,,3.2191745213595904,,0.5952865146845945,0,0
8492,2019-05-21 10:00:00+00:00,2,2,3.4835970746976916,3.4835970746976916,0.5903427127431761,0.5903427127431761,"173,174","173,174",0,2,0,2,,3.4835970746976916,,0.5903427127431761,0,0
8493,2019-05-21 14:00:00+00:00,2,2,3.3377690588436617,3.3377690588436617,0.586399008420927,0.586399008420927,"173,174","173,174",0,2,0,2,,3.3377690588436617,,0.586399008420927,0,0
8494,2019-05-21 18:00:00+00:00,2,2,3.5038555750863867,3.5038555750863867,0.5807668069779154,0.5807668069779154,"173,174","173,174",0,2,0,2,,3.5038555750863867,,0.5807668069779154,0,0
8495,2019-05-21 22:00:00+00:00,2,2,3.921827886169379,3.921827886169379,0.5747412656267263,0.5747412656267263,"173,174","173,174",0,2,0,2,,3.921827886169379,,0.5747412656267263,0,0
8496,2019-05-22 02:00:00+00:00,2,2,4.033292954262177,4.033292954262177,0.5700789497434364,0.5700789497434364,"173,174","173,174",0,2,0,2,,4.033292954262177,,0.5700789497434364,0,0
8497,2019-05-22 06:00:00+00:00,2,2,3.959058539139303,3.959058539139303,0.5663760489905437,0.5663760489905437,"173,174","173,174",0,2,0,2,,3.959058539139303,,0.5663760489905437,0,0
8498,2019-05-22 10:00:00+00:00,2,2,3.4293320130716203,3.4293320130716203,0.5651960932784187,0.5651960932784187,"173,174","173,174",0,2,0,2,,3.4293320130716203,,0.5651960932784187,0,0
8499,2019-05-22 14:00:00+00:00,2,2,3.944756872018515,3.944756872018515,0.5596069287663065,0.5596069287663065,"173,174","173,174",0,2,0,2,,3.944756872018515,,0.5596069287663065,0,0
8500,2019-05-22 18:00:00+00:00,2,2,4.068068578196563,4.068068578196563,0.5553899800309187,0.5553899800309187,"173,174","173,174",0,2,0,2,,4.068068578196563,,0.5553899800309187,0,0
8501,2019-05-22 22:00:00+00:00,2,2,4.3235551516507735,4.3235551516507735,0.5507371791948573,0.5507371791948573,"173,174","173,174",0,2,0,2,,4.3235551516507735,,0.5507371791948573,0,0
8502,2019-05-23 02:00:00+00:00,2,2,4.192169609957475,4.192169609957475,0.547817476771952,0.547817476771952,"173,174","173,174",0,2,0,2,,4.192169609957475,,0.547817476771952,0,0
8503,2019-05-23 06:00:00+00:00,2,2,2.7920846213023744,2.7920846213023744,0.5508347166201181,0.5508347166201181,"173,174","173,174",0,2,0,2,,2.7920846213023744,,0.5508347166201181,0,0
8504,2019-05-23 10:00:00+00:00,2,1,0.054363357988260363,2.9549307208155264,0.6429875497156725,0.5762060851966635,"174,173",173,0,2,0,1,,0.054363357988260363,,0.6429875497156725,1,1
8505,2019-05-23 14:00:00+00:00,2,1,0.18861027600522823,3.111770172695244,0.5708540766676253,0.5708540766676253,"173,174",173,0,2,0,1,,0.18861027600522823,,0.5708540766676253,1,1
8506,2019-05-23 18:00:00+00:00,2,1,0.502554652738011,3.44789896806458,0.5633967529436075,0.5633967529436075,"173,174",173,0,2,0,1,,0.502554652738011,,0.5633967529436075,1,1
8507,2019-05-23 22:00:00+00:00,2,1,0.5629933632400153,3.6050892119812445,0.5586896698245787,0.5586896698245787,"173,174",173,0,2,0,1,,0.5629933632400153,,0.5586896698245787,1,1
8508,2019-05-24 02:00:00+00:00,2,1,0.7949273454798079,3.8995955859857125,0.5527080255780167,0.5527080255780167,"173,174",173,0,2,0,1,,0.7949273454798079,,0.5527080255780167,1,1
8509,2019-05-24 06:00:00+00:00,2,1,1.2552046295618486,4.319159130322289,0.5460310688592819,0.5460310688592819,"173,174",173,0,2,0,1,,1.2552046295618486,,0.5460310688592819,0,1
8510,2019-05-24 10:00:00+00:00,2,1,0.5257121629854193,3.557639841301798,0.5512945351550084,0.5512945351550084,"173,174",173,0,2,0,1,,0.5257121629854193,,0.5512945351550084,1,1
8511,2019-05-24 14:00:00+00:00,2,1,0.4130304120541814,3.55141869477537,0.5488392200404728,0.5488392200404728,"173,174",173,0,2,0,1,,0.4130304120541814,,0.5488392200404728,1,1
8512,2019-05-24 18:00:00+00:00,2,1,0.7442066115092425,3.996862544712651,0.541468475360236,0.541468475360236,"173,174",173,0,2,0,1,,0.7442066115092425,,0.541468475360236,1,1
8513,2019-05-26 18:00:00+00:00,2,1,0.2752535101699229,3.5850752753170116,0.5435406525507861,0.5435406525507861,"173,174",173,0,2,0,1,,0.2752535101699229,,0.5435406525507861,1,1
8514,2019-05-26 22:00:00+00:00,2,1,0.0,2.9060378874863275,0.5949348116847033,0.5506484189761433,"174,173",173,0,2,0,1,,0.0,,0.5949348116847033,1,1
8515,2019-05-27 02:00:00+00:00,2,1,0.0,3.2533492592731217,0.5937751017570341,0.5430986471332486,"174,173",173,0,2,0,1,,0.0,,0.5937751017570341,1,1
8516,2019-05-27 06:00:00+00:00,2,1,0.0,3.401260380221618,0.59267806316977,0.5388447488460351,"174,173",173,0,2,0,1,,0.0,,0.59267806316977,1,1
8517,2019-05-27 10:00:00+00:00,2,1,0.17155421291528503,3.766093558205424,0.5550320559603588,0.5322605764712641,"174,173",173,0,2,0,1,,0.17155421291528503,,0.5550320559603588,1,1
8518,2019-05-27 14:00:00+00:00,2,1,0.25733246539054316,4.0700702378834634,0.5394922832004272,0.5269197620079287,"174,173",173,0,2,0,1,,0.25733246539054316,,0.5394922832004272,1,1
8519,2019-05-27 18:00:00+00:00,2,1,0.16676241729907226,4.207130264713572,0.5539981416329598,0.5234639456124175,"174,173",173,0,2,0,1,,0.16676241729907226,,0.5539981416329598,1,1
8520,2019-05-27 22:00:00+00:00,2,1,1.041091116009247,4.9120787994495645,0.515617199146244,0.515617199146244,"173,174",173,0,2,0,1,,1.041091116009247,,0.515617199146244,0,1
8521,2019-05-28 02:00:00+00:00,2,1,1.0659713653929421,5.030978760324972,0.5126955777974421,0.5126955777974421,"173,174",173,0,2,0,1,,1.0659713653929421,,0.5126955777974421,0,1
8522,2019-05-28 06:00:00+00:00,2,1,0.738790467261872,4.713198248168001,0.512945488164239,0.512945488164239,"173,174",173,0,2,0,1,,0.738790467261872,,0.512945488164239,1,1
8523,2019-05-28 10:00:00+00:00,2,1,2.3845954153416438,5.7831050687346055,0.5040180997626784,0.5040180997626784,"173,174",173,0,2,0,1,,2.3845954153416438,,0.5040180997626784,0,0
8524,2019-05-28 14:00:00+00:00,2,1,2.551679983685797,5.97401561015667,0.501012630579363,0.501012630579363,"173,174",173,0,2,0,1,,2.551679983685797,,0.501012630579363,0,0
8525,2019-05-28 18:00:00+00:00,2,1,2.2510339885089308,5.754237027049027,0.5002097723632603,0.5002097723632603,"173,174",173,0,2,0,1,,2.2510339885089308,,0.5002097723632603,0,0
8526,2019-05-28 22:00:00+00:00,2,1,1.9964964460826724,5.511424556351485,0.49964648196100314,0.49964648196100314,"173,174",173,0,2,0,1,,1.9964964460826724,,0.49964648196100314,0,1
8527,2019-05-29 02:00:00+00:00,2,1,0.5826884574432666,3.921520674858853,0.5101305627477584,0.5101305627477584,"173,174",173,0,2,0,1,,0.5826884574432666,,0.5101305627477584,1,1
8528,2019-05-29 06:00:00+00:00,2,1,0.8441994335028322,4.181350554442701,0.5056871081060864,0.5056871081060864,"173,174",173,0,2,0,1,,0.8441994335028322,,0.5056871081060864,1,1
8529,2019-05-29 10:00:00+00:00,2,1,1.129114977320584,4.29439738862068,0.5027825612455653,0.5027825612455653,"173,174",173,0,2,0,1,,1.129114977320584,,0.5027825612455653,0,1
8530,2019-05-29 14:00:00+00:00,2,1,1.1027765310494666,4.220179556286014,0.501600232354521,0.501600232354521,"173,174",173,0,2,0,1,,1.1027765310494666,,0.501600232354521,0,1
8531,2019-05-29 18:00:00+00:00,2,1,1.7755022385896504,4.813175947646744,0.4948807521875692,0.4948807521875692,"173,174",173,0,2,0,1,,1.7755022385896504,,0.4948807521875692,0,1
8532,2019-05-29 22:00:00+00:00,2,1,2.295968702308081,5.370696230676761,0.48930148217161507,0.48930148217161507,"173,174",173,0,2,0,1,,2.295968702308081,,0.48930148217161507,0,0
8533,2019-05-30 02:00:00+00:00,2,1,2.5937042556936207,5.737705292638629,0.48536569073693236,0.48536569073693236,"173,174",173,0,2,0,1,,2.5937042556936207,,0.48536569073693236,0,0
8534,2019-05-30 06:00:00+00:00,2,1,2.8496871017592555,5.99084140990751,0.48224043081511925,0.48224043081511925,"173,174",173,0,2,0,1,,2.8496871017592555,,0.48224043081511925,0,0
8535,2019-05-30 10:00:00+00:00,2,1,0.5573212671419284,3.395967512511761,0.5015835720708645,0.5015835720708645,"173,174",173,0,2,0,1,,0.5573212671419284,,0.5015835720708645,1,1
8536,2019-05-30 14:00:00+00:00,1,1,2.037452401922245,2.037452401922245,0.5252677829931901,0.5252677829931901,173,173,0,1,0,1,,2.037452401922245,,0.5252677829931901,0,0
8537,2019-05-30 18:00:00+00:00,1,1,2.1142168181713306,2.1142168181713306,0.5215016520850282,0.5215016520850282,173,173,0,1,0,1,,2.1142168181713306,,0.5215016520850282,0,0
8538,2019-05-30 22:00:00+00:00,1,1,1.3215340139244711,1.3215340139244711,0.5471879716332144,0.5471879716332144,173,173,0,1,0,1,,1.3215340139244711,,0.5471879716332144,0,1
8539,2019-05-31 02:00:00+00:00,1,1,0.23198689044381562,0.23198689044381562,0.6407132142403577,0.6407132142403577,173,173,0,1,0,1,,0.23198689044381562,,0.6407132142403577,1,1
8540,2019-05-31 06:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8541,2019-05-31 10:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8542,2019-05-31 14:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8543,2019-05-31 18:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8544,2019-06-02 18:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8545,2019-06-02 22:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8546,2019-06-03 02:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8547,2019-06-03 06:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8548,2019-06-03 10:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8549,2019-06-03 14:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8550,2019-06-03 18:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8551,2019-06-03 22:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8552,2019-06-04 02:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8553,2019-06-04 06:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8554,2019-06-04 10:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8555,2019-06-04 14:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8556,2019-06-04 18:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8557,2019-06-04 22:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8558,2019-06-05 02:00:00+00:00,1,1,1.4250692385388652,1.4250692385388652,0.7481294815178082,0.7481294815178082,175,175,1,0,1,0,1.4250692385388652,,0.7481294815178082,,0,1
8559,2019-06-05 06:00:00+00:00,1,1,2.309120388541037,2.309120388541037,0.7072191813861664,0.7072191813861664,175,175,1,0,1,0,2.309120388541037,,0.7072191813861664,,0,0
8560,2019-06-05 10:00:00+00:00,1,1,1.063311625491803,1.063311625491803,0.7399036643036668,0.7399036643036668,175,175,1,0,1,0,1.063311625491803,,0.7399036643036668,,0,1
8561,2019-06-05 14:00:00+00:00,1,1,0.4460631379545778,0.4460631379545778,0.7791056107885461,0.7791056107885461,175,175,1,0,1,0,0.4460631379545778,,0.7791056107885461,,1,1
8562,2019-06-05 18:00:00+00:00,1,1,1.1049557840587882,1.1049557840587882,0.7128649606269105,0.7128649606269105,175,175,1,0,1,0,1.1049557840587882,,0.7128649606269105,,0,1
8563,2019-06-05 22:00:00+00:00,1,1,0.7460311455432244,0.7460311455432244,0.7255254886414049,0.7255254886414049,175,175,1,0,1,0,0.7460311455432244,,0.7255254886414049,,1,1
8564,2019-06-06 02:00:00+00:00,1,1,1.1436563006981655,1.1436563006981655,0.6875635638312791,0.6875635638312791,175,175,1,0,1,0,1.1436563006981655,,0.6875635638312791,,0,1
8565,2019-06-06 06:00:00+00:00,1,1,1.9217317397436176,1.9217317397436176,0.6454346655021767,0.6454346655021767,175,175,1,0,1,0,1.9217317397436176,,0.6454346655021767,,0,1
8566,2019-06-06 10:00:00+00:00,1,1,1.7297627695687923,1.7297627695687923,0.6406944864595344,0.6406944864595344,175,175,1,0,1,0,1.7297627695687923,,0.6406944864595344,,0,1
8567,2019-06-06 14:00:00+00:00,1,1,1.4669529730189477,1.4669529730189477,0.6399904081862328,0.6399904081862328,175,175,1,0,1,0,1.4669529730189477,,0.6399904081862328,,0,1
8568,2019-06-06 18:00:00+00:00,1,1,1.664525580064091,1.664525580064091,0.6222964086557653,0.6222964086557653,175,175,1,0,1,0,1.664525580064091,,0.6222964086557653,,0,1
8569,2019-06-06 22:00:00+00:00,1,1,1.3857408266836257,1.3857408266836257,0.6233462801494136,0.6233462801494136,175,175,1,0,1,0,1.3857408266836257,,0.6233462801494136,,0,1
8570,2019-06-07 02:00:00+00:00,1,1,1.0246833315674453,1.0246833315674453,0.6323704137999848,0.6323704137999848,175,175,1,0,1,0,1.0246833315674453,,0.6323704137999848,,0,1
8571,2019-06-07 06:00:00+00:00,1,1,1.3587270383817274,1.3587270383817274,0.6054587296392215,0.6054587296392215,175,175,1,0,1,0,1.3587270383817274,,0.6054587296392215,,0,1
8572,2019-06-07 10:00:00+00:00,1,1,3.245540047531357,3.245540047531357,0.5491546282149063,0.5491546282149063,175,175,1,0,1,0,3.245540047531357,,0.5491546282149063,,0,0
8573,2019-06-07 14:00:00+00:00,1,1,2.3768669783788354,2.3768669783788354,0.555315124809042,0.555315124809042,175,175,1,0,1,0,2.3768669783788354,,0.555315124809042,,0,0
8574,2019-06-07 18:00:00+00:00,1,1,2.305677341330558,2.305677341330558,0.5481234244680699,0.5481234244680699,175,175,1,0,1,0,2.305677341330558,,0.5481234244680699,,0,0
8575,2019-06-09 18:00:00+00:00,1,1,1.5015441517328407,1.5015441517328407,0.563838563876636,0.563838563876636,175,175,1,0,1,0,1.5015441517328407,,0.563838563876636,,0,1
8576,2019-06-09 22:00:00+00:00,1,1,0.6373693087322014,0.6373693087322014,0.6081686571553058,0.6081686571553058,175,175,1,0,1,0,0.6373693087322014,,0.6081686571553058,,1,1
8577,2019-06-10 02:00:00+00:00,1,0,0.1348346266637202,,0.6325359126629038,,175,,1,0,0,0,0.1348346266637202,,0.6325359126629038,,1,1
8578,2019-06-10 06:00:00+00:00,1,0,0.37203885780303664,,0.5466291724719317,,175,,1,0,0,0,0.37203885780303664,,0.5466291724719317,,1,1
8579,2019-06-10 10:00:00+00:00,1,0,0.5582812863588682,,0.5221832908328298,,175,,1,0,0,0,0.5582812863588682,,0.5221832908328298,,1,1
8580,2019-06-10 14:00:00+00:00,1,0,0.3142012346945759,,0.5494554845519213,,175,,1,0,0,0,0.3142012346945759,,0.5494554845519213,,1,1
8581,2019-06-10 18:00:00+00:00,1,0,0.45490099696486913,,0.5286710165825226,,175,,1,0,0,0,0.45490099696486913,,0.5286710165825226,,1,1
8582,2019-06-10 22:00:00+00:00,1,0,0.5698653871518321,,0.5138285350816035,,175,,1,0,0,0,0.5698653871518321,,0.5138285350816035,,1,1
8583,2019-06-11 02:00:00+00:00,1,0,0.0,,0.6024424727477633,,175,,1,0,0,0,0.0,,0.6024424727477633,,1,1
8584,2019-06-11 06:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8585,2019-06-11 10:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8586,2019-06-11 14:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8587,2019-06-11 18:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8588,2019-06-11 22:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8589,2019-06-12 02:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8590,2019-06-12 06:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8591,2019-06-12 10:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8592,2019-06-12 14:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8593,2019-06-12 18:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8594,2019-06-12 22:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8595,2019-06-13 02:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8596,2019-06-13 06:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8597,2019-06-13 10:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
8598,2019-06-13 14:00:00+00:00,0,0,,,,,,,0,0,0,0,,,,,0,0
