ob_variant_label,ob_side,ob_source_mode,ob_source_idx,ob_source_ts,ob_source_freeze_idx,ob_source_freeze_ts,ob_parent_bos_idx,ob_parent_displacement_idx,ob_activation_idx,ob_activation_ts,ob_source_to_activation_lag_bars,ob_parent_break_to_activation_lag_bars,ob_geometry_mode,ob_zone_low,ob_zone_high,ob_zone_height_atr,ob_source_body_frac,ob_source_range_frac,ob_prebreak_context_span_bars,ob_source_selection_reason,ob_source_tiebreak_reason
source_repair_last_opposing_before_bos,-1,single_candle,9071,2019-09-29 18:00:00+00:00,9071,2019-09-29 18:00:00+00:00,9075,9075,9075,2019-09-30 10:00:00+00:00,4,0,body_to_extreme,1495.016,1500.238,0.6931959730772986,0.5286624203821534,0.3312802965497543,7,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,9091,2019-10-03 02:00:00+00:00,9091,2019-10-03 02:00:00+00:00,9093,9093,9093,2019-10-03 10:00:00+00:00,2,0,body_to_extreme,1495.675,1500.874,0.580668006330946,0.5275870836511695,0.7661439563650647,5,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,9185,2019-10-24 06:00:00+00:00,9185,2019-10-24 06:00:00+00:00,9186,9186,9186,2019-10-24 10:00:00+00:00,1,0,body_to_extreme,1487.934,1492.002,0.846752618227069,0.3918685121107026,0.5741246585547521,6,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,9248,2019-11-07 11:00:00+00:00,9248,2019-11-07 11:00:00+00:00,9249,9249,9249,2019-11-07 15:00:00+00:00,1,0,body_to_extreme,1482.132,1488.003,0.8308760168094275,0.28653377312491896,0.5354784211334658,8,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,9342,2019-11-29 07:00:00+00:00,9342,2019-11-29 07:00:00+00:00,9344,9344,9344,2019-11-29 15:00:00+00:00,2,0,body_to_extreme,1455.708,1457.546,0.44124963452390314,0.4219940377608852,0.4796631712742229,3,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,9463,2019-12-30 19:00:00+00:00,9463,2019-12-30 19:00:00+00:00,9464,9464,9464,2019-12-30 23:00:00+00:00,1,0,body_to_extreme,1514.417,1515.004,0.14078706378552772,0.122153209109661,0.2731900452488773,5,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,9488,2020-01-06 23:00:00+00:00,9488,2020-01-06 23:00:00+00:00,9495,9495,9495,2020-01-08 03:00:00+00:00,7,0,body_to_extreme,1555.239,1565.408,0.9715430063180884,0.6235588009223741,0.18583059562919396,8,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,9544,2020-01-20 07:00:00+00:00,9544,2020-01-20 07:00:00+00:00,9547,9547,9547,2020-01-20 23:00:00+00:00,3,0,body_to_extreme,1559.085,1561.456,0.4530661797907008,0.5204326923076875,0.6762853078642433,4,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,9567,2020-01-24 07:00:00+00:00,9567,2020-01-24 07:00:00+00:00,9569,9569,9569,2020-01-24 15:00:00+00:00,2,0,body_to_extreme,1557.512,1560.701,0.49508748106125344,0.012651162790694628,0.47377699427060266,6,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,9655,2020-02-13 23:00:00+00:00,9655,2020-02-13 23:00:00+00:00,9658,9658,9658,2020-02-14 11:00:00+00:00,3,0,body_to_extreme,1574.311,1575.796,0.29498790261604013,0.3910171730515155,0.7370983446932986,5,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,9679,2020-02-20 03:00:00+00:00,9679,2020-02-20 03:00:00+00:00,9681,9681,9681,2020-02-20 11:00:00+00:00,2,0,body_to_extreme,1606.222,1609.133,0.49269540282319435,0.5293747377255765,0.5285571697904013,4,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,9736,2020-03-04 15:00:00+00:00,9736,2020-03-04 15:00:00+00:00,9741,9741,9741,2020-03-05 11:00:00+00:00,5,0,body_to_extreme,1632.761,1644.697,0.8583368345688852,0.7010789602746487,0.7008076989173402,8,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,9771,2020-03-12 02:00:00+00:00,9771,2020-03-12 02:00:00+00:00,9773,9773,9773,2020-03-12 10:00:00+00:00,2,0,body_to_extreme,1636.69,1638.05,0.07019284651531713,0.04941002949853064,0.3480135509701254,3,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,9778,2020-03-13 06:00:00+00:00,9778,2020-03-13 06:00:00+00:00,9780,9780,9780,2020-03-13 14:00:00+00:00,2,0,body_to_extreme,1586.937,1594.159,0.27625774822562693,0.04702681694520715,0.33132310333726994,4,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,9783,2020-03-15 22:00:00+00:00,9783,2020-03-15 22:00:00+00:00,9785,9785,9785,2020-03-16 06:00:00+00:00,2,0,body_to_extreme,1545.507,1562.736,0.5676347553160594,0.01928255678065172,0.557267038536683,5,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,9851,2020-03-31 02:00:00+00:00,9851,2020-03-31 02:00:00+00:00,9852,9852,9852,2020-03-31 06:00:00+00:00,1,0,body_to_extreme,1613.754,1618.465,0.2819589779782648,0.4382491582491788,0.42929000925068994,7,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,9874,2020-04-05 18:00:00+00:00,9874,2020-04-05 18:00:00+00:00,9877,9877,9877,2020-04-06 06:00:00+00:00,3,0,body_to_extreme,1606.51,1613.77,0.5262939743072949,0.030705813073105985,0.5403181818181793,4,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,9900,2020-04-12 22:00:00+00:00,9900,2020-04-12 22:00:00+00:00,9901,9901,9901,2020-04-13 02:00:00+00:00,1,0,body_to_extreme,1677.127,1682.945,0.41959575603878924,0.18548323471399558,0.6602250234399439,4,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,10044,2020-05-14 06:00:00+00:00,10044,2020-05-14 06:00:00+00:00,10045,10045,10045,2020-05-14 10:00:00+00:00,1,0,body_to_extreme,1709.498,1716.333,0.6750905276226722,0.1206479436205064,0.960594119430143,3,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,10050,2020-05-15 06:00:00+00:00,10050,2020-05-15 06:00:00+00:00,10051,10051,10051,2020-05-15 10:00:00+00:00,1,0,body_to_extreme,1729.284,1734.464,0.5275480699170382,0.24226860452408586,0.6868573144186694,5,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,10053,2020-05-15 18:00:00+00:00,10053,2020-05-15 18:00:00+00:00,10055,10055,10055,2020-05-17 22:00:00+00:00,2,0,body_to_extreme,1737.825,1743.362,0.5242797556709955,0.37913628715649955,0.5320005967477315,3,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,10108,2020-05-28 14:00:00+00:00,10108,2020-05-28 14:00:00+00:00,10113,10113,10113,2020-05-29 10:00:00+00:00,5,0,body_to_extreme,1709.544,1721.42,1.2397463870899441,0.4207104236534265,0.7928695463425205,6,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,10139,2020-06-04 14:00:00+00:00,10139,2020-06-04 14:00:00+00:00,10144,10144,10144,2020-06-05 10:00:00+00:00,5,0,body_to_extreme,1706.197,1720.91,1.1202862319608342,0.6521934325295043,0.6711143631902888,8,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,10168,2020-06-11 06:00:00+00:00,10168,2020-06-11 06:00:00+00:00,10169,10169,10169,2020-06-11 10:00:00+00:00,1,0,body_to_extreme,1729.568,1732.376,0.24115939375409992,0.014775016789778495,0.4798582017402442,4,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,10217,2020-06-23 02:00:00+00:00,10217,2020-06-23 02:00:00+00:00,10219,10219,10219,2020-06-23 10:00:00+00:00,2,0,body_to_extreme,1748.299,1750.046,0.1771543404340156,0.0894602315441319,0.36582146196579135,6,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,10249,2020-06-30 06:00:00+00:00,10249,2020-06-30 06:00:00+00:00,10250,10250,10250,2020-06-30 10:00:00+00:00,1,0,body_to_extreme,1768.571,1772.698,0.4802634729735202,0.6742255517311403,0.40580067373264794,8,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,10279,2020-07-07 06:00:00+00:00,10279,2020-07-07 06:00:00+00:00,10280,10280,10280,2020-07-07 10:00:00+00:00,1,0,body_to_extreme,1773.187,1782.534,1.2326212180661609,0.5891796585003823,0.7787252493134786,3,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,10283,2020-07-07 22:00:00+00:00,10283,2020-07-07 22:00:00+00:00,10285,10285,10285,2020-07-08 06:00:00+00:00,2,0,body_to_extreme,1790.967,1794.518,0.5048710637192076,0.30986178558090455,0.8775610555646476,3,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,10339,2020-07-20 22:00:00+00:00,10339,2020-07-20 22:00:00+00:00,10340,10340,10340,2020-07-21 02:00:00+00:00,1,0,body_to_extreme,1815.485,1817.485,0.37246508111783044,0.06729518855652747,0.3165911897900353,4,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,10348,2020-07-22 10:00:00+00:00,10348,2020-07-22 10:00:00+00:00,10349,10349,10349,2020-07-22 14:00:00+00:00,1,0,body_to_extreme,1846.957,1858.698,1.303046563067081,0.19898502600088974,0.6611847555923661,4,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,10402,2020-08-04 02:00:00+00:00,10402,2020-08-04 02:00:00+00:00,10404,10404,10404,2020-08-04 10:00:00+00:00,2,0,body_to_extreme,1971.226,1975.735,0.32755820703262484,0.5212689257389947,0.2721342031686756,8,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,10667,2020-10-01 22:00:00+00:00,10667,2020-10-01 22:00:00+00:00,10668,10668,10668,2020-10-02 02:00:00+00:00,1,0,body_to_extreme,1891.058,1905.573,1.2165126724379773,0.8618171798581077,0.700458383594698,3,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,10695,2020-10-08 10:00:00+00:00,10695,2020-10-08 10:00:00+00:00,10698,10698,10698,2020-10-08 22:00:00+00:00,3,0,body_to_extreme,1882.269,1893.313,1.0303419179303657,0.4246597983582202,0.9752310337416714,3,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,10889,2020-11-23 03:00:00+00:00,10889,2020-11-23 03:00:00+00:00,10891,10891,10891,2020-11-23 11:00:00+00:00,2,0,body_to_extreme,1872.975,1875.994,0.2917337297305001,0.2611607142857681,0.19066872373250135,8,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,10948,2020-12-07 07:00:00+00:00,10948,2020-12-07 07:00:00+00:00,10949,10949,10949,2020-12-07 11:00:00+00:00,1,0,body_to_extreme,1821.352,1839.34,1.5334063641423923,0.3802311285960189,0.7639280213381372,6,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,11043,2020-12-30 07:00:00+00:00,11043,2020-12-30 07:00:00+00:00,11044,11044,11044,2020-12-30 11:00:00+00:00,1,0,body_to_extreme,1877.42,1882.021,0.43806097625563883,0.6098407513270533,0.33410641200545427,5,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,11050,2020-12-31 11:00:00+00:00,11050,2020-12-31 11:00:00+00:00,11053,11053,11053,2021-01-03 23:00:00+00:00,3,0,body_to_extreme,1891.67,1892.97,0.12426912008357201,0.010086823289064364,0.500703234880448,6,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,11059,2021-01-04 23:00:00+00:00,11059,2021-01-04 23:00:00+00:00,11061,11061,11061,2021-01-05 07:00:00+00:00,2,0,body_to_extreme,1934.235,1942.15,0.7718416208369281,0.2538107054236092,0.6870433511933829,4,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,11155,2021-01-27 03:00:00+00:00,11155,2021-01-27 03:00:00+00:00,11157,11157,11157,2021-01-27 11:00:00+00:00,2,0,body_to_extreme,1847.784,1851.06,0.3537037001388963,0.10936717315077127,0.6079585828849967,3,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,11189,2021-02-03 19:00:00+00:00,11189,2021-02-03 19:00:00+00:00,11190,11190,11190,2021-02-03 23:00:00+00:00,1,0,body_to_extreme,1833.759,1834.8,0.10224948427502249,0.01826792963467154,0.19460171165239876,8,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,11223,2021-02-11 11:00:00+00:00,11223,2021-02-11 11:00:00+00:00,11226,11226,11226,2021-02-11 23:00:00+00:00,3,0,body_to_extreme,1840.474,1847.377,0.7080417679825597,0.21416274532307963,0.3308399149453205,5,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,11281,2021-02-25 03:00:00+00:00,11281,2021-02-25 03:00:00+00:00,11283,11283,11283,2021-02-25 11:00:00+00:00,2,0,body_to_extreme,1796.327,1801.149,0.4254954797990276,0.030647985989478793,0.2970091027308165,6,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,11286,2021-02-25 23:00:00+00:00,11286,2021-02-25 23:00:00+00:00,11287,11287,11287,2021-02-26 03:00:00+00:00,1,0,body_to_extreme,1770.944,1775.704,0.3965343471974371,0.1746948663001965,0.5958805240950467,3,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,11297,2021-03-01 19:00:00+00:00,11297,2021-03-01 19:00:00+00:00,11298,11298,11298,2021-03-01 23:00:00+00:00,1,0,body_to_extreme,1722.883,1726.663,0.26568605601946405,0.23984825066740045,0.166987329892069,8,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,11418,2021-03-29 06:00:00+00:00,11418,2021-03-29 06:00:00+00:00,11419,11419,11419,2021-03-29 10:00:00+00:00,1,0,body_to_extreme,1725.124,1728.087,0.3535570175929838,0.4215462031107147,0.2895939590647156,7,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,11532,2021-05-24 22:00:00+00:00,11532,2021-05-24 22:00:00+00:00,11536,11536,11536,2021-05-25 14:00:00+00:00,4,0,body_to_extreme,1872.555,1879.885,0.6962487209605038,0.7387387387387424,0.6078028747433225,8,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,11561,2021-05-31 18:00:00+00:00,11561,2021-05-31 18:00:00+00:00,11562,11562,11562,2021-05-31 22:00:00+00:00,1,0,body_to_extreme,1901.52,1902.065,0.06740824778958261,1.0,0.058665231431654995,5,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,11578,2021-06-03 14:00:00+00:00,11578,2021-06-03 14:00:00+00:00,11580,11580,11580,2021-06-03 22:00:00+00:00,2,0,body_to_extreme,1867.715,1873.705,0.609508796844696,0.5958737864077762,0.25030376670717036,3,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,11655,2021-06-22 10:00:00+00:00,11655,2021-06-22 10:00:00+00:00,11661,11661,11661,2021-06-23 10:00:00+00:00,6,0,body_to_extreme,1772.225,1779.765,0.718328901650551,0.2694848084544338,0.8519977490152006,8,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,11735,2021-07-11 22:00:00+00:00,11735,2021-07-11 22:00:00+00:00,11738,11738,11738,2021-07-12 10:00:00+00:00,3,0,body_to_extreme,1805.095,1810.845,0.6555279577892377,0.06475903614458693,0.4218551461245296,8,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,11746,2021-07-13 18:00:00+00:00,11746,2021-07-13 18:00:00+00:00,11750,11750,11750,2021-07-14 10:00:00+00:00,4,0,body_to_extreme,1805.08,1807.275,0.25480710508884974,0.46162402669632724,0.24244875943905755,6,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,11810,2021-07-28 10:00:00+00:00,11810,2021-07-28 10:00:00+00:00,11813,11813,11813,2021-07-28 22:00:00+00:00,3,0,body_to_extreme,1794.54,1799.285,0.5879877795831683,0.593567251462001,0.3957188313566742,5,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,11847,2021-08-05 14:00:00+00:00,11847,2021-08-05 14:00:00+00:00,11852,11852,11852,2021-08-06 10:00:00+00:00,5,0,body_to_extreme,1803.625,1808.165,0.5172773756276055,0.15340179717585903,0.43751755124964536,6,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,11886,2021-08-16 02:00:00+00:00,11886,2021-08-16 02:00:00+00:00,11888,11888,11888,2021-08-16 10:00:00+00:00,2,0,body_to_extreme,1772.895,1777.055,0.49929147926039846,0.3737997256515981,0.6787709497206664,3,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,12056,2021-09-23 14:00:00+00:00,12056,2021-09-23 14:00:00+00:00,12057,12057,12057,2021-09-23 18:00:00+00:00,1,0,body_to_extreme,1751.045,1755.275,0.40256752478355295,0.17416317991631103,0.3104904189672008,5,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,12119,2021-10-08 02:00:00+00:00,12119,2021-10-08 02:00:00+00:00,12121,12121,12121,2021-10-08 10:00:00+00:00,2,0,body_to_extreme,1755.845,1758.44,0.3020996619257767,0.24540540540540343,0.308641975308644,7,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,12142,2021-10-13 22:00:00+00:00,12142,2021-10-13 22:00:00+00:00,12144,12144,12144,2021-10-14 06:00:00+00:00,2,0,body_to_extreme,1788.93,1792.585,0.45024646398935486,0.6600831600831581,0.32979088104216203,4,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,12176,2021-10-21 14:00:00+00:00,12176,2021-10-21 14:00:00+00:00,12180,12181,12181,2021-10-22 10:00:00+00:00,5,1,body_to_extreme,1778.26,1779.685,0.17979588557267262,0.21159715157679987,0.3798299845440517,7,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,12259,2021-11-10 07:00:00+00:00,12259,2021-11-10 07:00:00+00:00,12260,12260,12260,2021-11-10 11:00:00+00:00,1,0,body_to_extreme,1822.93,1826.26,0.3418969490135183,0.3853541416566704,0.43049095607234966,4,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,12282,2021-11-16 03:00:00+00:00,12282,2021-11-16 03:00:00+00:00,12283,12283,12283,2021-11-16 07:00:00+00:00,1,0,body_to_extreme,1863.835,1867.375,0.4063214927244083,0.5420991926181983,0.35315682281059096,5,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,12305,2021-11-21 23:00:00+00:00,12305,2021-11-21 23:00:00+00:00,12308,12308,12308,2021-11-22 11:00:00+00:00,3,0,body_to_extreme,1844.85,1848.435,0.3327286726207268,0.16060606060607752,0.84255319148935,3,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,12348,2021-12-01 11:00:00+00:00,12348,2021-12-01 11:00:00+00:00,12354,12354,12354,2021-12-02 11:00:00+00:00,6,0,body_to_extreme,1786.17,1790.44,0.393040008415239,0.23870146403564554,0.2894252026529129,8,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,12453,2021-12-27 23:00:00+00:00,12453,2021-12-27 23:00:00+00:00,12454,12454,12454,2021-12-28 03:00:00+00:00,1,0,body_to_extreme,1808.395,1811.375,0.5133722739832541,0.5367913148371336,0.6149851632047443,3,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,12557,2022-01-20 07:00:00+00:00,12557,2022-01-20 07:00:00+00:00,12558,12558,12558,2022-01-20 11:00:00+00:00,1,0,body_to_extreme,1836.635,1840.285,0.53524612081002,0.5911193339500795,0.7313937753721109,3,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,12575,2022-01-25 07:00:00+00:00,12575,2022-01-25 07:00:00+00:00,12576,12576,12576,2022-01-25 11:00:00+00:00,1,0,body_to_extreme,1834.725,1841.245,0.8319883115310956,0.41588235294115933,0.578231292517014,7,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,12628,2022-02-07 03:00:00+00:00,12628,2022-02-07 03:00:00+00:00,12631,12631,12631,2022-02-07 15:00:00+00:00,3,0,body_to_extreme,1808.635,1809.515,0.12420171572234572,0.01587301587309178,0.27096774193548323,4,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,12635,2022-02-08 07:00:00+00:00,12635,2022-02-08 07:00:00+00:00,12637,12637,12637,2022-02-08 15:00:00+00:00,2,0,body_to_extreme,1815.32,1819.41,0.6373575038988596,0.08422939068100614,0.6009693053311906,5,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,12641,2022-02-09 07:00:00+00:00,12641,2022-02-09 07:00:00+00:00,12643,12643,12643,2022-02-09 15:00:00+00:00,2,0,body_to_extreme,1825.635,1827.325,0.2871483086310418,0.21092278719395524,0.33671528218135394,3,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,12753,2022-03-07 23:00:00+00:00,12753,2022-03-07 23:00:00+00:00,12754,12754,12754,2022-03-08 03:00:00+00:00,1,0,body_to_extreme,1980.755,1997.425,0.8712501990647968,0.43413486670152196,0.46007696007695803,5,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,12779,2022-03-14 03:00:00+00:00,12779,2022-03-14 03:00:00+00:00,12783,12783,12783,2022-03-14 18:00:00+00:00,4,0,body_to_extreme,1974.045,1976.355,0.13522175342605586,0.28486055776889274,0.12481352560914914,8,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,12893,2022-04-08 02:00:00+00:00,12893,2022-04-08 02:00:00+00:00,12895,12895,12895,2022-04-08 10:00:00+00:00,2,0,body_to_extreme,1927.625,1932.195,0.5071877650929852,0.0603290676416683,0.5453639082751787,5,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,12919,2022-04-14 10:00:00+00:00,12919,2022-04-14 10:00:00+00:00,12922,12922,12922,2022-04-17 22:00:00+00:00,3,0,body_to_extreme,1960.275,1969.035,0.836634679675391,0.3719262295081966,0.9229314420803834,8,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,13030,2022-05-11 22:00:00+00:00,13030,2022-05-11 22:00:00+00:00,13034,13034,13034,2022-05-12 14:00:00+00:00,4,0,body_to_extreme,1851.225,1858.645,0.6217378349835542,0.7317380352645003,0.3312473925740528,8,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,13037,2022-05-13 02:00:00+00:00,13037,2022-05-13 02:00:00+00:00,13039,13039,13039,2022-05-13 10:00:00+00:00,2,0,body_to_extreme,1823.215,1828.275,0.42217498817724985,0.44784172661869276,0.2918635170603772,3,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,13078,2022-05-23 22:00:00+00:00,13078,2022-05-23 22:00:00+00:00,13081,13081,13081,2022-05-24 10:00:00+00:00,3,0,body_to_extreme,1849.655,1853.505,0.3895687612710615,0.7035647279549815,0.2892023874118272,6,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,13111,2022-05-31 10:00:00+00:00,13111,2022-05-31 10:00:00+00:00,13112,13112,13112,2022-05-31 14:00:00+00:00,1,0,body_to_extreme,1850.135,1855.305,0.647320216602286,0.07123287671232598,0.8687028956763213,4,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,13183,2022-06-16 10:00:00+00:00,13183,2022-06-16 10:00:00+00:00,13184,13184,13184,2022-06-16 14:00:00+00:00,1,0,body_to_extreme,1814.935,1829.955,1.2270693951446339,0.12224669603524324,0.6453447050462034,5,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,13243,2022-06-30 10:00:00+00:00,13243,2022-06-30 10:00:00+00:00,13244,13244,13244,2022-06-30 14:00:00+00:00,1,0,body_to_extreme,1812.835,1824.955,1.4248740163565496,0.17914438502673855,0.7376725838264281,8,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,13373,2022-08-01 02:00:00+00:00,13373,2022-08-01 02:00:00+00:00,13374,13374,13374,2022-08-01 06:00:00+00:00,1,0,body_to_extreme,1758.245,1763.435,0.5371092590121523,0.6004070556309204,0.4757908327953592,6,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,13445,2022-08-17 02:00:00+00:00,13445,2022-08-17 02:00:00+00:00,13448,13448,13448,2022-08-17 14:00:00+00:00,3,0,body_to_extreme,1774.765,1781.635,0.9241124339050543,0.9834174477289099,0.3933635847986382,7,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,13505,2022-08-31 02:00:00+00:00,13505,2022-08-31 02:00:00+00:00,13506,13506,13506,2022-08-31 06:00:00+00:00,1,0,body_to_extreme,1722.82,1726.445,0.4574585954995724,0.3252032520325583,0.2468640240842893,8,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,13606,2022-09-22 22:00:00+00:00,13606,2022-09-22 22:00:00+00:00,13609,13609,13609,2022-09-23 10:00:00+00:00,3,0,body_to_extreme,1671.245,1675.785,0.3969845398968642,0.2883548983364416,0.16751819167054058,8,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,13615,2022-09-26 10:00:00+00:00,13615,2022-09-26 10:00:00+00:00,13616,13616,13616,2022-09-26 14:00:00+00:00,1,0,body_to_extreme,1641.9,1647.68,0.46527247150624823,0.36398963730568756,0.5017331022530412,4,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,13621,2022-09-27 10:00:00+00:00,13621,2022-09-27 10:00:00+00:00,13626,13626,13626,2022-09-28 06:00:00+00:00,5,0,body_to_extreme,1632.915,1642.36,0.9229086028820942,0.6366492146596813,0.48268890573667045,8,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,1,single_candle,13631,2022-09-29 02:00:00+00:00,13631,2022-09-29 02:00:00+00:00,13637,13637,13637,2022-09-30 02:00:00+00:00,6,0,body_to_extreme,1642.77,1655.605,1.1753679464498983,0.9092325671990682,0.5404210526315805,8,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,13670,2022-10-07 14:00:00+00:00,13670,2022-10-07 14:00:00+00:00,13673,13673,13673,2022-10-10 02:00:00+00:00,3,0,body_to_extreme,1697.895,1707.175,0.950867485737891,0.14467289719625762,0.5863656291100409,4,last_opposing_before_bos,latest_before_break
source_repair_last_opposing_before_bos,-1,single_candle,13722,2022-10-20 06:00:00+00:00,13722,2022-10-20 06:00:00+00:00,13727,13727,13727,2022-10-21 02:00:00+00:00,5,0,body_to_extreme,1632.145,1635.92,0.4314314290097524,0.29714605484050605,0.38596112311016095,6,last_opposing_before_bos,latest_before_break
