count,top_quartile_avg_r,top_decile_avg_r,bottom_decile_avg_r,top_quartile_win_rate,top_decile_win_rate,bottom_decile_win_rate,eqh_top_quartile_avg_r,eql_top_quartile_avg_r,eqh_top_quartile_win_rate,eql_top_quartile_win_rate,rank_corr,eqh_rank_corr,eql_rank_corr,win_rate_gap,width_component,formation_delay_component,wick_ratio_component,atr_percentile_component,distance_at_detect_component,accepted,temporally_stable,first_half_rank_corr,second_half_rank_corr,first_half_top_q_avg_r,second_half_top_q_avg_r,first_half_win_rate_gap,second_half_win_rate_gap
466,0.36591103301820604,0.8261942039299097,-0.028358783703628477,0.5470085470085471,0.6808510638297872,0.40425531914893614,0.47335266616143296,0.27381820460972583,0.6111111111111112,0.49206349206349204,0.13981678594195196,0.19975776147792268,0.08810216602976205,0.14275322785961092,0.05263157894736842,0.26315789473684215,0.42105263157894735,0.10526315789473684,0.15789473684210528,True,True,0.20360502890365353,0.07894257154257796,0.47795712176036675,0.19982988511564279,0.1596045197740113,0.11652542372881358
466,0.3173170389303555,0.8244699149717634,-0.09104612836501154,0.5213675213675214,0.6808510638297872,0.44680851063829785,0.4155789045259552,0.21736100323827975,0.6101694915254238,0.43103448275862066,0.1442645594279607,0.1739451508738525,0.1177853634466433,0.07455901072922355,0.14285714285714288,0.33333333333333337,0.38095238095238093,0.047619047619047616,0.09523809523809523,True,True,0.20357516939403006,0.08307413235748128,0.5049678633985893,0.15721072906034775,0.17655367231638414,0.057909604519774005
466,0.39429329418496334,0.8244699149717631,-0.12018246937035339,0.5470085470085471,0.6808510638297872,0.44680851063829785,0.47326344728735625,0.3242391261102599,0.6363636363636364,0.46774193548387094,0.136299623523785,0.17799032915572713,0.09704016805253524,0.10020003637024921,0.14814814814814814,0.2962962962962963,0.37037037037037035,0.07407407407407407,0.11111111111111112,True,True,0.19247141308204224,0.07887389467044394,0.622878725168058,0.16057116239539718,0.19350282485875708,0.057909604519774005
466,0.4022851304476016,0.8233643495525784,-0.025204129590404946,0.5641025641025641,0.6808510638297872,0.40425531914893614,0.42999928195464937,0.37504071032202907,0.6379310344827587,0.4915254237288136,0.15764184470169837,0.17526356094532833,0.14454853444156468,0.15984724495362795,0.125,0.3333333333333333,0.41666666666666663,0.0,0.125,True,True,0.21398319913179056,0.09873444983801336,0.4701671266763659,0.2682486141017025,0.20127118644067798,0.12570621468926552
466,0.3739653425444505,0.8233643495525784,-0.08281826058698129,0.5555555555555556,0.6808510638297872,0.40425531914893614,0.38161045629613766,0.3664498069919445,0.6206896551724138,0.4915254237288136,0.1548992169363188,0.17056290475758243,0.14291483472980765,0.15130023640661944,0.13333333333333333,0.33333333333333337,0.4,0.0,0.13333333333333333,True,True,0.20919671973914541,0.0973509592254584,0.4728878787852557,0.2443696744099077,0.20127118644067798,0.10875706214689268
466,0.29464236401668564,0.8221386597039593,-0.10513250780930919,0.5213675213675214,0.7021276595744681,0.44680851063829785,0.3147668257277666,0.2727210753671151,0.5737704918032787,0.4642857142857143,0.10677648504948019,0.1618876372801027,0.047314993756887365,0.07455901072922355,0.19047619047619047,0.33333333333333337,0.28571428571428575,0.14285714285714288,0.047619047619047616,True,True,0.1648613198501902,0.05377598151491471,0.44418340573023046,0.1616340118887263,0.20127118644067798,0.057909604519774005
466,0.40802618932435547,0.821672289148828,-0.10743170954132568,0.5555555555555556,0.6808510638297872,0.425531914893617,0.49342805733155426,0.3296244744325008,0.6428571428571429,0.47540983606557374,0.129944283968567,0.17864531011094958,0.0823144434084581,0.13002364066193856,0.15000000000000002,0.30000000000000004,0.35000000000000003,0.1,0.1,True,True,0.18887334217241195,0.07140702663059699,0.6349767989218487,0.15721072906034775,0.21045197740112992,0.09957627118644069
466,0.3677583982204751,0.8196175814372996,-0.10083721600480779,0.5470085470085471,0.6808510638297872,0.425531914893617,0.4613600600683177,0.27883681946502453,0.631578947368421,0.4666666666666667,0.14412770485916043,0.1742741322034104,0.11685438386715515,0.12147663211493004,0.13636363636363638,0.3181818181818182,0.40909090909090906,0.045454545454545456,0.09090909090909091,True,True,0.20223348209494799,0.08578438051430655,0.5095655634617015,0.22531021857282016,0.1348870056497175,0.0748587570621469
466,0.41057714332998996,0.8143071381191705,-0.0929009117327496,0.5641025641025641,0.6808510638297872,0.44680851063829785,0.47116380523957746,0.35101737399514116,0.6551724137931034,0.4745762711864407,0.13474962111887753,0.17990657085780434,0.09114180438912937,0.11729405346426625,0.13636363636363638,0.3181818181818182,0.3181818181818182,0.09090909090909091,0.13636363636363638,True,True,0.1960426104330114,0.07145778779695694,0.6036083734906894,0.19504217039000202,0.23516949152542377,0.09180790960451973
466,0.3749123870724813,0.813961386663565,-0.10523202436163635,0.5555555555555556,0.7021276595744681,0.425531914893617,0.4039875034393981,0.342136801349775,0.6129032258064516,0.4909090909090909,0.12524836826667443,0.18007652797972096,0.07166648906383064,0.13002364066193856,0.13043478260869565,0.34782608695652173,0.30434782608695654,0.13043478260869565,0.08695652173913043,True,True,0.19053353090747785,0.05892177034002917,0.5248871988235825,0.2016339755404906,0.23516949152542377,0.0748587570621469
