count,top_quartile_avg_r,top_decile_avg_r,bottom_decile_avg_r,top_quartile_win_rate,top_decile_win_rate,bottom_decile_win_rate,eqh_top_quartile_avg_r,eql_top_quartile_avg_r,eqh_top_quartile_win_rate,eql_top_quartile_win_rate,rank_corr,eqh_rank_corr,eql_rank_corr,win_rate_gap,touch_component,width_component,formation_delay_component,structural_component,active_age_component,accepted
466,0.3783285447194584,0.6122695737765269,0.13465161850864105,0.5726495726495726,0.6382978723404256,0.425531914893617,0.31897057477678814,0.4429863334070099,0.6065573770491803,0.5357142857142857,0.11127402383323451,0.12771731066318645,0.10716482017100502,0.1471176577559556,0.0,0.0,0.4,0.30000000000000004,0.30000000000000004,True
466,0.3771372321718762,0.6122695737765269,0.09019432400650529,0.5726495726495726,0.6382978723404256,0.40425531914893614,0.31897057477678814,0.4404973411200971,0.6065573770491803,0.5357142857142857,0.1103098833960366,0.1287340716907928,0.10415807509442475,0.16839425350063647,0.0,0.0,0.5,0.30000000000000004,0.2,True
466,0.37521472851959015,0.6122695737765269,0.09019432400650529,0.5726495726495726,0.6382978723404256,0.40425531914893614,0.3204161224380301,0.43698770264789416,0.6129032258064516,0.5272727272727272,0.11048692344276641,0.12794690186296853,0.1050202778099036,0.16839425350063647,0.05,0.0,0.6000000000000001,0.4,0.0,True
466,0.37521472851959015,0.6122695737765269,0.09019432400650529,0.5726495726495726,0.6382978723404256,0.40425531914893614,0.3204161224380301,0.43698770264789416,0.6129032258064516,0.5272727272727272,0.1102086110151244,0.1270628266586129,0.10482790194390659,0.16839425350063647,0.05,0.0,0.30000000000000004,0.2,0.5,True
466,0.37147365694406304,0.6122695737765269,0.13465161850864105,0.5726495726495726,0.6382978723404256,0.425531914893617,0.31335635833582576,0.43698770264789416,0.6129032258064516,0.5272727272727272,0.1109295857662131,0.12659569304866672,0.10725452912406062,0.1471176577559556,0.05,0.0,0.4,0.30000000000000004,0.30000000000000004,True
466,0.3711293439510386,0.6122695737765269,0.09019432400650529,0.5641025641025641,0.6382978723404256,0.40425531914893614,0.3192276681586642,0.4276650979391606,0.6065573770491803,0.5178571428571429,0.10975518694604025,0.12730832027915912,0.10392533019955272,0.15984724495362795,0.1,0.0,0.5,0.30000000000000004,0.1,True
466,0.3647082140049705,0.6122695737765269,0.13465161850864105,0.5641025641025641,0.6382978723404256,0.425531914893617,0.3203366100004034,0.41141516558872515,0.6166666666666667,0.5087719298245614,0.11062987426054051,0.12587412070649448,0.10719871021993715,0.13857064920894707,0.1,0.0,0.4,0.30000000000000004,0.2,True
466,0.3647082140049705,0.6122695737765268,0.09019432400650529,0.5641025641025641,0.6382978723404256,0.40425531914893614,0.3203366100004034,0.41141516558872515,0.6166666666666667,0.5087719298245614,0.109771174047941,0.12599487971417206,0.10526099683393612,0.15984724495362795,0.1,0.0,0.30000000000000004,0.2,0.4,True
466,0.346888591705956,0.6000782896566459,0.10606694239182769,0.5555555555555556,0.6382978723404256,0.40425531914893614,0.29008013244570363,0.4066869698746427,0.6,0.5087719298245614,0.10946331347476257,0.1189580585260462,0.1116657176990336,0.15130023640661944,0.1,0.0,0.1,0.1,0.7000000000000001,True
466,0.37727127231114493,0.5868775968545278,0.056754539763861765,0.5726495726495726,0.6170212765957447,0.3829787234042553,0.3192276681586642,0.4404973411200971,0.6065573770491803,0.5357142857142857,0.10961839458386215,0.12817202050691068,0.10177181694314574,0.1896708492453173,0.05,0.0,0.6000000000000001,0.30000000000000004,0.1,True
