event_idx,timestamp,event_type,event_side,event_direction,quality_score,tradeable_score,nearest_displacement_distance,displacement_same_bar,displacement_pm1,displacement_pm2
4981,2023-08-09 13:00:00+00:00,bos,bear,-1.0,0.507706653825684,0.5577066538256841,43.0,0,0,0
4988,2023-08-10 17:00:00+00:00,bos,bear,-1.0,0.4516435137625165,0.5016435137625165,36.0,0,0,0
3001,2023-08-14 17:00:00+00:00,bos,bear,-1.0,0.31337281782900617,0.5633728178290063,2.0,0,0,1
3013,2023-08-16 17:00:00+00:00,bos,bear,-1.0,0.5814444519068893,0.6314444519068894,8.0,0,0,0
3018,2023-08-17 13:00:00+00:00,bos,bear,-1.0,0.4733401304245503,0.6733401304245503,3.0,0,0,0
3042,2023-08-23 13:00:00+00:00,bos,bull,1.0,0.7654461497802731,1.0,5.0,0,0,0
3066,2023-08-29 13:00:00+00:00,bos,bull,1.0,0.7791648812373676,0.9291648812373677,8.0,0,0,0
3094,2023-09-05 05:00:00+00:00,bos,bear,-1.0,0.3852808478905267,0.4852808478905267,36.0,0,0,0
3103,2023-09-06 17:00:00+00:00,bos,bear,-1.0,0.42392064088284664,0.5239206408828467,34.0,0,0,0
3137,2023-09-14 09:00:00+00:00,bos,bear,-1.0,0.21403624961690593,0.2640362496169059,0.0,1,1,1
3152,2023-09-18 21:00:00+00:00,bos,bull,1.0,0.17032154984136944,0.3703215498413694,15.0,0,0,0
3155,2023-09-19 09:00:00+00:00,bos,bull,1.0,0.20542862115199656,0.40542862115199657,18.0,0,0,0
3190,2023-09-27 05:00:00+00:00,bos,bear,-1.0,0.18154763349173303,0.28154763349173295,10.0,0,0,0
3198,2023-09-28 13:00:00+00:00,bos,bear,-1.0,0.4868819400673144,0.5368819400673144,2.0,0,0,1
3204,2023-09-29 13:00:00+00:00,bos,bear,-1.0,0.7012962631562137,0.9012962631562138,4.0,0,0,0
3227,2023-10-05 09:00:00+00:00,bos,bear,-1.0,0.17977871451809957,0.3797787145180996,27.0,0,0,0
3242,2023-10-09 21:00:00+00:00,bos,bull,1.0,0.46246318062986613,0.5124631806298662,24.0,0,0,0
3250,2023-10-11 05:00:00+00:00,bos,bull,1.0,0.4986328427227374,0.5486328427227374,16.0,0,0,0
3263,2023-10-13 09:00:00+00:00,bos,bull,1.0,0.7563010803727287,0.9063010803727288,3.0,0,0,0
3289,2023-10-19 17:00:00+00:00,bos,bull,1.0,0.5749950657198453,0.6249950657198453,2.0,0,0,1
3372,2023-11-08 14:00:00+00:00,bos,bear,-1.0,0.51305495057166,0.66305495057166,32.0,0,0,0
3376,2023-11-09 06:00:00+00:00,bos,bear,-1.0,0.21751756932856453,0.4175175693285645,28.0,0,0,0
3384,2023-11-10 14:00:00+00:00,bos,bear,-1.0,0.5578449674011406,0.6578449674011407,20.0,0,0,0
3400,2023-11-15 06:00:00+00:00,bos,bull,1.0,0.37074458951867556,0.4707445895186756,4.0,0,0,0
3408,2023-11-16 14:00:00+00:00,bos,bull,1.0,0.5086054615756874,0.5586054615756875,4.0,0,0,0
3412,2023-11-17 06:00:00+00:00,bos,bull,1.0,0.5041861545062833,0.6041861545062834,8.0,0,0,0
3475,2023-12-01 18:00:00+00:00,bos,bull,1.0,0.4815455661922742,0.7315455661922742,18.0,0,0,0
3576,2023-12-27 14:00:00+00:00,bos,bull,1.0,0.625476623274766,0.9254766232747661,12.0,0,0,0
3599,2024-01-03 10:00:00+00:00,bos,bear,-1.0,0.727267153413605,1.0,11.0,0,0,0
3636,2024-01-11 14:00:00+00:00,bos,bear,-1.0,0.50354239258424,0.8035423925842401,18.0,0,0,0
3691,2024-01-24 18:00:00+00:00,bos,bear,-1.0,0.25283237082590904,0.45283237082590905,11.0,0,0,0
3706,2024-01-29 06:00:00+00:00,bos,bull,1.0,0.17324638697590933,0.2732463869759093,26.0,0,0,0
3720,2024-01-31 14:00:00+00:00,bos,bull,1.0,0.3227548082725643,0.3727548082725644,33.0,0,0,0
3736,2024-02-05 06:00:00+00:00,bos,bear,-1.0,0.3255009365483932,0.42550093654839327,17.0,0,0,0
3773,2024-02-13 10:00:00+00:00,bos,bear,-1.0,0.671504254883701,1.0,20.0,0,0,0
3794,2024-02-18 22:00:00+00:00,bos,bull,1.0,0.5376582052663011,0.7376582052663012,36.0,0,0,0
3802,2024-02-20 06:00:00+00:00,bos,bull,1.0,0.3206343133967035,0.42063431339670354,28.0,0,0,0
3851,2024-03-01 10:00:00+00:00,bos,bull,1.0,0.23617105317565718,0.43617105317565713,21.0,0,0,0
3857,2024-03-04 10:00:00+00:00,bos,bull,1.0,0.3034096335053761,0.4534096335053761,27.0,0,0,0
3862,2024-03-05 06:00:00+00:00,bos,bull,1.0,0.4673228741115484,0.5173228741115484,32.0,0,0,0
3870,2024-03-06 14:00:00+00:00,bos,bull,1.0,0.30999574657671247,0.4599957465767125,29.0,0,0,0
3979,2024-04-02 17:00:00+00:00,bos,bull,1.0,0.5974478803070585,0.7474478803070586,12.0,0,0,0
3984,2024-04-03 13:00:00+00:00,bos,bull,1.0,0.48604397060796123,0.6360439706079613,17.0,0,0,0
2165,2024-05-15 13:00:00+00:00,bos,bull,1.0,0.2733912417456095,0.5733912417456095,20.0,0,0,0
2177,2024-05-17 13:00:00+00:00,bos,bull,1.0,0.4008888067055376,0.5508888067055376,32.0,0,0,0
2195,2024-05-22 13:00:00+00:00,bos,bear,-1.0,0.48168802576134134,0.7316880257613414,15.0,0,0,0
2202,2024-05-23 17:00:00+00:00,bos,bear,-1.0,0.5634655268118143,0.6134655268118143,8.0,0,0,0
2220,2024-05-28 17:00:00+00:00,bos,bull,1.0,0.25893632631946745,0.4589363263194674,8.0,0,0,0
2262,2024-06-06 17:00:00+00:00,bos,bull,1.0,0.2550809281059641,0.45508092810596407,34.0,0,0,0
2284,2024-06-12 09:00:00+00:00,bos,bull,1.0,0.6632719498450821,1.0,56.0,0,0,0
2322,2024-06-20 17:00:00+00:00,bos,bull,1.0,0.376914329333874,0.626914329333874,20.0,0,0,0
2373,2024-07-03 05:00:00+00:00,bos,bull,1.0,0.41719129981106423,0.5171912998110643,17.0,0,0,0
2385,2024-07-05 05:00:00+00:00,bos,bull,1.0,0.22430971311700634,0.3243097131170063,15.0,0,0,0
2429,2024-07-16 13:00:00+00:00,bos,bull,1.0,0.7772419359253118,1.0,29.0,0,0,0
2495,2024-07-31 13:00:00+00:00,bos,bull,1.0,0.4403211846901655,0.6403211846901655,5.0,0,0,0
2506,2024-08-02 09:00:00+00:00,bos,bull,1.0,0.32369747927189224,0.4736974792718922,3.0,0,0,0
2541,2024-08-12 05:00:00+00:00,bos,bull,1.0,0.26711455976259296,0.3671145597625929,14.0,0,0,0
2555,2024-08-14 13:00:00+00:00,bos,bear,-1.0,0.5594048437784915,0.9594048437784916,0.0,1,1,1
2577,2024-08-20 05:00:00+00:00,bos,bull,1.0,0.5189997740415192,0.6189997740415193,1.0,0,1,1
2639,2024-09-03 13:00:00+00:00,bos,bear,-1.0,0.23376278929166133,0.4837627892916613,6.0,0,0,0
2706,2024-09-18 17:00:00+00:00,bos,bear,-1.0,0.245342693843782,0.49534269384378193,8.0,0,0,0
2726,2024-09-24 01:00:00+00:00,bos,bull,1.0,0.4555846232512629,0.555584623251263,8.0,0,0,0
2730,2024-09-24 17:00:00+00:00,bos,bull,1.0,0.2735814678432096,0.5735814678432096,4.0,0,0,0
2740,2024-09-26 09:00:00+00:00,bos,bull,1.0,0.28976958753947724,0.43976958753947726,3.0,0,0,0
2752,2024-09-30 09:00:00+00:00,bos,bear,-1.0,0.37494582443361785,0.5249458244336178,9.0,0,0,0
2790,2024-10-08 17:00:00+00:00,bos,bear,-1.0,0.29180049174300876,0.5918004917430087,16.0,0,0,0
2823,2024-10-16 05:00:00+00:00,bos,bull,1.0,0.5673453640696992,0.6173453640696992,2.0,0,0,1
2831,2024-10-17 13:00:00+00:00,bos,bull,1.0,0.36089122978979565,0.5108912297897956,6.0,0,0,0
2849,2024-10-22 13:00:00+00:00,bos,bull,1.0,0.34924373145256626,0.4992437314525663,24.0,0,0,0
2853,2024-10-23 05:00:00+00:00,bos,bull,1.0,0.3628198121589457,0.4128198121589457,28.0,0,0,0
2876,2024-10-29 01:00:00+00:00,bos,bull,1.0,0.3845388924698468,0.4345388924698468,14.0,0,0,0
2879,2024-10-29 13:00:00+00:00,bos,bull,1.0,0.659975308950085,0.909975308950085,11.0,0,0,0
2937,2024-11-12 06:00:00+00:00,bos,bear,-1.0,0.39875536493725505,0.49875536493725514,3.0,0,0,0
2945,2024-11-13 14:00:00+00:00,bos,bear,-1.0,0.4833045993978455,0.7833045993978455,11.0,0,0,0
2962,2024-11-18 10:00:00+00:00,bos,bull,1.0,0.3413435974694279,0.541343597469428,28.0,0,0,0
2975,2024-11-20 14:00:00+00:00,bos,bull,1.0,0.4190709579941416,0.6190709579941417,28.0,0,0,0
1066,2024-12-11 14:00:00+00:00,bos,bull,1.0,0.48069249509101725,0.6806924950910173,15.0,0,0,0
1097,2024-12-18 18:00:00+00:00,bos,bear,-1.0,0.7468805697165402,1.0,16.0,0,0,0
1187,2025-01-10 18:00:00+00:00,bos,bull,1.0,0.37378004497993506,0.5737800449799351,1.0,0,1,1
1202,2025-01-15 06:00:00+00:00,bos,bull,1.0,0.3385784637282903,0.4885784637282904,14.0,0,0,0
1209,2025-01-16 10:00:00+00:00,bos,bull,1.0,0.4296700247239694,0.6296700247239695,21.0,0,0,0
1243,2025-01-24 02:00:00+00:00,bos,bull,1.0,0.49683164593779583,0.5968316459377959,0.0,1,1,1
1275,2025-01-31 10:00:00+00:00,bos,bull,1.0,0.29994473110662756,0.4499447311066276,2.0,0,0,1
1288,2025-02-04 14:00:00+00:00,bos,bull,1.0,0.5355442702172734,0.6855442702172734,4.0,0,0,0
1310,2025-02-10 06:00:00+00:00,bos,bull,1.0,0.6681804925884691,0.8181804925884691,2.0,0,0,1
1358,2025-02-20 06:00:00+00:00,bos,bull,1.0,0.18051485206100587,0.23051485206100583,4.0,0,0,0
1393,2025-02-28 02:00:00+00:00,bos,bear,-1.0,0.30727156275459994,0.4572715627545999,21.0,0,0,0
1465,2025-03-18 01:00:00+00:00,bos,bull,1.0,0.45827048602194587,0.6082704860219459,2.0,0,0,1
1475,2025-03-19 17:00:00+00:00,bos,bull,1.0,0.34206760888138554,0.5420676088813856,12.0,0,0,0
1536,2025-04-02 21:00:00+00:00,bos,bull,1.0,0.2510508140759546,0.40105081407595455,7.0,0,0,0
1547,2025-04-04 17:00:00+00:00,bos,bear,-1.0,0.18062474274928228,0.38062474274928226,11.0,0,0,0
1694,2025-05-12 05:00:00+00:00,bos,bear,-1.0,0.5595438157794977,0.7095438157794978,21.0,0,0,0
1712,2025-05-15 05:00:00+00:00,bos,bear,-1.0,0.2235859180782015,0.5735859180782016,39.0,0,0,0
1740,2025-05-21 21:00:00+00:00,bos,bull,1.0,0.1454650575303923,0.3954650575303923,34.0,0,0,0
1749,2025-05-23 09:00:00+00:00,bos,bull,1.0,0.49260417491782144,0.7426041749178215,25.0,0,0,0
1784,2025-06-02 05:00:00+00:00,bos,bull,1.0,0.5812910486677713,0.7812910486677713,2.0,0,0,1
1810,2025-06-06 13:00:00+00:00,bos,bear,-1.0,0.5361205949727762,0.7361205949727763,0.0,1,1,1
1830,2025-06-11 21:00:00+00:00,bos,bull,1.0,0.22628225879634328,0.2762822587963432,20.0,0,0,0
1834,2025-06-12 13:00:00+00:00,bos,bull,1.0,0.14005690152130854,0.44005690152130855,24.0,0,0,0
1837,2025-06-13 01:00:00+00:00,bos,bull,1.0,0.30017694320657107,0.5501769432065711,27.0,0,0,0
1869,2025-06-20 09:00:00+00:00,bos,bear,-1.0,0.21211380911298408,0.31211380911298403,0.0,1,1,1
1932,2025-07-07 01:00:00+00:00,bos,bear,-1.0,0.5405447749458444,0.7405447749458445,3.0,0,0,0
1,2025-07-22 09:00:00+00:00,bos,bull,1.0,0.45723547487157473,0.7072354748715748,23.0,0,0,0
26,2025-07-28 13:00:00+00:00,bos,bear,-1.0,0.35613734454710094,0.406137344547101,2.0,0,0,1
39,2025-07-30 17:00:00+00:00,bos,bear,-1.0,0.6626130305686453,0.9626130305686453,15.0,0,0,0
55,2025-08-04 09:00:00+00:00,bos,bull,1.0,0.20921197802993619,0.2592119780299362,14.0,0,0,0
153,2025-08-26 17:00:00+00:00,bos,bull,1.0,0.41169947188879286,0.6116994718887929,7.0,0,0,0
158,2025-08-27 13:00:00+00:00,bos,bull,1.0,0.3340738037231161,0.4340738037231162,2.0,0,0,1
164,2025-08-28 13:00:00+00:00,bos,bull,1.0,0.5536867551078672,0.8036867551078674,4.0,0,0,0
170,2025-08-29 13:00:00+00:00,bos,bull,1.0,0.7597377795535181,1.0,8.0,0,0,0
174,2025-09-01 05:00:00+00:00,bos,bull,1.0,0.2695378961146228,0.4195378961146228,4.0,0,0,0
179,2025-09-02 01:00:00+00:00,bos,bull,1.0,0.3434507405765494,0.49345074057654936,1.0,0,1,1
182,2025-09-02 13:00:00+00:00,bos,bull,1.0,0.738601746516855,0.988601746516855,2.0,0,0,1
187,2025-09-03 09:00:00+00:00,bos,bull,1.0,0.2572258562862362,0.4072258562862362,3.0,0,0,0
199,2025-09-05 09:00:00+00:00,bos,bull,1.0,0.47743487138004415,0.7274348713800441,15.0,0,0,0
204,2025-09-08 05:00:00+00:00,bos,bull,1.0,0.5362391065754116,0.6862391065754117,20.0,0,0,0
209,2025-09-09 01:00:00+00:00,bos,bull,1.0,0.42968379385567773,0.4796837938556777,17.0,0,0,0
293,2025-09-29 01:00:00+00:00,bos,bull,1.0,0.43344182898368644,0.5834418289836865,4.0,0,0,0
306,2025-10-01 05:00:00+00:00,bos,bull,1.0,0.43663264218750175,0.4866326421875018,9.0,0,0,0
333,2025-10-07 17:00:00+00:00,bos,bull,1.0,0.21177813952963226,0.4117781395296322,32.0,0,0,0
366,2025-10-15 05:00:00+00:00,bos,bull,1.0,0.36729498223953827,0.4172949822395383,1.0,0,1,1
371,2025-10-16 01:00:00+00:00,bos,bull,1.0,0.34824804616112176,0.39824804616112175,6.0,0,0,0
420,2025-10-28 05:00:00+00:00,bos,bear,-1.0,0.668307194090826,0.818307194090826,15.0,0,0,0
473,2025-11-10 02:00:00+00:00,bos,bull,1.0,0.5254224031075332,0.7254224031075333,5.0,0,0,0
488,2025-11-12 14:00:00+00:00,bos,bull,1.0,0.7077112119805068,1.0,20.0,0,0,0
492,2025-11-13 06:00:00+00:00,bos,bull,1.0,0.3247328892532455,0.4247328892532456,24.0,0,0,0
545,2025-11-26 02:00:00+00:00,bos,bull,1.0,0.1962740568311852,0.29627405683118513,0.0,1,1,1
556,2025-11-27 22:00:00+00:00,bos,bull,1.0,0.5102383642350738,0.7102383642350739,3.0,0,0,0
560,2025-11-28 14:00:00+00:00,bos,bull,1.0,0.6394634237553669,0.889463423755367,7.0,0,0,0
609,2025-12-10 18:00:00+00:00,bos,bull,1.0,0.3616169172816613,0.7116169172816613,7.0,0,0,0
652,2025-12-21 22:00:00+00:00,bos,bull,1.0,0.5693050258335686,0.8193050258335686,29.0,0,0,0
664,2025-12-23 22:00:00+00:00,bos,bull,1.0,0.44083019313107724,0.5908301931310772,17.0,0,0,0
675,2025-12-26 18:00:00+00:00,bos,bull,1.0,0.32458635972195793,0.524586359721958,6.0,0,0,0
689,2025-12-31 02:00:00+00:00,bos,bear,-1.0,0.7158200409419314,0.9158200409419314,8.0,0,0,0
768,2026-01-20 06:00:00+00:00,bos,bull,1.0,0.5184983771804105,0.6684983771804105,17.0,0,0,0
782,2026-01-22 14:00:00+00:00,bos,bull,1.0,0.5364617790543049,0.7864617790543049,3.0,0,0,0
789,2026-01-23 18:00:00+00:00,bos,bull,1.0,0.33494112170620877,0.48494112170620873,4.0,0,0,0
801,2026-01-27 18:00:00+00:00,bos,bull,1.0,0.6645575768747808,0.9145575768747808,16.0,0,0,0
807,2026-01-28 18:00:00+00:00,bos,bull,1.0,0.7456702461269779,0.9956702461269779,22.0,0,0,0
843,2026-02-05 18:00:00+00:00,bos,bear,-1.0,0.31035175915479835,0.4603517591547983,17.0,0,0,0
906,2026-02-20 06:00:00+00:00,bos,bull,1.0,0.15204472528111102,0.352044725281111,24.0,0,0,0
914,2026-02-23 14:00:00+00:00,bos,bull,1.0,0.4847667662944208,0.6847667662944208,29.0,0,0,0
998,2026-03-13 13:00:00+00:00,bos,bear,-1.0,0.4690487747624607,0.6690487747624607,5.0,0,0,0
