candidate_lineage_id,candidate_lookback_bars,birth_idx,birth_timestamp,last_idx,last_timestamp,raw_candidate_flag,maturity_pass_flag,maturity_pass_idx,maturity_pass_timestamp,viability_pass_flag,viability_pass_idx,viability_pass_timestamp,confirmed_flag,duplicate_suppressed_flag,range_confirm_idx,range_confirm_timestamp,failed_dwell,failed_boundary_stability,failed_same_lineage_continuation,failed_candidate_eligibility_before_maturity,range_recent_expansion_veto_flag,range_viability_gate_pass,range_recent_pressure_imbalance,range_recent_equilibrium_score,range_recent_two_sided_freshness_score,range_recent_upper_pressure_count,range_recent_lower_pressure_count,range_recent_pressure_dominant_side,range_strength_viability,viability_fail_due_to_pressure,viability_fail_due_to_equilibrium,viability_fail_due_to_freshness,viability_fail_due_to_score_threshold,viability_fail_multiple_reasons,expansion_veto_seen_flag,low_viability_reject_seen_flag
2097,8,10870,2020-11-17 23:00:00+00:00,10871,2020-11-18 03:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2099,8,10888,2020-11-22 23:00:00+00:00,10889,2020-11-23 03:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2100,8,10904,2020-11-25 15:00:00+00:00,10904,2020-11-25 15:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2102,8,10909,2020-11-26 11:00:00+00:00,10910,2020-11-26 15:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2106,8,10922,2020-11-30 23:00:00+00:00,10922,2020-11-30 23:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2109,8,10934,2020-12-02 23:00:00+00:00,10934,2020-12-02 23:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2112,8,10957,2020-12-08 19:00:00+00:00,10960,2020-12-09 07:00:00+00:00,1,1,10960.0,2020-12-09 07:00:00+00:00,0,,,0,0,,,0,0,0,0,0,0,0.5155433701380083,0.6141700404858286,0.5,0.0,2.0,-1,0.5395203675379898,0,0,0,1,0,0,1
2114,8,10969,2020-12-10 19:00:00+00:00,10969,2020-12-10 19:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2115,8,10971,2020-12-11 03:00:00+00:00,10972,2020-12-11 07:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2121,8,11001,2020-12-18 03:00:00+00:00,11001,2020-12-18 03:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2123,8,11017,2020-12-22 19:00:00+00:00,11019,2020-12-23 03:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2126,8,11023,2020-12-23 19:00:00+00:00,11025,2020-12-24 03:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2130,8,11037,2020-12-29 07:00:00+00:00,11039,2020-12-29 15:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2132,8,11041,2020-12-29 23:00:00+00:00,11042,2020-12-30 03:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2136,8,11050,2020-12-31 11:00:00+00:00,11050,2020-12-31 11:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2139,8,11052,2020-12-31 19:00:00+00:00,11052,2020-12-31 19:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2142,8,11077,2021-01-07 23:00:00+00:00,11078,2021-01-08 03:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2145,8,11091,2021-01-12 07:00:00+00:00,11091,2021-01-12 07:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2147,8,11094,2021-01-12 19:00:00+00:00,11094,2021-01-12 19:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2153,8,11109,2021-01-15 07:00:00+00:00,11110,2021-01-15 11:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2155,8,11112,2021-01-15 19:00:00+00:00,11112,2021-01-15 19:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2158,8,11122,2021-01-19 15:00:00+00:00,11122,2021-01-19 15:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2160,8,11137,2021-01-22 03:00:00+00:00,11137,2021-01-22 03:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2162,8,11153,2021-01-26 19:00:00+00:00,11153,2021-01-26 19:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2163,8,11156,2021-01-27 07:00:00+00:00,11156,2021-01-27 07:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2166,8,11165,2021-01-28 19:00:00+00:00,11168,2021-01-29 07:00:00+00:00,1,1,11168.0,2021-01-29 07:00:00+00:00,1,11168.0,2021-01-29 07:00:00+00:00,1,0,11168.0,2021-01-29 07:00:00+00:00,0,0,0,0,0,1,0.38214385027973635,0.9390974440894617,0.5,1.0,1.0,0,0.59689841142351,0,0,0,0,0,0,0
2170,8,11213,2021-02-09 19:00:00+00:00,11214,2021-02-09 23:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2174,8,11225,2021-02-11 19:00:00+00:00,11225,2021-02-11 19:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2176,8,11238,2021-02-15 23:00:00+00:00,11240,2021-02-16 07:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2179,8,11250,2021-02-17 23:00:00+00:00,11255,2021-02-18 19:00:00+00:00,1,1,11253.0,2021-02-18 11:00:00+00:00,0,,,0,0,,,0,0,0,0,0,0,0.45163504331540516,0.9699760749007756,0.25,0.0,1.0,-1,0.4992598859646934,0,0,0,1,0,0,1
2184,8,11272,2021-02-23 15:00:00+00:00,11272,2021-02-23 15:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2185,8,11278,2021-02-24 15:00:00+00:00,11278,2021-02-24 15:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2189,8,11282,2021-02-25 07:00:00+00:00,11282,2021-02-25 07:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2194,8,11315,2021-03-04 19:00:00+00:00,11315,2021-03-04 19:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2195,8,11319,2021-03-05 11:00:00+00:00,11320,2021-03-05 15:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2201,8,11351,2021-03-12 19:00:00+00:00,11351,2021-03-12 19:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2203,8,11358,2021-03-15 14:00:00+00:00,11360,2021-03-15 22:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2206,8,11383,2021-03-19 18:00:00+00:00,11390,2021-03-22 18:00:00+00:00,1,1,11389.0,2021-03-22 14:00:00+00:00,1,11389.0,2021-03-22 14:00:00+00:00,1,0,11389.0,2021-03-22 14:00:00+00:00,0,0,0,0,0,1,0.43267910307860186,0.9956709956709977,0.375,0.0,1.0,-1,0.7114349498671603,0,0,0,0,0,0,1
2212,8,11394,2021-03-23 10:00:00+00:00,11400,2021-03-24 10:00:00+00:00,1,1,11400.0,2021-03-24 10:00:00+00:00,1,11400.0,2021-03-24 10:00:00+00:00,1,0,11400.0,2021-03-24 10:00:00+00:00,0,0,0,0,0,1,0.5502522329153231,0.8249551326474385,0.25,0.0,0.0,0,0.6145212278027253,1,0,0,0,0,0,1
2218,8,11405,2021-03-25 06:00:00+00:00,11405,2021-03-25 06:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2220,8,11414,2021-03-26 18:00:00+00:00,11414,2021-03-26 18:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2226,8,11450,2021-04-05 10:00:00+00:00,11451,2021-04-05 14:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2229,8,11460,2021-04-07 02:00:00+00:00,11460,2021-04-07 02:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2233,8,11483,2021-04-12 22:00:00+00:00,11483,2021-04-12 22:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2236,8,11487,2021-04-13 14:00:00+00:00,11492,2021-04-14 10:00:00+00:00,1,0,,,0,,,0,0,,,0,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2240,8,11494,2021-04-14 18:00:00+00:00,11497,2021-04-15 06:00:00+00:00,1,1,11497.0,2021-04-15 06:00:00+00:00,1,11497.0,2021-04-15 06:00:00+00:00,1,0,11497.0,2021-04-15 06:00:00+00:00,0,0,0,0,0,1,0.27718383673470076,0.8912380952380945,0.75,1.0,1.0,0,0.7123599314285667,0,0,0,0,0,0,0
2241,8,11513,2021-04-19 22:00:00+00:00,11515,2021-04-20 06:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2244,8,11526,2021-05-23 22:00:00+00:00,11526,2021-05-23 22:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2246,8,11532,2021-05-24 22:00:00+00:00,11535,2021-05-25 10:00:00+00:00,1,0,,,0,,,0,0,,,0,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2249,8,11549,2021-05-27 18:00:00+00:00,11552,2021-05-28 06:00:00+00:00,1,1,11552.0,2021-05-28 06:00:00+00:00,1,11552.0,2021-05-28 06:00:00+00:00,1,0,11552.0,2021-05-28 06:00:00+00:00,0,0,0,0,0,1,0.5809848593431943,0.588620981387468,0.25,0.0,2.0,-1,0.5999203692281448,1,0,0,0,0,0,0
2253,8,11574,2021-06-02 22:00:00+00:00,11575,2021-06-03 02:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2254,8,11596,2021-06-08 14:00:00+00:00,11596,2021-06-08 14:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2260,8,11629,2021-06-16 02:00:00+00:00,11631,2021-06-16 10:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2268,8,11682,2021-06-28 22:00:00+00:00,11683,2021-06-29 02:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2272,8,11692,2021-06-30 14:00:00+00:00,11692,2021-06-30 14:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2273,8,11708,2021-07-05 06:00:00+00:00,11709,2021-07-05 10:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2277,8,11723,2021-07-07 22:00:00+00:00,11723,2021-07-07 22:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2280,8,11735,2021-07-11 22:00:00+00:00,11737,2021-07-12 06:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2281,8,11739,2021-07-12 14:00:00+00:00,11743,2021-07-13 06:00:00+00:00,1,1,11742.0,2021-07-13 02:00:00+00:00,1,11742.0,2021-07-13 02:00:00+00:00,1,0,11742.0,2021-07-13 02:00:00+00:00,0,0,0,0,0,1,0.5604867024051239,0.4968523764557766,0.625,2.0,0.0,1,0.6911489372089216,1,0,0,0,0,0,0
2289,8,11776,2021-07-20 18:00:00+00:00,11778,2021-07-21 02:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2292,8,11788,2021-07-22 18:00:00+00:00,11790,2021-07-23 02:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2293,8,11809,2021-07-28 06:00:00+00:00,11811,2021-07-28 14:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2298,8,11821,2021-07-30 06:00:00+00:00,11821,2021-07-30 06:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2300,8,11838,2021-08-04 02:00:00+00:00,11838,2021-08-04 02:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2301,8,11850,2021-08-06 02:00:00+00:00,11851,2021-08-06 06:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2304,8,11891,2021-08-16 22:00:00+00:00,11891,2021-08-16 22:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2307,8,11905,2021-08-19 06:00:00+00:00,11907,2021-08-19 14:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2311,8,11914,2021-08-20 18:00:00+00:00,11915,2021-08-22 22:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2313,8,11929,2021-08-25 06:00:00+00:00,11929,2021-08-25 06:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2315,8,11935,2021-08-26 06:00:00+00:00,11935,2021-08-26 06:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2317,8,11953,2021-08-31 06:00:00+00:00,11953,2021-08-31 06:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2319,8,11996,2021-09-09 14:00:00+00:00,11996,2021-09-09 14:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2326,8,12033,2021-09-17 18:00:00+00:00,12034,2021-09-19 22:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2330,8,12070,2021-09-27 22:00:00+00:00,12070,2021-09-27 22:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2333,8,12094,2021-10-03 22:00:00+00:00,12097,2021-10-04 10:00:00+00:00,1,1,12097.0,2021-10-04 10:00:00+00:00,0,,,0,0,,,0,0,1,0,0,0,0.31362427491466144,0.7893081761006479,0.625,1.0,2.0,-1,0.48299478566792,0,0,0,1,0,0,1
2335,8,12099,2021-10-04 18:00:00+00:00,12104,2021-10-05 14:00:00+00:00,1,1,12102.0,2021-10-05 06:00:00+00:00,1,12102.0,2021-10-05 06:00:00+00:00,1,0,12102.0,2021-10-05 06:00:00+00:00,0,0,0,0,0,1,0.40109370838185326,0.9197814207650192,0.375,1.0,0.0,1,0.7590510249932789,0,0,0,0,0,0,0
2340,8,12130,2021-10-11 22:00:00+00:00,12132,2021-10-12 06:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2341,8,12134,2021-10-12 14:00:00+00:00,12134,2021-10-12 14:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2345,8,12160,2021-10-18 22:00:00+00:00,12160,2021-10-18 22:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2347,8,12170,2021-10-20 14:00:00+00:00,12171,2021-10-20 18:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2350,8,12175,2021-10-21 10:00:00+00:00,12175,2021-10-21 10:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2354,8,12190,2021-10-25 22:00:00+00:00,12191,2021-10-26 02:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2356,8,12201,2021-10-27 18:00:00+00:00,12202,2021-10-27 22:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2357,8,12204,2021-10-28 06:00:00+00:00,12204,2021-10-28 06:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2360,8,12225,2021-11-02 18:00:00+00:00,12225,2021-11-02 18:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2361,8,12228,2021-11-03 06:00:00+00:00,12228,2021-11-03 06:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2367,8,12257,2021-11-09 23:00:00+00:00,12259,2021-11-10 07:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2369,8,12268,2021-11-11 19:00:00+00:00,12278,2021-11-15 11:00:00+00:00,1,1,12276.0,2021-11-15 03:00:00+00:00,1,12276.0,2021-11-15 03:00:00+00:00,1,0,12276.0,2021-11-15 03:00:00+00:00,0,0,0,0,0,1,0.45288126253376937,0.704003407155021,0.5,2.0,0.0,1,0.6514082683729479,0,0,0,0,0,0,0
2376,8,12281,2021-11-15 23:00:00+00:00,12282,2021-11-16 03:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2381,8,12296,2021-11-18 11:00:00+00:00,12300,2021-11-19 03:00:00+00:00,1,1,12299.0,2021-11-18 23:00:00+00:00,1,12299.0,2021-11-18 23:00:00+00:00,1,0,12299.0,2021-11-18 23:00:00+00:00,0,0,0,0,0,1,0.5471085178920444,0.6478664976763574,0.5,0.0,1.0,-1,0.6670712032204481,0,0,0,0,0,0,0
2387,8,12321,2021-11-24 15:00:00+00:00,12327,2021-11-25 15:00:00+00:00,1,1,12326.0,2021-11-25 11:00:00+00:00,1,12326.0,2021-11-25 11:00:00+00:00,1,0,12326.0,2021-11-25 11:00:00+00:00,0,0,0,0,0,1,0.644224453102722,0.5520134228187912,0.375,2.0,0.0,1,0.6756673404351117,1,0,0,0,0,0,1
2391,8,12341,2021-11-30 07:00:00+00:00,12341,2021-11-30 07:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2394,8,12357,2021-12-02 23:00:00+00:00,12359,2021-12-03 07:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2397,8,12364,2021-12-06 03:00:00+00:00,12367,2021-12-06 15:00:00+00:00,1,1,12367.0,2021-12-06 15:00:00+00:00,1,12367.0,2021-12-06 15:00:00+00:00,1,0,12367.0,2021-12-06 15:00:00+00:00,0,0,0,0,0,1,0.49529110232415724,0.7535222170614666,0.25,1.0,0.0,1,0.7146159163085684,0,0,0,0,0,0,0
2401,8,12369,2021-12-06 23:00:00+00:00,12370,2021-12-07 03:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2404,8,12380,2021-12-08 19:00:00+00:00,12383,2021-12-09 07:00:00+00:00,1,1,12383.0,2021-12-09 07:00:00+00:00,0,,,0,0,,,0,0,0,0,0,0,0.6948852346731567,0.5695266272189334,0.375,0.0,1.0,-1,0.5222310416739572,1,0,0,1,0,0,1
2409,8,12386,2021-12-09 19:00:00+00:00,12387,2021-12-09 23:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2411,8,12393,2021-12-12 23:00:00+00:00,12395,2021-12-13 07:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2414,8,12429,2021-12-20 23:00:00+00:00,12429,2021-12-20 23:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2417,8,12452,2021-12-27 19:00:00+00:00,12452,2021-12-27 19:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2420,8,12515,2022-01-11 07:00:00+00:00,12516,2022-01-11 11:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2429,8,12561,2022-01-20 23:00:00+00:00,12562,2022-01-21 03:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2432,8,12567,2022-01-23 23:00:00+00:00,12573,2022-01-24 23:00:00+00:00,1,1,12573.0,2022-01-24 23:00:00+00:00,0,,,0,0,,,0,0,0,0,0,0,0.6777053376891672,0.36699377440116354,0.75,3.0,1.0,1,0.27940301109868937,1,1,0,1,1,0,1
2438,8,12597,2022-01-30 23:00:00+00:00,12598,2022-01-31 03:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2441,8,12601,2022-01-31 15:00:00+00:00,12601,2022-01-31 15:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2443,8,12603,2022-01-31 23:00:00+00:00,12603,2022-01-31 23:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2445,8,12609,2022-02-01 23:00:00+00:00,12611,2022-02-02 07:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2448,8,12634,2022-02-08 03:00:00+00:00,12635,2022-02-08 07:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2450,8,12665,2022-02-15 07:00:00+00:00,12665,2022-02-15 07:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2451,8,12675,2022-02-16 23:00:00+00:00,12675,2022-02-16 23:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2453,8,12686,2022-02-18 19:00:00+00:00,12686,2022-02-18 19:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2456,8,12726,2022-03-01 11:00:00+00:00,12726,2022-03-01 11:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2458,8,12731,2022-03-02 07:00:00+00:00,12731,2022-03-02 07:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2459,8,12733,2022-03-02 15:00:00+00:00,12735,2022-03-02 23:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2465,8,12753,2022-03-07 23:00:00+00:00,12753,2022-03-07 23:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2467,8,12770,2022-03-10 19:00:00+00:00,12773,2022-03-11 07:00:00+00:00,1,1,12773.0,2022-03-11 07:00:00+00:00,1,12773.0,2022-03-11 07:00:00+00:00,1,0,12773.0,2022-03-11 07:00:00+00:00,0,0,0,0,0,1,0.3952107571677749,0.994055784179238,0.25,0.0,0.0,0,0.7596630594929646,0,0,0,0,0,0,0
2472,8,12782,2022-03-14 14:00:00+00:00,12782,2022-03-14 14:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2475,8,12808,2022-03-20 22:00:00+00:00,12808,2022-03-20 22:00:00+00:00,1,0,,,0,,,0,0,,,1,0,1,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2476,8,12810,2022-03-21 06:00:00+00:00,12810,2022-03-21 06:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2480,8,12832,2022-03-24 22:00:00+00:00,12834,2022-03-25 06:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2484,8,12870,2022-04-04 06:00:00+00:00,12876,2022-04-05 06:00:00+00:00,1,1,12875.0,2022-04-05 02:00:00+00:00,1,12875.0,2022-04-05 02:00:00+00:00,1,0,12875.0,2022-04-05 02:00:00+00:00,0,0,0,0,0,1,0.6557920815500619,0.5400311526479811,0.375,1.0,0.0,1,0.6693710640667317,1,0,0,0,0,0,1
2491,8,12879,2022-04-05 18:00:00+00:00,12883,2022-04-06 10:00:00+00:00,1,1,12883.0,2022-04-06 10:00:00+00:00,0,,,0,0,,,0,0,0,0,0,0,0.40641370441534275,0.8109082713545211,0.375,0.0,2.0,-1,0.548440794517426,0,0,0,1,0,0,1
2493,8,12886,2022-04-06 22:00:00+00:00,12889,2022-04-07 10:00:00+00:00,1,1,12889.0,2022-04-07 10:00:00+00:00,0,,,0,0,,,0,0,0,0,1,0,0.4796927249124391,0.6958726827562021,0.5,1.0,0.0,1,0.4617399684433838,0,0,0,1,0,1,1
2494,8,12897,2022-04-08 18:00:00+00:00,12897,2022-04-08 18:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
2499,8,12920,2022-04-14 14:00:00+00:00,12921,2022-04-14 18:00:00+00:00,1,0,,,0,,,0,0,,,1,0,0,1,0,0,,,,,,0,,0,0,0,0,0,0,0
