range_id,candidate_lookback_bars,birth_idx,confirm_idx,end_idx,state,confirm_latency_bars,low,high,mid,width_abs,width_atr,strength_raw,strength,strength_raw_legacy,strength_legacy,upper_touches,lower_touches,close_inside_frac,boundary_stability_score,candidate_boundary_drift_abs,candidate_boundary_drift_atr,confirm_close_position_in_range,confirm_dist_to_upper_atr,confirm_dist_to_lower_atr,confirm_regime,range_recent_pressure_imbalance,range_recent_upper_pressure_count,range_recent_lower_pressure_count,range_recent_pressure_dominant_side,range_recent_equilibrium_score,range_recent_expansion_veto_flag,range_viability_gate_pass,range_recent_upper_touch_freshness,range_recent_lower_touch_freshness,range_recent_two_sided_freshness_score,range_strength_structure,range_strength_monitorability,range_strength_semantic,range_strength_formation,range_strength_viability,range_strength_formation_legacy,range_strength_viability_legacy,range_touch_quality_score,range_containment_quality_score,range_stability_quality_score,break_pending_count,reclaimed_count,total_pending_bars,mean_pending_duration_bars,first_breach_idx,first_breach_side,first_upper_breach_idx,first_lower_breach_idx,bars_to_first_breach,breakout_side_first,accepted_breakout_side,bars_to_breakout_accept,audit_range_recent_pressure_imbalance_legacy,audit_range_recent_pressure_imbalance_v2,duration_bars,rb_micro_box_risk_score,rb_late_confirm_fragility_score,rb_boundary_relevance_score,rb_monitor_worthiness_score,rb_plausibility_score,range_high_g2,range_low_g2,range_high_g3,range_low_g3,range_high_g4,range_low_g4,range_high_g5,range_low_g5,birth_timestamp,confirm_timestamp,active_start_idx,active_start_timestamp,end_timestamp,range_state,geometry_upper_edge_miss_atr,geometry_lower_edge_miss_atr,geometry_chart_fit_score,geometry_visible_width_ratio,geometry_upper_swing_confluence,geometry_lower_swing_confluence,geometry_review_bucket_suggested,geometry_review_bucket_manual,geometry_review_notes,candidate_lineage_id,candidate_birth_idx,last_idx,last_timestamp,maturity_pass_idx,maturity_pass_timestamp,viability_pass_idx,viability_pass_timestamp,range_confirm_idx,range_confirm_timestamp
123,12,10328,10334,10336.0,4,6,1794.854,1811.671,1803.2625,16.817000000000007,2.9603760536140427,0.6637905199443402,0.6637905199443402,0.5289059729243474,0.5289059729243474,4,3,0.8333333333333334,1.0,0.0,0.0,0.9371469346494609,0.18606870955997445,2.774307344054068,0,0.7742593512528756,3,0,1,0.2857426017323774,0,1,1.0,0.33333333333333337,0.33333333333333337,0.7019694411645091,0.6824550137460724,0.6420037177556582,0.7019694411645091,0.6476035295370278,0.7019694411645091,0.5891001846816776,0.5,0.8333333333333334,1.0,1,0,2,2.0,10335.0,1,10335.0,,1.0,1,1,2.0,1.0,0.7692997224734411,2.0,0.45,0.8333333333333334,0.4430595501291677,0.20833333333333331,0.3270148875322919,1811.671,1794.854,1811.671,1794.854,1811.671,1794.854,1811.671,1794.854,2020-07-17 06:00:00+00:00,2020-07-20 02:00:00+00:00,10334,2020-07-20 02:00:00+00:00,2020-07-20 10:00:00+00:00,accepted_breakout,2.9594213172020805,0.2719249127209077,0.0,0.678843902635937,1,1,box_too_narrow_for_visible_structure,,,1983,10328,10334,2020-07-20 02:00:00+00:00,10334.0,2020-07-20 02:00:00+00:00,10334.0,2020-07-20 02:00:00+00:00,10334.0,2020-07-20 02:00:00+00:00
125,12,10398,10401,10404.0,4,3,1956.54,1984.387,1970.4634999999998,27.84699999999998,2.069313883636252,0.6449297391094438,0.6449297391094438,0.5609476008001177,0.5609476008001177,2,3,0.9166666666666666,0.8475580987486984,1.4359999999999218,0.10670933087591115,0.690343663590331,0.6407761560884659,1.428537727547786,1,0.6280449015476531,0,0,0,0.7114590440621937,0,1,0.5,0.75,0.5,0.7084048374296817,0.6620648596373783,0.6203802221347409,0.7084048374296817,0.6435933961100982,0.7084048374296817,0.6530768170062528,0.25,0.9166666666666666,0.8475580987486984,0,0,0,,10404.0,1,10404.0,,3.0,1,1,3.0,0.2,0.47082295611404124,3.0,0.4166666666666667,0.5833333333333334,0.5498680545454331,0.1875,0.4030920136363582,1984.387,1956.54,1984.387,1956.54,1984.387,1956.54,1984.387,1956.54,2020-08-03 10:00:00+00:00,2020-08-03 22:00:00+00:00,10401,2020-08-03 22:00:00+00:00,2020-08-04 10:00:00+00:00,accepted_breakout,20.108114254219355,0.8858008514295997,0.0,0.4117916715958827,1,1,box_too_narrow_for_visible_structure,,,1996,10398,10403,2020-08-04 06:00:00+00:00,10401.0,2020-08-03 22:00:00+00:00,10401.0,2020-08-03 22:00:00+00:00,10401.0,2020-08-03 22:00:00+00:00
127,12,10639,10642,10647.0,4,3,1848.359,1876.808,1862.5835,28.44900000000007,2.2329135983807302,0.6969383992927981,0.6969383992927981,0.6146953519439935,0.6146953519439935,2,3,1.0,1.0,0.0,0.0,0.5782628563394138,0.9417026030219706,1.2912109953587596,1,0.4867945146216959,0,0,0,0.955136091485346,0,1,0.6666666666666667,0.25,0.25,0.7140581373614182,0.7227049593351057,0.6725553307662805,0.7140581373614182,0.7063600131928089,0.7140581373614182,0.7680796090717269,0.25,1.0,1.0,1,1,2,2.0,10645.0,-1,10647.0,10645.0,3.0,-1,1,5.0,0.0,0.37827240874816465,5.0,0.3166666666666667,0.375,0.5686704618498596,0.4791666666666667,0.5715426154624649,1876.808,1848.359,1876.808,1848.359,1876.808,1848.359,1876.808,1848.359,2020-09-25 10:00:00+00:00,2020-09-27 18:00:00+00:00,10642,2020-09-27 18:00:00+00:00,2020-09-28 14:00:00+00:00,accepted_breakout,4.572501151591423,0.03985823726653957,0.0,0.7342056364199452,1,1,box_too_narrow_for_visible_structure,,,2040,10639,10644,2020-09-28 02:00:00+00:00,10642.0,2020-09-27 18:00:00+00:00,10642.0,2020-09-27 18:00:00+00:00,10642.0,2020-09-27 18:00:00+00:00
129,12,10729,10735,10748.0,4,6,1889.212,1913.906,1901.559,24.69399999999996,2.609846826673159,0.7323881119054867,0.7323881119054867,0.6719494118995328,0.6719494118995328,2,2,1.0,1.0,0.0,0.0,0.4582489673604944,1.4138872133811207,1.1959596132920385,0,0.4412943233799173,0,0,0,0.9550768067816745,0,1,0.75,0.25,0.25,0.7587852850958359,0.7514879789027616,0.7121206759173199,0.7587852850958359,0.7472965821268798,0.7587852850958359,0.8092656009942356,0.25,1.0,1.0,2,2,4,2.0,10739.0,1,10739.0,,4.0,1,1,13.0,0.4,0.36554044325907004,13.0,0.2,0.10526315789473684,0.6711833025628541,0.9166666666666666,0.8275765273950995,1913.906,1889.212,1913.906,1889.212,1913.906,1889.212,1913.906,1889.212,2020-10-15 22:00:00+00:00,2020-10-18 18:00:00+00:00,10735,2020-10-18 18:00:00+00:00,2020-10-20 22:00:00+00:00,accepted_breakout,3.3703127364039767,1.9303814877220529,0.0,0.8679178968086588,1,1,box_not_visually_real,,,2066,10729,10736,2020-10-18 22:00:00+00:00,10735.0,2020-10-18 18:00:00+00:00,10735.0,2020-10-18 18:00:00+00:00,10735.0,2020-10-18 18:00:00+00:00
130,8,10844,10847,10855.0,4,3,1856.143,1884.321,1870.232,28.177999999999884,2.119095666520832,0.6811607536420707,0.6811607536420707,0.5584264456498023,0.5584264456498023,3,2,0.75,0.9049207758397674,0.8849999999999909,0.06655545691216286,0.4679892114415485,1.1273817565765454,0.9917139099442868,1,0.46487946713087386,0,0,0,0.8590389665696617,0,1,0.375,0.625,0.375,0.6473582342827086,0.7080212962508697,0.6640063009481776,0.6473582342827086,0.7012394865980546,0.6473582342827086,0.7710392177435695,0.25,0.75,0.9049207758397674,0,0,0,,10855.0,1,10855.0,,8.0,1,1,8.0,0.4,0.44115977255225575,8.0,0.2666666666666667,0.42424242424242425,0.6844414743309293,0.41666666666666663,0.5787618837342474,1884.321,1856.143,1884.321,1856.143,1884.321,1856.143,1884.321,1856.143,2020-11-11 15:00:00+00:00,2020-11-12 03:00:00+00:00,10847,2020-11-12 03:00:00+00:00,2020-11-13 11:00:00+00:00,accepted_breakout,5.855799809346699,0.0,0.0,0.6942617094143418,1,1,box_too_narrow_for_visible_structure,,,2086,10844,10848,2020-11-12 07:00:00+00:00,10847.0,2020-11-12 03:00:00+00:00,10847.0,2020-11-12 03:00:00+00:00,10847.0,2020-11-12 03:00:00+00:00
131,5,10968,10971,10978.0,4,3,1830.081,1849.857,1839.969,19.776000000000067,1.7393043496121676,0.6284236954190434,0.6284236954190434,0.5428121247297546,0.5428121247297546,2,2,1.0,0.8033683463980342,1.5649999999998272,0.13764215752137604,0.23290857605177887,1.3342054502233323,0.4050988993888353,1,0.6279164629284822,0,2,-1,0.645631067961172,0,1,0.4,0.6,0.4,0.6650067994487093,0.6486650650794872,0.605567648259524,0.6650067994487093,0.6404432480806801,0.6650067994487093,0.6937508137253781,0.25,1.0,0.8033683463980342,1,1,2,2.0,10973.0,-1,,10973.0,2.0,-1,-1,7.0,0.2,0.22466593484567243,7.0,0.3666666666666667,0.43333333333333335,0.5364046826177244,0.4791666666666667,0.5418095039877644,1849.857,1830.081,1849.857,1830.081,1849.857,1830.081,1849.857,1830.081,2020-12-10 15:00:00+00:00,2020-12-11 03:00:00+00:00,10971,2020-12-11 03:00:00+00:00,2020-12-14 07:00:00+00:00,accepted_breakout,0.0,7.291420850426704,0.0,0.6092796845153742,1,0,box_too_narrow_for_visible_structure,,,2113,10968,10971,2020-12-11 03:00:00+00:00,10971.0,2020-12-11 03:00:00+00:00,10971.0,2020-12-11 03:00:00+00:00,10971.0,2020-12-11 03:00:00+00:00
132,16,11024,11027,11029.0,4,3,1856.544,1884.132,1870.3380000000002,27.587999999999965,2.594242782045652,0.657567009886626,0.657567009886626,0.5866536249301123,0.5866536249301123,2,2,0.9375,1.0,0.0,0.0,0.7311512251703584,0.6974589935636146,1.8967837884820378,0,0.6125524962796344,2,0,1,0.631482286984687,0,1,0.125,0.625,0.125,0.7347812656566891,0.6804860109502117,0.6259607680700039,0.7347812656566891,0.6553806452582808,0.7347812656566891,0.6640096682509724,0.25,0.9375,1.0,0,0,0,,11029.0,1,11029.0,,2.0,1,1,2.0,0.6,0.6125524962796344,2.0,0.5666666666666667,0.7000000000000001,0.5075174137091695,0.125,0.317296020093959,1884.132,1856.544,1884.132,1856.544,1884.132,1856.544,1884.132,1856.544,2020-12-23 23:00:00+00:00,2020-12-24 11:00:00+00:00,11027,2020-12-24 11:00:00+00:00,2020-12-27 23:00:00+00:00,accepted_breakout,6.120475735690229,4.5419804505377055,0.0,0.8707508758640271,0,1,box_not_visually_real,,,2127,11024,11028,2020-12-24 15:00:00+00:00,11027.0,2020-12-24 11:00:00+00:00,11027.0,2020-12-24 11:00:00+00:00,11027.0,2020-12-24 11:00:00+00:00
133,8,11165,11168,11173.0,4,3,1833.911,1863.959,1848.935,30.048000000000002,2.624752235250802,0.62500930214177,0.62500930214177,0.504504408440471,0.504504408440471,2,3,1.0,0.9958819781795025,0.03300000000012915,0.002882615274348224,0.7856762513312016,0.5625467383857596,2.062205496865042,0,0.38214385027973635,1,1,0,0.9390974440894617,0,1,0.5,0.5,0.5,0.6654510284543571,0.6544106060020496,0.5938415306891212,0.6654510284543571,0.6186805369611703,0.6654510284543571,0.59689841142351,0.25,1.0,0.9958819781795025,2,1,2,1.0,11169.0,1,11169.0,,1.0,1,0,5.0,0.0,0.3433150019960983,5.0,0.4166666666666667,0.5416666666666666,0.4933168778363843,0.5208333333333334,0.513954219459096,1863.959,1833.911,1863.959,1833.911,1863.959,1833.911,1863.959,1833.911,2021-01-28 19:00:00+00:00,2021-01-29 07:00:00+00:00,11168,2021-01-29 07:00:00+00:00,2021-02-01 03:00:00+00:00,accepted_breakout,4.429370454041763,0.3642248541255382,0.0,0.737953730536862,1,0,box_too_narrow_for_visible_structure,,,2166,11165,11168,2021-01-29 07:00:00+00:00,11168.0,2021-01-29 07:00:00+00:00,11168.0,2021-01-29 07:00:00+00:00,11168.0,2021-01-29 07:00:00+00:00
134,12,11278,11281,11283.0,4,3,1783.229,1813.73,1798.4795,30.500999999999976,2.7704391139119493,0.619203358382797,0.619203358382797,0.5534025551754262,0.5534025551754262,3,2,0.9166666666666666,0.7180343410506131,2.173000000000002,0.19737596126457085,0.43746106685026254,1.558479863496332,1.2119592504156174,0,0.40818699939248,0,0,0,0.9534769351824548,0,1,0.41666666666666663,0.75,0.41666666666666663,0.6317770475343327,0.6403735624191799,0.5994085967279899,0.6317770475343327,0.6545615184521042,0.6317770475343327,0.7932432739661814,0.25,0.9166666666666666,0.7180343410506131,0,0,0,,11283.0,-1,,11283.0,2.0,-1,-1,2.0,0.4,0.2123252505749941,2.0,0.5666666666666667,0.7000000000000001,0.42363350373488157,0.125,0.29632504260038706,1813.73,1783.229,1813.73,1783.229,1813.73,1783.229,1813.73,1783.229,2021-02-24 15:00:00+00:00,2021-02-25 03:00:00+00:00,11281,2021-02-25 03:00:00+00:00,2021-02-25 11:00:00+00:00,accepted_breakout,1.294379646169688,6.5177393393435565,0.0,0.6782220048029883,1,1,box_too_narrow_for_visible_structure,,,2186,11278,11282,2021-02-25 07:00:00+00:00,11281.0,2021-02-25 03:00:00+00:00,11281.0,2021-02-25 03:00:00+00:00,11281.0,2021-02-25 03:00:00+00:00
135,12,11319,11322,11326.0,4,3,1687.038,1722.946,1704.992,35.9079999999999,2.738625232360758,0.6395560017985642,0.6395560017985642,0.5911412389934104,0.5911412389934104,3,2,1.0,1.0,0.0,0.0,0.5992257992647909,1.097570338612659,1.6410548937480989,2,0.43531815193330875,0,0,0,0.8687757602762615,0,1,0.33333333333333337,0.75,0.33333333333333337,0.705947701387038,0.666931795733272,0.6059376629592538,0.705947701387038,0.6549386391980705,0.705947701387038,0.728954278605301,0.25,1.0,1.0,1,0,2,2.0,11325.0,-1,,11325.0,3.0,-1,-1,4.0,0.4,0.3980754106557911,4.0,0.3166666666666667,0.5595238095238095,0.4714182245460081,0.3333333333333333,0.4592831275650735,1722.946,1687.038,1722.946,1687.038,1722.946,1687.038,1722.946,1687.038,2021-03-05 11:00:00+00:00,2021-03-07 23:00:00+00:00,11322,2021-03-07 23:00:00+00:00,2021-03-08 15:00:00+00:00,accepted_breakout,3.3396318313024143,3.7694095117576305,0.0,0.9682621005797456,0,1,box_not_visually_real,,,2196,11319,11324,2021-03-08 07:00:00+00:00,11322.0,2021-03-07 23:00:00+00:00,11322.0,2021-03-07 23:00:00+00:00,11322.0,2021-03-07 23:00:00+00:00
136,8,11383,11389,11409.0,4,6,1726.98,1746.615,1736.7975000000001,19.63499999999999,2.0954023109299733,0.748132446134671,0.748132446134671,0.615707546738923,0.615707546738923,2,2,0.875,1.0,0.0,0.0,0.6259230965113303,0.7838416080356873,1.3115607028942862,0,0.43267910307860186,0,1,-1,0.9956709956709977,0,1,0.375,0.75,0.375,0.7446324946239428,0.7665014352578594,0.7332624875129092,0.7446324946239428,0.7421925590817395,0.7446324946239428,0.7114349498671603,0.25,0.875,1.0,4,3,8,2.0,11394.0,-1,,11394.0,5.0,-1,-1,20.0,0.4,0.3343038203776101,20.0,0.2,0.07692307692307693,0.7298850597942256,0.9583333333333334,0.8625033162306077,1746.615,1726.98,1746.615,1726.98,1746.615,1726.98,1746.615,1726.98,2021-03-19 18:00:00+00:00,2021-03-22 14:00:00+00:00,11389,2021-03-22 14:00:00+00:00,2021-03-25 22:00:00+00:00,accepted_breakout,0.0,2.5312561565545315,0.15624794781515616,0.7873210633946802,1,1,box_too_narrow_for_visible_structure,,,2206,11383,11390,2021-03-22 18:00:00+00:00,11389.0,2021-03-22 14:00:00+00:00,11389.0,2021-03-22 14:00:00+00:00,11389.0,2021-03-22 14:00:00+00:00
137,8,11394,11400,11419.0,4,6,1723.683,1742.442,1733.0625,18.759000000000015,2.3119377751795493,0.7219375371244556,0.7219375371244556,0.5699943097913114,0.5699943097913114,2,2,1.0,1.0,0.0,0.0,0.4495975265206014,1.2724962699892814,1.0394415051902677,0,0.5502522329153231,0,0,0,0.8249551326474385,0,1,0.25,0.625,0.25,0.7414919547864554,0.7388832289678657,0.7045744491500712,0.7414919547864554,0.7002873168077199,0.7414919547864554,0.6145212278027253,0.25,1.0,1.0,3,3,6,2.0,11406.0,1,11406.0,11410.0,6.0,1,-1,19.0,0.4,0.4521354969509124,19.0,0.2,0.08,0.7284735047731636,1.0,0.8761183761932909,1742.442,1723.683,1742.442,1723.683,1742.442,1723.683,1742.442,1723.683,2021-03-23 10:00:00+00:00,2021-03-24 10:00:00+00:00,11400,2021-03-24 10:00:00+00:00,2021-03-29 10:00:00+00:00,accepted_breakout,1.2811763498997955,7.822442365947985,0.0,0.4712606139777922,1,1,box_too_narrow_for_visible_structure,,,2212,11394,11400,2021-03-24 10:00:00+00:00,11400.0,2021-03-24 10:00:00+00:00,11400.0,2021-03-24 10:00:00+00:00,11400.0,2021-03-24 10:00:00+00:00
138,8,11494,11497,11498.0,4,3,1731.625,1749.125,1740.375,17.5,2.096101187421962,0.7034301024392982,0.7034301024392982,0.6269457525054464,0.6269457525054464,2,2,1.0,0.9760445578580176,0.14000000000010004,0.01676880949938768,0.8908571428571381,0.22877447245577823,1.8673267149661839,0,0.27718383673470076,1,1,0,0.8912380952380945,0,1,1.0,0.75,0.75,0.7577153253986167,0.7270029023112836,0.6749433148733394,0.7577153253986167,0.6843631651872306,0.7577153253986167,0.7123599314285667,0.25,1.0,0.9760445578580176,0,0,0,,11498.0,1,11498.0,,1.0,1,1,1.0,0.4,0.250458122448982,1.0,0.7166666666666667,0.8333333333333334,0.5216861257862747,0.0625,0.24229653144656868,1749.125,1731.625,1749.125,1731.625,1749.125,1731.625,1749.125,1731.625,2021-04-14 18:00:00+00:00,2021-04-15 06:00:00+00:00,11497,2021-04-15 06:00:00+00:00,2021-04-15 10:00:00+00:00,accepted_breakout,9.732354584031542,0.0,0.0,0.4617414248021097,0,1,box_too_narrow_for_visible_structure,,,2240,11494,11497,2021-04-15 06:00:00+00:00,11497.0,2021-04-15 06:00:00+00:00,11497.0,2021-04-15 06:00:00+00:00,11497.0,2021-04-15 06:00:00+00:00
139,8,11549,11552,11556.0,4,3,1887.795,1903.555,1895.6750000000002,15.759999999999991,1.849752048033983,0.6311412603432498,0.6311412603432498,0.5171825979738208,0.5171825979738208,2,3,1.0,0.9782027042925853,0.12999999999988177,0.015258106995190306,0.3013959390862946,1.292244292439984,0.557507755593999,2,0.5809848593431943,0,2,-1,0.588620981387468,0,1,0.25,1.0,0.25,0.6805462018755578,0.6559289530371457,0.6024148078352078,0.6805462018755578,0.6233215781945705,0.6805462018755578,0.5999203692281448,0.25,1.0,0.9782027042925853,2,1,4,2.0,11553.0,-1,11555.0,11553.0,1.0,-1,1,4.0,0.6,0.454358605606947,4.0,0.4166666666666667,0.5595238095238095,0.5076446246219197,0.5,0.5066730609173846,1903.555,1887.795,1903.555,1887.795,1903.555,1887.795,1903.555,1887.795,2021-05-27 18:00:00+00:00,2021-05-28 06:00:00+00:00,11552,2021-05-28 06:00:00+00:00,2021-05-30 22:00:00+00:00,accepted_breakout,3.7518542052033603,3.0814940878472417,0.0,0.5549295774647911,1,1,box_too_narrow_for_visible_structure,,,2249,11549,11552,2021-05-28 06:00:00+00:00,11552.0,2021-05-28 06:00:00+00:00,11552.0,2021-05-28 06:00:00+00:00,11552.0,2021-05-28 06:00:00+00:00
140,16,11671,11674,11685.0,4,3,1772.725,1794.865,1783.795,22.1400000000001,2.466061569774596,0.6301035412156819,0.6301035412156819,0.5241698326631147,0.5241698326631147,2,6,0.875,1.0,0.0,0.0,0.19105691056910565,1.9949034649802626,0.47115810479433323,0,0.4033754158679767,0,1,-1,0.8795543510990704,0,1,0.25,0.75,0.25,0.676698554605469,0.6565237673650521,0.600455349107845,0.676698554605469,0.6276578858206573,0.676698554605469,0.6243311961574921,0.25,0.875,1.0,2,1,4,2.0,11676.0,-1,,11676.0,2.0,-1,-1,11.0,0.4,0.4033754158679767,11.0,0.3666666666666667,0.4047619047619048,0.44883431350488545,0.6875,0.5985478640905071,1794.865,1772.725,1794.865,1772.725,1794.865,1772.725,1794.865,1772.725,2021-06-25 02:00:00+00:00,2021-06-25 14:00:00+00:00,11674,2021-06-25 14:00:00+00:00,2021-06-29 10:00:00+00:00,accepted_breakout,1.865322446276295,8.951520217728193,0.0,0.5588792124195404,0,1,box_too_narrow_for_visible_structure,,,2265,11671,11675,2021-06-25 18:00:00+00:00,11674.0,2021-06-25 14:00:00+00:00,11674.0,2021-06-25 14:00:00+00:00,11674.0,2021-06-25 14:00:00+00:00
141,8,11739,11742,11749.0,4,3,1791.465,1812.645,1802.0549999999998,21.180000000000064,2.5072023590695998,0.6642160840630185,0.6642160840630185,0.6073027022196456,0.6073027022196456,2,2,0.875,0.9408120311834528,0.34999999999990905,0.04143157817158306,0.7096317280453224,0.7280120164437308,1.7791903426258688,0,0.5604867024051239,2,0,1,0.4968523764557766,0,1,1.0,0.625,0.625,0.7454408149950953,0.6847193122712162,0.6339974154190002,0.7454408149950953,0.6657164785178709,0.7454408149950953,0.6911489372089216,0.25,0.875,0.9408120311834528,2,1,2,1.0,11744.0,1,11744.0,,2.0,1,0,7.0,0.0,0.09498611657263967,7.0,0.3666666666666667,0.43333333333333335,0.5659226232558463,0.6041666666666667,0.5929389891472949,1812.645,1791.465,1812.645,1791.465,1812.645,1791.465,1812.645,1791.465,2021-07-12 14:00:00+00:00,2021-07-13 02:00:00+00:00,11742,2021-07-13 02:00:00+00:00,2021-07-14 06:00:00+00:00,accepted_breakout,6.784454369416056,0.0,0.0,0.5545954438334652,1,1,box_too_narrow_for_visible_structure,,,2281,11739,11743,2021-07-13 06:00:00+00:00,11742.0,2021-07-13 02:00:00+00:00,11742.0,2021-07-13 02:00:00+00:00,11742.0,2021-07-13 02:00:00+00:00
143,16,11905,11912,11918.0,4,7,1774.36,1793.71,1784.0349999999999,19.350000000000136,2.5756812147334545,0.714213986664897,0.714213986664897,0.5986426305960244,0.5986426305960244,2,2,1.0,1.0,0.0,0.0,0.3666666666666655,1.6312647693311908,0.9444164454022635,0,0.47049956933677617,0,0,0,0.9145564168820023,0,1,0.625,0.5625,0.5625,0.725692891695065,0.7345356740995477,0.6953071444149636,0.725692891695065,0.7135789878709213,0.725692891695065,0.7082093023255837,0.25,1.0,1.0,0,0,0,,11918.0,1,11918.0,,6.0,1,1,6.0,0.2,0.4132213608957773,6.0,0.2,0.5128205128205128,0.6777536125512588,0.375,0.5581243005737121,1793.71,1774.36,1793.71,1774.36,1793.71,1774.36,1793.71,1774.36,2021-08-19 06:00:00+00:00,2021-08-20 10:00:00+00:00,11912,2021-08-20 10:00:00+00:00,2021-08-23 10:00:00+00:00,accepted_breakout,4.889968497636237,0.0,0.0,0.6057285960244181,1,1,box_too_narrow_for_visible_structure,,,2308,11905,11915,2021-08-22 22:00:00+00:00,11912.0,2021-08-20 10:00:00+00:00,11912.0,2021-08-20 10:00:00+00:00,11912.0,2021-08-20 10:00:00+00:00
145,12,12004,12007,12014.0,4,3,1783.625,1803.77,1793.6975,20.144999999999982,2.6440860710187697,0.6353946430154284,0.6353946430154284,0.5665067233668591,0.5665067233668591,2,3,0.9166666666666666,1.0,0.0,0.0,0.5040953090096789,1.311214686000375,1.3328713850183946,0,0.46440205178296734,0,1,-1,0.8559609497807572,0,1,0.41666666666666663,1.0,0.41666666666666663,0.7093921214860874,0.6615413720694093,0.6015917940547789,0.7093921214860874,0.6381134370137815,0.7093921214860874,0.664300852820531,0.25,0.9166666666666666,1.0,1,0,2,2.0,12013.0,-1,12014.0,12013.0,6.0,-1,1,7.0,0.6,0.45176594780913404,7.0,0.2666666666666667,0.43333333333333335,0.6145988324963905,0.5208333333333334,0.5959413747907643,1803.77,1783.625,1803.77,1783.625,1803.77,1783.625,1803.77,1783.625,2021-09-12 22:00:00+00:00,2021-09-13 10:00:00+00:00,12007,2021-09-13 10:00:00+00:00,2021-09-14 14:00:00+00:00,accepted_breakout,1.7926799176297923,1.3237087999376078,0.0,0.7097058305443011,0,1,box_too_narrow_for_visible_structure,,,2323,12004,12008,2021-09-13 14:00:00+00:00,12007.0,2021-09-13 10:00:00+00:00,12007.0,2021-09-13 10:00:00+00:00,12007.0,2021-09-13 10:00:00+00:00
147,12,12099,12102,12121.0,4,3,1747.6,1770.475,1759.0375,22.875,2.6199894304606537,0.6552435343162257,0.6552435343162257,0.6224373948383722,0.6224373948383722,3,2,0.9166666666666666,1.0,0.0,0.0,0.4461202185792417,1.4511591730682438,1.1688302573924099,0,0.40109370838185326,1,0,1,0.9197814207650192,0,1,0.8333333333333334,0.5833333333333333,0.5833333333333333,0.7276304868294976,0.6818795232830351,0.6212873911819824,0.7276304868294976,0.6626815584902359,0.7276304868294976,0.7590510249932789,0.25,0.9166666666666666,1.0,1,1,2,2.0,12108.0,-1,12121.0,12108.0,6.0,-1,1,19.0,0.6,0.32858390038520735,19.0,0.2666666666666667,0.21212121212121213,0.6192328018344897,0.75,0.7215506247010467,1770.475,1747.6,1770.475,1747.6,1770.475,1747.6,1770.475,1747.6,2021-10-04 18:00:00+00:00,2021-10-05 06:00:00+00:00,12102,2021-10-05 06:00:00+00:00,2021-10-08 10:00:00+00:00,accepted_breakout,4.101161582972837,0.683208863054551,0.0,0.6460039536853981,1,1,box_too_narrow_for_visible_structure,,,2336,12099,12107,2021-10-06 02:00:00+00:00,12102.0,2021-10-05 06:00:00+00:00,12102.0,2021-10-05 06:00:00+00:00,12102.0,2021-10-05 06:00:00+00:00
148,12,12134,12137,12139.0,4,3,1750.105,1769.235,1759.67,19.12999999999988,2.5912773068174593,0.662956050544987,0.662956050544987,0.600965033129075,0.600965033129075,2,2,0.9166666666666666,1.0,0.0,0.0,0.6521170935703077,0.9014610808609633,1.6898162259564962,0,0.5612706714916429,0,0,0,0.8043213103328053,0,1,0.75,0.41666666666666663,0.41666666666666663,0.7116468018575487,0.6900475556377851,0.6324086660570266,0.7116468018575487,0.6754556943690548,0.7116468018575487,0.7407848752134466,0.25,0.9166666666666666,1.0,0,0,0,,12139.0,1,12139.0,,2.0,1,1,2.0,0.4,0.33969403227538436,2.0,0.5666666666666667,0.7000000000000001,0.508087697406899,0.125,0.3174385910183914,1769.235,1750.105,1769.235,1750.105,1769.235,1750.105,1769.235,1750.105,2021-10-12 14:00:00+00:00,2021-10-13 02:00:00+00:00,12137,2021-10-13 02:00:00+00:00,2021-10-13 10:00:00+00:00,accepted_breakout,10.355896657374004,1.4452332022308352,0.0,0.4531027948839382,1,0,box_too_narrow_for_visible_structure,,,2342,12134,12138,2021-10-13 06:00:00+00:00,12137.0,2021-10-13 02:00:00+00:00,12137.0,2021-10-13 02:00:00+00:00,12137.0,2021-10-13 02:00:00+00:00
149,12,12172,12176,12180.0,4,4,1766.755,1789.33,1778.0425,22.574999999999818,2.948125201836067,0.6460811569855963,0.6460811569855963,0.5155262452421991,0.5155262452421991,3,2,1.0,1.0,0.0,0.0,0.5266888150609067,1.3953806326298326,1.5527445692062345,0,0.4080727749305313,1,0,1,0.6536729420450333,0,1,0.8333333333333334,0.16666666666666663,0.16666666666666663,0.6614684630237135,0.6708986698258153,0.6227724772337137,0.6614684630237135,0.643923900546923,0.6614684630237135,0.6322772086155567,0.25,1.0,1.0,0,0,0,,12180.0,1,12180.0,,4.0,1,1,4.0,0.8,0.45488612463192774,4.0,0.2,0.5,0.47279643554434614,0.25,0.46569910888608657,1789.33,1766.755,1789.33,1766.755,1789.33,1766.755,1789.33,1766.755,2021-10-20 22:00:00+00:00,2021-10-21 14:00:00+00:00,12176,2021-10-21 14:00:00+00:00,2021-10-22 06:00:00+00:00,accepted_breakout,8.279838313785909,3.2681787035365377,0.0,0.6044176706827276,1,0,box_too_narrow_for_visible_structure,,,2349,12172,12176,2021-10-21 14:00:00+00:00,12176.0,2021-10-21 14:00:00+00:00,12176.0,2021-10-21 14:00:00+00:00,12176.0,2021-10-21 14:00:00+00:00
