range_id,confirm_age_until_first_material_mismatch,bars_until_active_box_looks_stale,post_confirm_boundary_pressure,post_confirm_internal_containment_decay,post_confirm_relevance_decay,failure_classification,frozen_chart_faithfulness_score,recompute_chart_faithfulness_score,bounded_refresh_chart_faithfulness_score,frozen_visual_plausibility_score,recompute_visual_plausibility_score,bounded_refresh_visual_plausibility_score,frozen_source_coherence_score,recompute_source_coherence_score,bounded_refresh_source_coherence_score
15,1.0,1.0,0.8332985240879985,0.6666666666666667,1.1035555555555574,confirm_too_early,0.0,0.0,0.0,0.4444444444444444,0.4444444444444444,0.4444444444444444,1.0,1.0,1.0
16,3.0,1.0,0.4712836982179667,0.1428571428571429,0.5024285714285573,active_box_remained_truthful,0.1380000000000282,0.6160952380952429,0.18123809523809709,0.6650476190476285,0.4910793650793666,0.5463412698412712,1.0,0.0,0.743500000000002
17,6.0,6.0,0.5123497997329889,0.1428571428571429,0.28940476190475584,active_box_remained_truthful,0.5640476190476311,0.9865238095238142,0.5910000000000029,0.807063492063496,0.7569246031746064,0.8081865079365116,1.0,0.2842500000000049,0.9764166666666748
19,2.0,2.0,0.4636796790102788,0.33333333333333337,0.6404999999999998,confirm_too_late,0.05233333333333379,0.05233333333333379,0.05233333333333379,0.5730000000000001,0.5730000000000001,0.5730000000000001,1.0,1.0,1.0
20,1.0,1.0,0.5033995267619078,0.0,0.4862777777777738,confirm_too_early,0.027444444444452376,0.027444444444452376,0.027444444444452376,0.6758148148148174,0.6758148148148174,0.6758148148148174,1.0,1.0,1.0
21,2.0,2.0,0.4958113340373191,0.0,0.596666666666663,active_box_remained_truthful,0.0,0.31937037037038063,0.31937037037038063,0.6666666666666666,0.6041697530864257,0.6041697530864257,1.0,0.6042500000000075,0.6042500000000075
23,2.0,2.0,0.466148867313912,0.4,0.7336999999999989,frozen_box_became_stale,0.0,0.771266666666664,0.771266666666664,0.5333333333333333,0.6616722222222228,0.6616722222222228,1.0,0.21375000000000455,0.21375000000000455
24,1.0,1.0,0.6331699346405182,0.5,0.6325833333333246,confirm_too_early,0.23483333333335088,0.23483333333335088,0.23483333333335088,0.5782777777777836,0.5782777777777836,0.5782777777777836,1.0,1.0,1.0
25,3.0,3.0,0.29377861992735504,0.0,0.2820277777777783,lineage_fragmentation,0.43594444444444336,0.8554444444444521,0.8554444444444521,0.8119814814814811,0.8679148148148156,0.8679148148148156,1.0,0.7482999999999947,0.7482999999999947
26,2.0,2.0,0.5384441507859076,0.07692307692307687,0.46593589743588376,frozen_box_became_stale,0.14505128205130935,0.9304102564102521,0.77310256410256,0.6893760683760775,0.8429423076923074,0.8500737179487174,1.0,0.5984166666666699,0.8540416666666696
27,1.0,1.0,0.7594226142742698,0.5,0.4740000000000085,confirm_too_late,0.551999999999983,0.551999999999983,0.551999999999983,0.6839999999999943,0.6839999999999943,0.6839999999999943,1.0,1.0,1.0
29,3.0,3.0,0.521685590248794,0.25,0.6118750000000073,active_box_remained_truthful,0.026249999999985563,1.0,0.026249999999985563,0.5920833333333285,0.6666666666666666,0.5920833333333285,1.0,0.0,1.0
30,1.0,1.0,0.43563068920675985,0.1428571428571429,0.9764999999999819,active_box_remained_truthful,0.0,0.585333333333351,0.09719047619049492,0.6190476190476191,0.5284444444444504,0.5023611111111185,1.0,0.0,0.5527500000000032
31,2.0,2.0,0.8023883992038725,0.5,0.6020833333333446,confirm_too_late,0.29583333333331063,0.9147499999999885,0.29583333333331063,0.5986111111111035,0.5549166666666628,0.5986111111111035,1.0,0.0,1.0
32,2.0,2.0,0.823723402020707,0.33333333333333337,0.7853333333333314,confirm_too_late,0.0,0.0,0.0,0.5555555555555555,0.5555555555555555,0.5555555555555555,1.0,1.0,1.0
33,2.0,2.0,0.5123070674248716,0.25,0.3858333333333424,confirm_too_late,0.4783333333333152,0.8779999999999859,0.8779999999999859,0.7427777777777718,0.6928888888888814,0.6928888888888814,1.0,0.20066666666665844,0.20066666666665844
35,2.0,1.0,0.7845878136200702,0.33333333333333337,0.43755555555555425,confirm_too_early,0.45822222222222486,0.45822222222222486,0.45822222222222486,0.7082962962962971,0.7082962962962971,0.7082962962962971,1.0,1.0,1.0
37,2.0,2.0,0.45586363125772716,0.11764705882352944,0.8560686274509911,active_box_remained_truthful,0.0,0.8480196078431377,0.0,0.6274509803921569,0.8521903594771247,0.6274509803921569,1.0,0.7673750000000013,1.0
38,8.0,8.0,0.4991818320844185,0.09999999999999998,0.48280833333333434,active_box_remained_truthful,0.1343833333333313,0.8732333333333334,0.8732333333333334,0.6781277777777771,0.8574900584795323,0.8574900584795323,1.0,0.7492368421052633,0.7492368421052633
39,2.0,2.0,0.4602914230869774,0.19999999999999996,0.8022333333333108,active_box_remained_truthful,0.0,0.2862000000000231,0.2862000000000231,0.6,0.37394166666668727,0.37394166666668727,1.0,0.035625000000038654,0.035625000000038654
41,1.0,1.0,0.3319805194805251,0.0,0.10274999999999561,lineage_fragmentation,0.7945000000000088,0.7945000000000088,0.7945000000000088,0.9315000000000029,0.9315000000000029,0.9315000000000029,1.0,1.0,1.0
42,3.0,2.0,0.5517737969792824,0.25,0.5078750000000032,confirm_too_late,0.23424999999999352,0.9290833333333239,0.23424999999999352,0.6614166666666645,0.6430277777777746,0.6614166666666645,1.0,0.0,1.0
44,2.0,2.0,0.5270443841872429,0.25,0.7605000000000075,confirm_too_late,0.0,0.8186666666666534,0.0,0.5833333333333334,0.6062222222222178,0.5833333333333334,1.0,0.0,1.0
45,2.0,2.0,0.5250756548053899,0.19999999999999996,0.8565333333333153,active_box_remained_truthful,0.0,0.0,0.0,0.6,0.4542916666666732,0.4542916666666732,1.0,0.5628750000000196,0.5628750000000196
46,3.0,3.0,0.4158472387763178,0.25,0.5086250000000092,active_box_remained_truthful,0.23274999999998158,0.4758333333333269,0.4758333333333269,0.6609166666666605,0.6990634920634862,0.6990634920634862,1.0,0.7463571428571316,0.7463571428571316
47,2.0,2.0,0.7925789671472926,0.33333333333333337,0.4924444444444463,frozen_box_became_stale,0.3484444444444408,0.8371111111111103,0.8371111111111103,0.6717037037037025,0.8479703703703695,0.8479703703703695,1.0,0.7067999999999983,0.7067999999999983
48,2.0,2.0,0.5653114462047474,0.33333333333333337,0.9690555555555673,confirm_too_late,0.0,0.0,0.0,0.5555555555555555,0.5555555555555555,0.5555555555555555,1.0,1.0,1.0
49,3.0,3.0,0.4246305418719264,0.125,0.5804583333333397,frozen_box_became_stale,0.0,0.9881249999999966,0.7509583333333296,0.625,0.8383511904761883,0.7853908730158707,1.0,0.5269285714285681,0.7302142857142826
50,3.0,3.0,0.5410531012940585,0.25,0.31125000000000114,active_box_remained_truthful,0.6274999999999977,0.9438333333333352,0.9438333333333352,0.7924999999999992,0.7703888888888869,0.7703888888888869,1.0,0.3673333333333252,0.3673333333333252
51,2.0,2.0,0.7408727131977055,0.07692307692307687,1.3558717948717778,active_box_remained_truthful,0.0,0.3123846153846094,0.0,0.6410256410256411,0.4837510683760676,0.46683119658119776,1.0,0.21579166666667027,0.47741666666667015
52,2.0,2.0,0.5662048278817086,0.25,0.6099166666666445,confirm_too_late,0.030166666666711195,0.6144166666666895,0.030166666666711195,0.5933888888889037,0.5381388888888965,0.5933888888889037,1.0,0.0,1.0
53,2.0,2.0,0.5759155645981826,0.25,0.5566249999999968,confirm_too_late,0.13675000000000637,0.6736666666666717,0.13675000000000637,0.6289166666666688,0.5578888888888905,0.6289166666666688,1.0,0.0,1.0
54,2.0,2.0,0.6590027384755687,0.25,0.47083333333332195,confirm_too_late,0.3083333333333561,0.82650000000001,0.3083333333333561,0.6861111111111188,0.6088333333333367,0.6861111111111188,1.0,0.0,1.0
56,3.0,2.0,0.2438424736422528,0.0,0.2204166666666604,frozen_box_became_stale,0.5591666666666792,0.9337500000000128,0.9337500000000128,0.8530555555555598,0.935107142857147,0.935107142857147,1.0,0.8715714285714284,0.8715714285714284
57,1.0,1.0,0.5000699007409621,0.5,1.2335833333333617,confirm_too_late,0.0,0.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0
