range_id,candidate_lookback_bars,birth_idx,confirm_idx,end_idx,state,confirm_latency_bars,low,high,mid,width_abs,width_atr,strength_raw,strength,strength_raw_legacy,strength_legacy,upper_touches,lower_touches,close_inside_frac,boundary_stability_score,candidate_boundary_drift_abs,candidate_boundary_drift_atr,confirm_close_position_in_range,confirm_dist_to_upper_atr,confirm_dist_to_lower_atr,confirm_regime,range_recent_pressure_imbalance,range_recent_upper_pressure_count,range_recent_lower_pressure_count,range_recent_pressure_dominant_side,range_recent_equilibrium_score,range_recent_expansion_veto_flag,range_viability_gate_pass,range_recent_upper_touch_freshness,range_recent_lower_touch_freshness,range_recent_two_sided_freshness_score,range_strength_structure,range_strength_monitorability,range_strength_semantic,range_strength_formation,range_strength_viability,range_strength_formation_legacy,range_strength_viability_legacy,range_touch_quality_score,range_containment_quality_score,range_stability_quality_score,break_pending_count,reclaimed_count,total_pending_bars,mean_pending_duration_bars,first_breach_idx,first_breach_side,first_upper_breach_idx,first_lower_breach_idx,bars_to_first_breach,breakout_side_first,accepted_breakout_side,bars_to_breakout_accept,audit_range_recent_pressure_imbalance_legacy,audit_range_recent_pressure_imbalance_v2,duration_bars,rb_micro_box_risk_score,rb_late_confirm_fragility_score,rb_boundary_relevance_score,rb_monitor_worthiness_score,rb_plausibility_score,strength_repair_v1,strength_repair_v2,strength_repair_v3,strength_repair_v4,contract_bucket,later_meaningful_interaction_flag,later_nontrivial_breach_reclaim_flag,later_useful_event_overlap_flag,interpretive_value_flag,source_family_confluence_score
78,12,6748,6751,6756,4,3,1222.829,1235.83,1229.3294999999998,13.000999999999976,2.507617380774966,0.6451158894643575,0.6451158894643575,0.5696156967906724,0.5696156967906724,3,2,1.0,1.0,0.0,0.0,0.43912006768710643,1.4064722667956986,1.1011451139792676,0.0,0.3559654647452762,2,0,1,0.8497807860933733,0,1,1.0,0.75,0.75,0.7424182063962826,0.6689851229640581,0.6094973626155009,0.7424182063962826,0.633807563218757,0.7424182063962826,0.612072844934667,0.25,1.0,1.0,1,0,0,0.0,6755.0,-1,,6755.0,4.0,-1,0,5.0,0.2,0.2733000823938318,5,0.2666666666666667,0.4583333333333333,0.5575094780560963,0.3958333333333333,0.5329190361806907,0.5014744203470818,0.6258140528830147,0.5966368329120985,0.410872022573783,fragile_but_plausible,1,1,1,1,1.0
80,16,6898,6901,6910,7,3,1240.834,1250.171,1245.5025,9.336999999999989,2.605458916785131,0.6708189286067301,0.6708189286067301,0.6090525045003845,0.6090525045003845,2,2,1.0,0.9162859938914345,0.21000000000003638,0.05859980427599581,0.5461068865802655,1.1825998596268121,1.4228590571583188,0.0,0.4381113652901935,0,0,0,0.877583806361767,0,1,0.125,0.6875,0.125,0.718362625955113,0.6934569078192939,0.6441960344924353,0.718362625955113,0.6822638649105575,0.718362625955113,0.7463905704787258,0.25,1.0,0.9162859938914345,1,1,2,2.0,6906.0,-1,,6906.0,5.0,-1,0,,0.0,0.44841199891686084,9,0.2666666666666667,0.25,0.6303604647208082,0.6458333333333334,0.6802984495135355,0.6110395169565782,0.8910916806163518,0.6863420910101738,0.5575156091901173,durable_plausible,1,1,1,1,1.0
81,12,6906,6910,6911,4,4,1240.037,1247.058,1243.5475000000001,7.020999999999958,2.2225144318177534,0.6886043112755911,0.6886043112755911,0.5251327953840199,0.5251327953840199,4,2,1.0,1.0,0.0,0.0,0.1670702179176768,1.8511984613687795,0.3713159704489737,0.0,0.6705197448126128,0,2,-1,0.5030622418458724,0,1,0.5833333333333333,0.75,0.5833333333333333,0.7006772742062254,0.7061757702438971,0.6719126116733126,0.7006772742062254,0.6677235443664216,0.7006772742062254,0.5824409579976885,0.25,1.0,1.0,0,0,0,,6911.0,-1,,6911.0,1.0,-1,-1,1.0,0.8,0.6695706722792572,1,0.65,0.85,0.45400363490684237,0.0625,0.23537590872671058,0.2291445452958663,0.30317031008582757,0.34721918207483393,0.13969553590469236,strong_false_positive,0,0,1,1,1.0
83,16,7026,7032,7048,7,6,1285.598,1295.817,1290.7075,10.219000000000051,2.4254540515030603,0.7036307031522002,0.7036307031522002,0.5713593456874848,0.5713593456874848,2,4,0.9375,1.0,0.0,0.0,0.3032586358743436,1.6899141644683424,0.7355398870347181,0.0,0.4056767899547575,1,1,0,0.9483641582672921,0,1,0.6875,1.0,0.6875,0.7077984168694251,0.7234635967062826,0.6863042383720153,0.7077984168694251,0.6996519883428961,0.7077984168694251,0.6787242715578847,0.25,0.9375,1.0,0,0,0,,,0,,,,0,0,,0.0,0.4056767899547575,16,0.4,0.7575757575757575,0.3733101183006936,0.25,0.3493123780600219,0.34978629701714464,0.40137022328164923,0.4640400212581244,0.24460847918128492,unclassified,0,0,1,1,1.0
85,16,7043,7048,7050,4,5,1286.653,1295.299,1290.976,8.645999999999958,2.2841602574840487,0.6855328279096455,0.6855328279096455,0.5319568845271015,0.5319568845271015,6,2,0.9375,0.8562068242785066,0.3810000000000855,0.10065522300504534,0.47328244274807896,1.203107311193917,1.0810529462901315,0.0,0.48523981642944997,0,0,0,0.8779397023671851,0,1,0.8125,0.1875,0.1875,0.6603896604771077,0.7007770874087281,0.6767505567196221,0.6603896604771077,0.68618429266877,0.6603896604771077,0.6758661750871496,0.25,0.9375,0.8562068242785066,0,0,0,,7050.0,-1,,7050.0,2.0,-1,-1,2.0,0.4,0.3787576834718478,2,0.5,0.7380952380952381,0.44214866843255474,0.125,0.30666811948909106,0.28833573843171967,0.3472366839762202,0.40240863769216784,0.19157229374116558,unclassified,0,0,1,1,0.5
86,12,7063,7066,7072,7,3,1276.718,1285.651,1281.1845,8.932999999999993,2.5505483098330357,0.6112314402480385,0.6112314402480385,0.5168591090774339,0.5168591090774339,3,2,0.9166666666666666,0.903331155837803,0.23700000000008004,0.0676681909135379,0.816634949065247,0.4676814207440828,2.082866889088953,1.0,0.7731603205335305,3,0,1,0.24971081010487217,0,1,1.0,0.5,0.5,0.6880970229936015,0.6305557316090372,0.5827005422655096,0.6880970229936015,0.602350102067519,0.6880970229936015,0.5852379625885018,0.25,0.9166666666666666,0.903331155837803,2,2,4,2.0,7067.0,1,7067.0,,1.0,1,0,,0.8,0.6053684800973852,6,0.4166666666666667,0.3611111111111111,0.632586863493647,0.6666666666666666,0.6359244936511895,0.5487732733277234,0.8675492358661018,0.639853727260121,0.4995013865582762,fragile_but_plausible,1,1,1,1,0.5
87,16,7069,7072,7080,4,3,1276.718,1286.46,1281.589,9.741999999999962,2.6147717389091434,0.6558579762146802,0.6558579762146802,0.5946873220259364,0.5946873220259364,3,2,1.0,1.0,0.0,0.0,0.5103674810100595,1.280277273105791,1.3344944658033524,0.0,0.45112122065655474,1,0,1,0.7466639293779582,0,1,0.8125,0.25,0.25,0.7119932427718171,0.6818206162516297,0.6250677159345008,0.7119932427718171,0.6678363094442091,0.7119932427718171,0.7254048828487843,0.25,1.0,1.0,1,1,2,2.0,7074.0,-1,7080.0,7074.0,2.0,-1,1,8.0,0.6,0.37186584902599706,8,0.3666666666666667,0.42424242424242425,0.495236204055934,0.5,0.5406272328321653,0.48427016743660106,0.7742943481355544,0.5824508027044257,0.4089191368824641,fragile_but_plausible,1,1,0,1,0.5
88,8,7125,7128,7130,4,3,1310.69,1316.806,1313.748,6.1159999999999854,1.6519863614654717,0.6287329914550984,0.6287329914550984,0.5422758832645723,0.5422758832645723,2,2,0.875,1.0,0.0,0.0,0.4664813603662271,0.8813655162626047,0.770620845202867,0.0,0.49278070557408926,0,0,0,0.9846304774362491,0,1,0.375,0.25,0.25,0.7082236344838427,0.6552391438231993,0.5937493205812947,0.7082236344838427,0.6214902302999855,0.7082236344838427,0.6094742226909393,0.25,0.875,1.0,0,0,0,,7130.0,-1,,7130.0,2.0,-1,-1,2.0,0.0,0.4004879127793856,2,0.5666666666666667,0.7000000000000001,0.4779460951536163,0.125,0.30990319045507075,0.28201307749535487,0.3552578109848428,0.4008180773813195,0.1887785669195541,weak_false_positive,0,0,0,0,0.5
89,12,7212,7215,7218,4,3,1323.441,1332.478,1327.9595,9.037000000000035,2.136048559176953,0.6987724836082039,0.6987724836082039,0.6187383741821438,0.6187383741821438,2,2,1.0,1.0,0.0,0.0,0.46376009737744994,1.1454344713700875,0.9906140878068652,0.0,0.4877012016880325,0,0,0,0.9534875142931012,0,1,0.25,0.75,0.25,0.7623082206798043,0.72066112465916,0.6702203071939449,0.7623082206798043,0.6935740086368918,0.7623082206798043,0.6861071794782494,0.25,1.0,1.0,0,0,0,,7218.0,-1,,7218.0,3.0,-1,-1,3.0,0.4,0.38615818761102155,3,0.4166666666666667,0.5833333333333334,0.6127016459955679,0.1875,0.4188004114988919,0.38548848642742084,0.45027672690544873,0.5018662284807336,0.2853081927054265,unclassified,1,0,0,1,0.5
90,8,7214,7217,7218,4,3,1323.441,1329.822,1326.6315,6.380999999999858,1.5834872913131013,0.6034494258035421,0.6034494258035421,0.5535734859529274,0.5535734859529274,3,2,1.0,0.8936471696343544,0.3000000000001819,0.0744469812559519,0.43096693308259854,0.9010566298006228,0.6824306615124786,0.0,0.4405302226252825,1,0,1,0.92660502533562,0,1,0.75,0.375,0.375,0.7179569152618386,0.6238472287542937,0.5679940730115834,0.7179569152618386,0.6004165142108076,0.7179569152618386,0.6183999675222838,0.25,1.0,0.8936471696343544,0,0,0,,7218.0,-1,,7218.0,1.0,-1,-1,1.0,0.4,0.41038626440580983,1,0.7166666666666667,0.8333333333333334,0.3731065303807246,0.0625,0.20515163259518115,0.19949661543130967,0.2764468741363023,0.3173993856290761,0.11342815839383882,strong_false_positive,0,0,0,0,1.0
91,8,7338,7341,7343,4,3,1307.276,1319.236,1313.256,11.960000000000036,2.746826739709122,0.5924423124927685,0.5924423124927685,0.47394673174061863,0.47394673174061863,2,3,0.875,0.7342415600616062,0.8099999999999454,0.1860309079568756,0.34406354515050136,1.801743793730608,0.945082945978514,0.0,0.569110706256082,0,3,-1,0.38054626532886004,0,1,0.5,1.0,0.5,0.6072203301624094,0.6124256757833233,0.57329180450156,0.6072203301624094,0.6011265088419561,0.6072203301624094,0.6341975836400138,0.25,0.875,0.7342415600616062,1,0,2,2.0,7342.0,-1,,7342.0,1.0,-1,-1,2.0,0.6,0.4656983353094523,2,0.6166666666666667,0.7833333333333333,0.38650767826106636,0.20833333333333331,0.2895435862319332,0.2631402293099492,0.3391736101240482,0.37109936602780774,0.1848194235802425,strong_false_positive,1,0,0,1,0.5
92,12,7367,7370,7372,7,3,1285.211,1294.273,1289.742,9.061999999999898,2.389388703991679,0.6686782415892981,0.6686782415892981,0.5938413132678493,0.5938413132678493,3,2,1.0,1.0,0.0,0.0,0.6434561906863793,0.8519217504521285,1.5374669535395504,0.0,0.5446868725176895,0,0,0,0.8394762009857988,0,1,0.75,0.16666666666666663,0.16666666666666663,0.7273316299194831,0.6921037816698284,0.639616245788823,0.7273316299194831,0.6715099040693737,0.7273316299194831,0.6941094654295652,0.25,1.0,1.0,0,0,0,,,0,,,,0,0,,0.4,0.4618938998471494,2,0.5666666666666667,0.8666666666666667,0.4135790953862156,0.041666666666666664,0.23131144051322058,0.23939126642790362,0.30035373973319335,0.36227481138598416,0.13575829637695597,strong_false_positive,0,0,0,0,0.5
93,8,7369,7372,7373,4,3,1288.34,1294.273,1291.3065,5.932999999999993,1.6282910393149623,0.6451078158373506,0.6451078158373506,0.5849541663908868,0.5849541663908868,2,2,1.0,1.0,0.0,0.0,0.475139052755805,0.854626377284086,0.7736646620308764,0.0,0.3918304941729724,1,0,1,0.8728580257317613,0,1,0.375,0.5,0.375,0.730649622319706,0.6710623811406867,0.6096192919453713,0.730649622319706,0.645804213639954,0.730649622319706,0.6676577220276542,0.25,1.0,1.0,0,0,0,,7373.0,-1,,7373.0,1.0,-1,-1,1.0,0.2,0.2477342402828638,1,0.7166666666666667,0.8333333333333334,0.43172263576569786,0.0625,0.21980565894142445,0.2111505176046596,0.29296817147536014,0.3306573473129265,0.1252357622392106,strong_false_positive,0,0,0,0,1.0
94,12,7476,7479,7483,4,3,1278.065,1285.985,1282.025,7.919999999999845,2.3752688193197544,0.6881370079779888,0.6881370079779888,0.6123224799658585,0.6123224799658585,2,2,0.9166666666666666,0.7446500331322854,0.5960000000000036,0.17874497680740023,0.19204545454545302,1.9191092392458506,0.4561595800739037,0.0,0.4369279442148753,0,1,-1,0.8473905723905704,0,1,0.6666666666666667,0.25,0.25,0.6966868873373611,0.7045885465908315,0.6729497348457014,0.6966868873373611,0.6982652404545204,0.6966868873373611,0.7981771321166208,0.25,0.9166666666666666,0.7446500331322854,1,1,2,2.0,7480.0,-1,,7480.0,1.0,-1,-1,4.0,0.2,0.35348011363636284,4,0.4166666666666667,0.5595238095238095,0.5912944578231242,0.375,0.4838355192176858,0.43710106968983636,0.5915783682821505,0.5409148454894951,0.35842927967733,fragile_but_plausible,1,1,1,1,0.5
95,12,7523,7526,7529,4,3,1279.581,1289.317,1284.449,9.736000000000104,2.6771563372403446,0.6574513590306476,0.6574513590306476,0.5967820781171566,0.5967820781171566,2,2,1.0,1.0,0.0,0.0,0.5589564502875872,1.1807425341115627,1.4964138031287817,0.0,0.4873466521086887,1,0,1,0.7847849904135935,0,1,0.8333333333333334,0.25,0.25,0.7289893752935409,0.6827046328521961,0.6247925264184839,0.7289893752935409,0.6625465436164332,0.7289893752935409,0.6977383995408056,0.25,1.0,1.0,0,0,0,,7529.0,1,7529.0,,3.0,1,1,3.0,0.6,0.4972435210679511,3,0.4166666666666667,0.5833333333333334,0.5332391659153184,0.1875,0.39893479147882954,0.3658242208799188,0.425462944127497,0.4806707583588054,0.264941793514025,unclassified,1,0,0,1,0.5
96,5,7625,7628,7629,4,3,1319.878,1328.71,1324.2939999999999,8.832000000000107,1.8868324239156002,0.6489817541176035,0.6489817541176035,0.5646964964331974,0.5646964964331974,2,2,1.0,0.9154612154786657,0.27700000000004366,0.05917714916493402,0.8203125000000034,0.33904020117232797,1.5477922227432723,2.0,0.622293223505434,3,0,1,0.555857487922701,0,1,0.6,0.4,0.4,0.7248410309275529,0.6685191645190833,0.6204328450907686,0.7248410309275529,0.6419349846636881,0.7248410309275529,0.6317709040987365,0.25,1.0,0.9154612154786657,0,0,0,,7629.0,1,7629.0,,1.0,1,1,1.0,0.4,0.5488254712975597,1,0.7166666666666667,0.8333333333333334,0.4814421328042821,0.0625,0.23223553320107052,0.21954554189212364,0.3044956823405341,0.338588082055427,0.1352512370062059,strong_false_positive,0,0,0,0,1.0
97,12,7773,7776,7780,4,3,1385.574,1407.52,1396.547,21.945999999999913,2.84730713691745,0.6261718247941239,0.6261718247941239,0.5510456544575263,0.5510456544575263,2,2,1.0,1.0,0.0,0.0,0.34452747653330684,1.8663315941200063,0.9809755427974439,2.0,0.5067920248875782,0,0,0,0.9674048421883988,0,1,0.25,0.75,0.25,0.685964195646767,0.6553414387111464,0.5921025697674024,0.685964195646767,0.6334160954461291,0.685964195646767,0.672192460273548,0.25,1.0,1.0,1,0,2,2.0,7779.0,1,7779.0,,3.0,1,1,4.0,0.4,0.3550351720791295,4,0.3166666666666667,0.5595238095238095,0.5005178582851058,0.3333333333333333,0.4665580359998479,0.43871166848314064,0.4855481750187681,0.5385276615108612,0.3461014782526377,fragile_but_plausible,1,1,1,1,0.5
98,12,7941,7945,7946,4,4,1503.515,1527.822,1515.6685,24.30699999999979,2.332291090953595,0.7529660787358265,0.7529660787358265,0.5933953636706972,0.5933953636706972,3,4,1.0,1.0,0.0,0.0,0.14543135722219463,1.9931028321589808,0.33918825879461434,0.0,0.6615198742134841,0,2,-1,0.4939317891965198,0,1,0.41666666666666663,1.0,0.41666666666666663,0.7544432132639305,0.7671037384587902,0.7408541030440404,0.7544432132639305,0.7320278586593614,0.7544432132639305,0.6442236102911454,0.5,1.0,1.0,0,0,0,,7946.0,-1,,7946.0,1.0,-1,-1,1.0,0.6,0.595248351950919,1,0.55,0.85,0.5638451198715614,0.0625,0.2828362799678904,0.2827277198858057,0.3535769212575602,0.4066896314492979,0.18173170851921266,strong_false_positive,0,0,0,0,1.0
99,8,7953,7957,7972,4,4,1492.828,1508.431,1500.6295,15.603000000000065,2.0396053712493116,0.7132648021032464,0.7132648021032464,0.585206860564431,0.585206860564431,3,2,1.0,1.0,0.0,0.0,0.6262898160610071,0.7622212984525382,1.2773840727967734,0.0,0.5595410390212432,2,0,1,0.4702087205452068,0,1,0.875,0.25,0.25,0.7129272966602682,0.732712176915076,0.696983008132186,0.7129272966602682,0.7121616360342053,0.7129272966602682,0.7014178100765026,0.25,1.0,1.0,1,1,2,2.0,7965.0,-1,7972.0,7965.0,8.0,-1,1,15.0,0.8,0.5649670430640384,15,0.2,0.23684210526315788,0.669154879086406,0.75,0.74242029871897,0.6855943416336837,0.9524046582606864,0.7425935394239276,0.6472858023304869,durable_plausible,1,1,0,1,1.0
101,16,7961,7964,7972,4,3,1492.828,1508.431,1500.6295,15.603000000000065,2.286071902232847,0.6938681188220706,0.6938681188220706,0.6435776757685802,0.6435776757685802,4,2,1.0,1.0,0.0,0.0,0.332692430942768,1.5255130837690432,0.7605588184638037,0.0,0.44209179909918417,0,0,0,0.989382383729628,0,1,0.8125,0.125,0.125,0.7288572696531909,0.7183917175384068,0.6676700317673689,0.7288572696531909,0.7051896388179035,0.7288572696531909,0.8049924691812683,0.25,1.0,1.0,1,1,2,2.0,7965.0,-1,7972.0,7965.0,1.0,-1,1,8.0,0.2,0.44209179909918417,8,0.4166666666666667,0.5075757575757576,0.5251143777757347,0.4583333333333333,0.5068467762621154,0.4564184811870897,0.7559404467391357,0.5616757040997089,0.37850848192887443,fragile_but_plausible,1,1,0,1,0.5
102,8,8004,8007,8012,4,3,1516.711,1533.829,1525.27,17.117999999999938,1.9759643574694652,0.6585349937577529,0.6585349937577529,0.6046010904238607,0.6046010904238607,3,2,1.0,1.0,0.0,0.0,0.6207500876270601,0.7493843094223471,1.226580048047118,0.0,0.523891606259382,0,0,0,0.9286910464618174,0,1,0.625,0.5,0.5,0.7409578568735397,0.6821072219051109,0.6255466640154463,0.7409578568735397,0.6617189893875216,0.7409578568735397,0.6932871750964932,0.25,1.0,1.0,0,0,0,,8012.0,1,8012.0,,5.0,1,1,5.0,0.0,0.31479913019573275,5,0.2666666666666667,0.4583333333333333,0.6152495559236151,0.3125,0.5181873889809038,0.4847171646606195,0.52,0.5823602297475724,0.3891748073340604,fragile_but_plausible,1,1,1,1,1.0
103,8,8020,8023,8024,4,3,1533.819,1556.866,1545.3425,23.047000000000025,2.6942051093826493,0.6302080213993021,0.6302080213993021,0.5584084557392444,0.5584084557392444,2,2,0.875,1.0,0.0,0.0,0.30563630841324635,1.8707582056428298,0.8234469037398195,2.0,0.5749356673992304,0,0,0,0.778235779060187,0,1,0.625,0.375,0.375,0.7363539089097358,0.6536127010349199,0.5935647485037139,0.7363539089097358,0.6183184760001971,0.7363539089097358,0.5972374809237176,0.25,0.875,1.0,0,0,0,,8024.0,-1,,8024.0,1.0,-1,-1,1.0,0.4,0.26280793516342144,1,0.7166666666666667,0.8333333333333334,0.4466272225546188,0.0625,0.22353180563865468,0.21433647806198963,0.29754064579435174,0.33452388093995644,0.12823813599172632,strong_false_positive,0,0,0,0,1.0
104,16,8198,8201,8234,4,3,1476.973,1498.09,1487.5315,21.116999999999962,2.9511460409354644,0.6155927733712896,0.6155927733712896,0.5807126320308661,0.5807126320308661,2,2,1.0,1.0,0.0,0.0,0.5332670360373153,1.3773971387725517,1.5737489021629127,0.0,0.5310549329893688,0,0,0,0.858770974412395,0,1,0.4375,0.8125,0.4375,0.7182582262011857,0.6426208061234328,0.5764627534067058,0.7182582262011857,0.6238004878043524,0.7182582262011857,0.680835319961485,0.25,1.0,1.0,0,0,0,,8234.0,1,8234.0,,33.0,1,1,33.0,0.4,0.3410161507149628,33,0.2666666666666667,0.3611111111111111,0.6055488382816415,0.5,0.6008316540148548,0.5498758458749712,0.8208183088099956,0.6347988890409924,0.4775779459373333,fragile_but_plausible,1,1,1,1,0.5
106,12,8329,8332,8335,4,3,1461.062,1474.378,1467.7199999999998,13.316000000000031,2.4864756358539575,0.6552726035943977,0.6552726035943977,0.5663576425754584,0.5663576425754584,2,2,0.9166666666666666,0.7369796832004796,0.9859999999998763,0.18411422175966424,0.46507960348454463,1.3300665330570178,1.1564091027969396,0.0,0.5153569966128609,0,0,0,0.9720636827876414,0,1,0.5,0.16666666666666663,0.16666666666666663,0.677700204797935,0.6720278623068017,0.6376097700834124,0.677700204797935,0.6690901478479954,0.677700204797935,0.7261754744595489,0.25,0.9166666666666666,0.7369796832004796,0,0,0,,8335.0,-1,,8335.0,3.0,-1,-1,3.0,0.4,0.42542088847372955,3,0.4166666666666667,0.5833333333333334,0.5699085315665466,0.1875,0.4081021328916366,0.36806550781272473,0.42691399161243115,0.47711883450315257,0.27434022832494664,unclassified,1,0,0,1,1.0
107,5,8455,8459,8467,4,4,1473.724,1479.778,1476.751,6.054000000000087,1.2384409917499202,0.6490128201011929,0.6490128201011929,0.5901334176098469,0.5901334176098469,2,2,1.0,1.0,0.0,0.0,0.5307234886025635,0.581171268179984,0.6572697235699361,0.0,0.42551182986350894,0,1,-1,0.7275630437176636,0,1,0.4,0.8,0.4,0.73716453023412,0.6695287039037888,0.617675204085744,0.73716453023412,0.6483965807195236,0.73716453023412,0.6675750876185523,0.25,1.0,1.0,1,1,2,2.0,8461.0,1,8461.0,8467.0,2.0,1,-1,8.0,0.0,0.3049086794993062,8,0.3,0.4444444444444444,0.44008480610575385,0.5,0.5361323126375496,0.4996427413577816,0.7732833280577404,0.5957525816300804,0.41494896202185294,fragile_but_plausible,1,1,0,1,1.0
108,12,8462,8465,8467,4,3,1473.724,1480.436,1477.08,6.711999999999989,1.6207610802063965,0.5974902979702048,0.5974902979702048,0.5705985561260429,0.5705985561260429,2,4,1.0,0.8047525175811187,0.5660000000000309,0.13667323769321693,0.48897497020264574,0.828249479306866,0.7925116008995307,0.0,0.5160572661917824,0,0,0,0.7710568136671024,0,1,0.6666666666666667,0.75,0.6666666666666667,0.6834763987276612,0.6169718272128014,0.5673680372852307,0.6834763987276612,0.6186851092174142,0.6834763987276612,0.7247458170910065,0.25,1.0,0.8047525175811187,0,0,0,,8467.0,-1,,8467.0,2.0,-1,-1,2.0,0.0,0.4928140107341367,2,0.5666666666666667,0.7000000000000001,0.38860790003969164,0.125,0.2875686416765896,0.26248669634754085,0.3292670132148806,0.3795309077986242,0.16833165975533423,strong_false_positive,0,0,0,0,1.0
109,12,8583,8586,8588,4,3,1546.882,1558.022,1552.452,11.139999999999873,1.8728769088993455,0.5965209169339591,0.5965209169339591,0.518978207714142,0.518978207714142,7,2,1.0,1.0,0.0,0.0,0.7664272890484837,0.43745293689011616,1.4354239720092294,0.0,0.5952539411891755,2,0,1,0.5976062238180591,0,1,1.0,0.6666666666666667,0.6666666666666667,0.6912822663011912,0.6206708571151663,0.5610731512829882,0.6912822663011912,0.5896133279546636,0.6912822663011912,0.5845786229770085,0.25,1.0,1.0,1,0,2,2.0,8587.0,1,8587.0,,1.0,1,1,2.0,0.2,0.48551861569255383,2,0.6166666666666667,0.7833333333333333,0.3398694910276519,0.20833333333333331,0.27788403942357964,0.26229509393037326,0.3401525026035327,0.3793827947652534,0.17457175072749043,strong_false_positive,1,0,0,1,0.5
110,8,8612,8615,8617,4,3,1551.862,1567.849,1559.8555000000001,15.986999999999853,2.7559408558222493,0.6498161079141811,0.6498161079141811,0.6058231145027461,0.6058231145027461,2,2,0.875,1.0,0.0,0.0,0.5846625383123829,1.144645479618412,1.6112953762038373,0.0,0.535510949428172,0,0,0,0.8366798023394022,0,1,0.625,0.375,0.375,0.7099831969384202,0.6777021239005879,0.6167651202417211,0.7099831969384202,0.6618639245754162,0.7099831969384202,0.755486977520896,0.25,0.875,1.0,0,0,0,,8617.0,1,8617.0,,2.0,1,1,2.0,0.4,0.3919857923594568,2,0.5666666666666667,0.7000000000000001,0.4764216302905931,0.125,0.30952207423931494,0.28188977363143863,0.355141581927813,0.40089120336040956,0.1884296613759666,weak_false_positive,0,0,0,0,1.0
111,5,8642,8645,8648,4,3,1570.705,1585.896,1578.3004999999998,15.191000000000031,2.2430444216804744,0.696254241882358,0.696254241882358,0.5494678491453835,0.5494678491453835,2,2,0.8,0.9512734738230177,0.23099999999999454,0.03410856832388758,0.565795536831019,0.9739398989799478,1.2691045227005266,0.0,0.38277041629802383,0,2,-1,0.5883308099093827,0,1,0.4,0.8,0.4,0.705472149339199,0.7195721869525809,0.6751923028302762,0.705472149339199,0.6841942632230895,0.705472149339199,0.6314423365497336,0.25,0.8,0.9512734738230177,1,0,2,2.0,8647.0,1,8647.0,,2.0,1,1,3.0,0.4,0.10824845918589371,3,0.4666666666666667,0.6666666666666666,0.5750555599332422,0.2708333333333333,0.4118888899833105,0.3792315428927196,0.45423207349256545,0.4908182362239648,0.29245500293383353,unclassified,1,0,1,1,1.0
112,16,8693,8696,8706,4,3,1560.834,1576.93,1568.882,16.096000000000004,2.9178447646765977,0.6065084677544723,0.6065084677544723,0.5146565199344295,0.5146565199344295,2,2,0.9375,1.0,0.0,0.0,0.30057157057653855,2.040823581059222,0.8770211836173755,0.0,0.5912725297691984,0,0,0,0.7485503644797822,0,1,0.25,0.8125,0.25,0.666916020699891,0.6358031604724882,0.5722357174000718,0.666916020699891,0.6071142650102417,0.666916020699891,0.6194935693060882,0.25,0.9375,1.0,2,2,4,2.0,8700.0,1,8700.0,,4.0,1,1,10.0,0.2,0.5643313253555162,10,0.2666666666666667,0.07692307692307693,0.6119529298698851,0.875,0.7905202837495225,0.6890144450355926,0.9793906810169273,0.7464644968309592,0.6667604702761077,durable_plausible,1,1,1,1,0.5
113,16,8760,8763,8766,4,3,1624.013,1660.245,1642.129,36.23199999999997,2.5896428309243444,0.646088454116446,0.646088454116446,0.5537249107453701,0.5537249107453701,2,2,1.0,1.0,0.0,0.0,0.18616140428350972,2.1075512849267453,0.48209154599759946,1.0,0.5104011484451807,0,1,-1,0.8342901302715898,0,1,0.8125,0.4375,0.4375,0.7170947170647355,0.6716519856164272,0.6132540855847354,0.7170947170647355,0.6380218298251565,0.7170947170647355,0.6202970067234571,0.25,1.0,1.0,1,1,2,2.0,8764.0,-1,,8764.0,1.0,-1,-1,3.0,0.2,0.345149146107849,3,0.5166666666666667,0.5833333333333334,0.550068686360703,0.35416666666666663,0.44147550492350907,0.38860582080552025,0.5598631070542439,0.5018270252644941,0.30920713481385675,weak_false_positive,1,1,1,1,0.5
114,8,9068,9076,9078,4,8,1694.127,1710.331,1702.2289999999998,16.20399999999995,1.6648898730636403,0.6788632481830471,0.6788632481830471,0.5903289602368983,0.5903289602368983,2,2,1.0,0.8457348047581041,1.0509999999999309,0.10798563666932709,0.3978030116020834,1.002591667573114,0.6622982054905264,0.0,0.4818616484551644,0,0,0,0.9708302476754638,0,1,0.5,0.625,0.5,0.7393698239078483,0.690485022633944,0.6594199055283256,0.7393698239078483,0.6727692264653735,0.7393698239078483,0.6640362760023284,0.25,1.0,0.8457348047581041,1,0,0,0.0,9077.0,1,9077.0,,1.0,1,0,2.0,0.0,0.4818616484551644,2,0.55,0.85,0.438760873025059,0.20833333333333331,0.3026068849229314,0.30249009098594626,0.3786933412968013,0.42375173443602737,0.20719271697088043,weak_false_positive,1,0,0,1,1.0
