fvg_event_id,fvg_side,fvg_detect_idx,fvg_zone_low,fvg_zone_high,fvg_zone_mid,fvg_width,fvg_width_atr,fvg_gap_cleanliness,fvg_gap_cleanliness_capped,fvg_terminal_state,fvg_first_touch_idx,fvg_first_partial_fill_idx,fvg_full_fill_idx,fvg_invalidation_idx,fvg_expiry_idx,fvg_origin_idx,fvg_merge_idx,fvg_terminal_idx,fvg_detect_ts,fvg_terminal_label,fvg_r_trend_state_on_detect,fvg_r_bos_direction_on_detect,fvg_r_choch_direction_on_detect,fvg_r_displacement_flag_on_detect,fvg_r_session_on_detect,fvg_r_width_bucket,fvg_r_cleanliness_bucket,fvg_r_has_sufficient_forward_horizon,fvg_r_core_full_fill_flag,fvg_r_core_invalidated_flag,fvg_r_core_expired_flag,fvg_r_core_merged_flag,fvg_r_core_still_active_at_dataset_end_flag,fvg_r_ever_touched,fvg_r_first_touch_idx,fvg_r_ever_partial_fill,fvg_r_time_to_first_touch,fvg_r_time_to_first_partial_fill,fvg_r_time_to_full_fill,fvg_r_time_to_invalidation,fvg_r_touch_delay_bucket,fvg_r_first_retest_depth_frac,fvg_r_first_terminal_idx,fvg_r_first_terminal_label,fvg_r_max_fill_pct_before_terminal,fvg_r_deep_partial_fill_before_terminal,fvg_r_continuation_without_touch_idx,fvg_r_time_to_continuation_without_touch,fvg_r_cwt_trigger_delay_bucket,fvg_r_cwt_trigger_idx_atr_0.5,fvg_r_cwt_time_atr_0.5,fvg_r_cwt_flag_atr_0.5,fvg_r_cwt_trigger_idx_atr_1,fvg_r_cwt_time_atr_1,fvg_r_cwt_flag_atr_1,fvg_r_cwt_trigger_idx_atr_1.5,fvg_r_cwt_time_atr_1.5,fvg_r_cwt_flag_atr_1.5,fvg_r_cwt_trigger_idx_width_1,fvg_r_cwt_time_width_1,fvg_r_cwt_flag_width_1,fvg_r_cwt_trigger_idx_width_1.5,fvg_r_cwt_time_width_1.5,fvg_r_cwt_flag_width_1.5,fvg_r_cwt_flag_1atr_no_early_failure,fvg_r_cwt_recommended_flag,fvg_r_continuation_without_touch_flag,fvg_r_continuation_without_touch_recommended_flag,fvg_r_fill_pct_1,fvg_r_max_fill_pct_1,fvg_r_mfe_from_detect_atr_1,fvg_r_mae_from_detect_atr_1,fvg_r_excursion_ratio_detect_1,fvg_r_mfe_from_touch_atr_1,fvg_r_mae_from_touch_atr_1,fvg_r_excursion_ratio_touch_1,fvg_r_hold_after_touch_1,fvg_r_fail_after_touch_1,fvg_r_retest_count_1,fvg_r_max_retest_depth_frac_1,fvg_r_fill_pct_3,fvg_r_max_fill_pct_3,fvg_r_mfe_from_detect_atr_3,fvg_r_mae_from_detect_atr_3,fvg_r_excursion_ratio_detect_3,fvg_r_mfe_from_touch_atr_3,fvg_r_mae_from_touch_atr_3,fvg_r_excursion_ratio_touch_3,fvg_r_hold_after_touch_3,fvg_r_fail_after_touch_3,fvg_r_retest_count_3,fvg_r_max_retest_depth_frac_3,fvg_r_fill_pct_5,fvg_r_max_fill_pct_5,fvg_r_mfe_from_detect_atr_5,fvg_r_mae_from_detect_atr_5,fvg_r_excursion_ratio_detect_5,fvg_r_mfe_from_touch_atr_5,fvg_r_mae_from_touch_atr_5,fvg_r_excursion_ratio_touch_5,fvg_r_hold_after_touch_5,fvg_r_fail_after_touch_5,fvg_r_retest_count_5,fvg_r_max_retest_depth_frac_5,fvg_r_fill_pct_10,fvg_r_max_fill_pct_10,fvg_r_mfe_from_detect_atr_10,fvg_r_mae_from_detect_atr_10,fvg_r_excursion_ratio_detect_10,fvg_r_mfe_from_touch_atr_10,fvg_r_mae_from_touch_atr_10,fvg_r_excursion_ratio_touch_10,fvg_r_hold_after_touch_10,fvg_r_fail_after_touch_10,fvg_r_retest_count_10,fvg_r_max_retest_depth_frac_10,fvg_r_fill_pct_20,fvg_r_max_fill_pct_20,fvg_r_mfe_from_detect_atr_20,fvg_r_mae_from_detect_atr_20,fvg_r_excursion_ratio_detect_20,fvg_r_mfe_from_touch_atr_20,fvg_r_mae_from_touch_atr_20,fvg_r_excursion_ratio_touch_20,fvg_r_hold_after_touch_20,fvg_r_fail_after_touch_20,fvg_r_retest_count_20,fvg_r_max_retest_depth_frac_20,fvg_r_immediate_reject_after_touch,fvg_r_dirty_accept_after_touch,fvg_r_continuation_detect_5_0.5atr,fvg_r_continuation_touch_5_0.5atr,fvg_r_continuation_detect_5_1atr,fvg_r_continuation_touch_5_1atr,fvg_r_continuation_detect_5_1.5atr,fvg_r_continuation_touch_5_1.5atr,fvg_r_continuation_detect_5_2atr,fvg_r_continuation_touch_5_2atr,fvg_r_continuation_detect_10_0.5atr,fvg_r_continuation_touch_10_0.5atr,fvg_r_continuation_detect_10_1atr,fvg_r_continuation_touch_10_1atr,fvg_r_continuation_detect_10_1.5atr,fvg_r_continuation_touch_10_1.5atr,fvg_r_continuation_detect_10_2atr,fvg_r_continuation_touch_10_2atr,fvg_r_continuation_detect_20_0.5atr,fvg_r_continuation_touch_20_0.5atr,fvg_r_continuation_detect_20_1atr,fvg_r_continuation_touch_20_1atr,fvg_r_continuation_detect_20_1.5atr,fvg_r_continuation_touch_20_1.5atr,fvg_r_continuation_detect_20_2atr,fvg_r_continuation_touch_20_2atr,fvg_r_continuation_before_full_fill,fvg_r_continuation_before_invalidation,fvg_r_final_outcome,fvg_r_touched_rejected_flag,fvg_r_untouched_behavior_flag,fvg_r_research_eligible_flag,fvg_r_research_exclusion_reason,fvg_r_unresolved_due_to_insufficient_forward_horizon_flag,fvg_r_exact_one_mapping_or_exclusion_flag,fvg_r_outcome_5,fvg_r_outcome_10,fvg_r_outcome_20,fvg_r_tradeable_touch_reaction,fvg_r_strong_continuation,fvg_r_noisy_or_inefficient,fvg_r_touch_reaction_score,fvg_r_structural_respect_score,fvg_r_tradability_score,fvg_r_failure_severity_score
2900,bear,17820,4971.18,5013.78,4992.48,42.599999999999454,0.31926652600533173,0.20261593341260145,0.20261593341260145,4,17821.0,17821.0,17821.0,,,17819,,17821.0,2026-02-04 18:00:00+00:00,full_fill,,,,,unknown,s,mixed,True,True,False,False,False,False,True,17821.0,True,1.0,1.0,1.0,,immediate,1.0,17821.0,full_fill,1.0,True,,,unknown,,,False,,,False,,,False,,,False,,,False,False,False,False,False,1.0,1.0,0.21966436331493497,0.4415770824468171,0.49745417515274026,1.2998627649081573,0.024385147440595813,53.30551181102054,True,False,1.0,1.0,0.0,1.0,1.3132646326740576,0.4415770824468171,2.974032586558034,1.2998627649081573,0.024385147440595813,53.30551181102054,True,False,1.0,1.0,0.0,1.0,1.3132646326740576,0.4415770824468171,2.974032586558034,1.531310455655344,0.024385147440595813,62.79685039369723,True,False,1.0,1.0,0.0,1.0,2.3227389218827104,0.4415770824468171,5.260098438560742,2.334369043494254,0.07188818269100969,32.472222222223316,True,False,1.0,1.0,1.0,1.0,2.3227389218827104,0.9108838866358804,2.5499835445120893,2.334369043494254,0.9794380873580454,2.383375808664971,False,True,2.0,1.0,True,False,True,True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,full_fill,True,False,True,,False,True,full_fill,full_fill,invalidated,True,True,False,0.7532139477009943,0.5303923900118902,0.5894346388725636,0.2030481434300745
2901,bear,17827,4785.005,4800.61,4792.8075,15.604999999999563,0.12412745668709203,0.13511407420234278,0.13511407420234278,5,17828.0,17828.0,,17828.0,,17826,,17828.0,2026-02-05 22:00:00+00:00,invalidated,,,,,unknown,xs,dirty,True,False,True,False,False,False,True,17828.0,True,1.0,1.0,,1.0,immediate,1.0,17828.0,invalidated,1.0,True,,,unknown,,,False,,,False,,,False,,,False,,,False,False,False,False,False,1.0,1.0,0.10623019442846646,0.9834744469588219,0.10801520543513858,0.5659441557761491,0.046236621901964134,12.240170940172161,False,True,1.0,1.0,1.0,1.0,0.10623019442846646,1.3038354413883535,0.08147515480584738,0.5659441557761491,0.5606486794215569,1.0094452667935572,False,True,1.0,1.0,1.0,1.0,0.10623019442846646,1.5653343288339328,0.06786422074292633,0.5659441557761491,1.1885182937621375,0.4761762261014163,False,True,1.0,1.0,1.0,1.0,0.10623019442846646,2.4370900876049846,0.043588948545132636,0.5659441557761491,1.4945889233610612,0.37866208355367886,False,True,1.0,1.0,1.0,1.0,0.10623019442846646,2.48286730729317,0.0427852886525293,0.5659441557761491,1.752921228808216,0.3228577225691572,False,True,1.0,1.0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,invalidated,False,False,True,,False,True,invalidated,invalidated,invalidated,False,False,False,0.21462404443496264,0.020267111130351418,0.13966032978009624,0.8985647867202671
2902,bull,17829,4785.005,4825.945,4805.475,40.9399999999996,0.3327962288286882,0.2988430234680071,0.2988430234680071,6,,,,,17877.0,17828,,17877.0,2026-02-06 06:00:00+00:00,expired,,,,,unknown,s,mixed,True,False,False,True,False,False,False,,False,,,,,untouched,,17877.0,expired,0.0,False,17833.0,4.0,4_7,17830.0,1.0,True,17833.0,4.0,True,17837.0,8.0,True,17830.0,1.0,True,17830.0,1.0,True,True,True,True,True,0.0,0.0,0.5821901785224926,0.11998222612387784,4.852303523035151,,,,,,,,0.0,0.0,0.8494270134698114,0.11998222612387784,7.079607046070349,,,,,,,,0.0,0.0,1.4723022219211666,0.11998222612387784,12.271002710026911,,,,,,,,0.0,0.0,1.7870929879541635,0.11998222612387784,14.8946476964767,,,,,,,,0.0,0.0,2.0527853362508397,0.11998222612387784,17.10907859078564,,,,,,,,,,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,expired,False,False,True,,False,True,continuation_without_touch,continuation_without_touch,continuation_without_touch,False,False,False,0.125,0.24482645352020108,0.17432944389054203,0.0
2903,bull,17838,5024.985,5044.47,5034.7275,19.485000000000582,0.21003769213169873,0.24848562137346636,0.24848562137346636,4,17839.0,17839.0,17839.0,,,17837,,17839.0,2026-02-09 18:00:00+00:00,full_fill,,,,,unknown,xs,mixed,True,True,False,False,False,False,True,17839.0,True,1.0,1.0,1.0,,immediate,1.0,17839.0,full_fill,1.0,True,,,unknown,,,False,,,False,,,False,,,False,,,False,False,False,False,False,1.0,1.0,0.06397606891463581,0.759951618952236,0.08418439716312624,0.2539782150799872,0.23585640820130588,1.0768340661883318,True,False,1.0,1.0,1.0,1.0,0.06397606891463581,0.759951618952236,0.08418439716312624,0.33290632576249196,0.23585640820130588,1.41147882434618,True,False,1.0,1.0,1.0,1.0,0.2210327368314281,0.759951618952236,0.29085106382978876,0.49829510540838967,0.3722066298367696,1.3387593488781107,True,False,1.0,1.0,1.0,1.0,0.6590559146487937,0.759951618952236,0.8672340425531961,0.9418972876467561,0.3722066298367696,2.530576330840273,True,False,2.0,1.0,1.0,1.0,0.6590559146487937,1.9370142718811605,0.3402431898494695,0.9418972876467561,1.6872384711664938,0.558247872925493,False,True,3.0,1.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,full_fill,False,False,True,,False,True,full_fill,full_fill,invalidated,False,False,False,0.5031331923520818,0.3372728432060199,0.3890464922127098,0.24652582872959622
2904,bear,17856,4958.15,5048.925,5003.5375,90.77500000000055,1.3329188518727533,0.455217892783715,0.455217892783715,7,17857.0,17857.0,,,,17855,17870.0,17870.0,2026-02-12 18:00:00+00:00,merged,,,,,unknown,xl,mixed,True,False,False,False,True,False,True,17857.0,True,1.0,1.0,,,immediate,0.33792343706967776,17870.0,merged,0.9733957587441482,True,,,unknown,,,False,,,False,,,False,,,False,,,False,False,False,False,False,0.33792343706967776,0.33792343706967776,0.4687058083368562,0.9811692391312195,0.4777012870398116,0.5109486636158781,0.23587717785747542,2.1661640530760025,True,False,1.0,0.33792343706967776,0.34701184246763767,0.4329385844120071,0.4687058083368562,1.1078167202372775,0.42308966797004705,0.6645249081859308,0.2662509881545661,2.4958589366817883,True,False,1.0,0.4329385844120071,0.8322225282291338,0.8322225282291338,0.4687058083368562,1.640029816201227,0.2857910287402649,0.6645249081859308,0.9338346172837655,0.7116087751371084,True,False,1.0,0.8322225282291338,0.650784907738919,0.9733957587441482,0.4687058083368562,1.8282022765344674,0.25637524597405764,0.6645249081859308,0.9338346172837655,0.7116087751371084,True,False,1.0,0.9733957587441482,0.0,0.9733957587441482,1.1637618684128292,1.8282022765344674,0.6365607806915389,1.964979240390508,0.9338346172837655,2.1042047531992565,True,False,1.0,0.9733957587441482,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,merged,True,False,True,,False,True,touched_rejected,touched_rejected,touched_rejected,False,False,False,0.5654871389162638,0.5736035321687276,0.6321413230291608,0.31140847890930035
2905,bull,17862,4999.585,5015.485,5007.535,15.899999999999636,0.24591565558035114,0.2288428324697717,0.2288428324697717,5,17863.0,17863.0,,17864.0,,17861,,17864.0,2026-02-13 18:00:00+00:00,invalidated,,,,,unknown,xs,mixed,True,False,True,False,False,False,True,17863.0,True,1.0,1.0,,2.0,immediate,0.9518867924528085,17864.0,invalidated,1.0,True,,,unknown,,,False,,,False,,,False,,,False,,,False,False,False,False,False,0.9518867924528085,0.9518867924528085,-0.1528852990825082,0.6511351635177915,-0.23479809976247853,0.03449908556214245,1.008166380841183,0.03421963499056324,False,True,1.0,0.9518867924528085,1.0,1.0,-0.1528852990825082,1.191762945958757,-0.12828499124002724,0.03449908556214245,1.008166380841183,0.03421963499056324,False,True,1.0,1.0,1.0,1.0,-0.1528852990825082,1.191762945958757,-0.12828499124002724,0.03449908556214245,1.008166380841183,0.03421963499056324,False,True,1.0,1.0,1.0,1.0,-0.1528852990825082,2.8339072686785323,-0.053948589204825856,0.03449908556214245,2.9535182653325034,0.011680674525389666,False,True,1.0,1.0,1.0,1.0,-0.1528852990825082,3.088638768515547,-0.04949924887331111,0.03449908556214245,2.9535182653325034,0.011680674525389666,False,True,1.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,invalidated,True,False,True,,False,True,invalidated,invalidated,invalidated,False,False,False,0.13809600063935934,0.23432642487046576,0.16732316064664424,0.7760207976051477
2906,bear,17870,4971.445,4988.65,4980.0475,17.204999999999927,0.29090706362339874,0.21985815602836756,0.21985815602836756,7,,,,,,17869,17870.0,17870.0,2026-02-17 02:00:00+00:00,merged,,,,,unknown,s,mixed,True,False,False,False,True,False,False,,False,,,,,untouched,,17870.0,merged,0.0,False,,,unknown,17873.0,3.0,True,,,False,,,False,17872.0,2.0,True,17873.0,3.0,True,False,False,False,False,0.0,0.0,0.038719975338423446,0.7388921058031265,0.052402745995421635,,,,,,,,0.0,0.0,0.7809937383763282,0.9427214956304968,0.828445879293328,,,,,,,,0.0,0.0,0.7809937383763282,0.9427214956304968,0.828445879293328,,,,,,,,1.0,1.0,0.7809937383763282,2.0618809574865264,0.3787773176431946,,,,,,,,1.0,1.0,0.7809937383763282,2.70439583209793,0.28878677045233936,,,,,,,,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,merged,False,True,True,,False,True,untouched,untouched,untouched,False,False,False,0.125,0.03297872340425513,0.11578228933418362,0.2
2907,bull,17877,4893.55,4913.075,4903.3125,19.524999999999636,0.3531698162602736,0.3619091751621817,0.3619091751621817,6,17878.0,17878.0,,,17925.0,17876,,17925.0,2026-02-18 06:00:00+00:00,expired,,,,,unknown,s,mixed,True,False,False,True,False,False,True,17878.0,True,1.0,1.0,,,immediate,0.33879641485274803,17925.0,expired,0.33879641485274803,False,,,unknown,,,False,,,False,,,False,,,False,,,False,False,False,False,False,0.33879641485274803,0.33879641485274803,0.9343399159500478,0.19833582767190902,4.710898312813412,1.005035998894973,0.04398936311797254,22.847250509165704,True,False,1.0,0.33879641485274803,0.0,0.33879641485274803,1.6905122165268014,0.19833582767190902,8.523483812129392,1.005035998894973,0.04398936311797254,22.847250509165704,True,False,1.0,0.33879641485274803,0.0,0.33879641485274803,1.6905122165268014,0.19833582767190902,8.523483812129392,1.205899852480508,0.04398936311797254,27.413441955194365,True,False,1.0,0.33879641485274803,0.0,0.33879641485274803,1.8969876814492643,0.19833582767190902,9.564523483812003,1.209573098687914,0.04398936311797254,27.49694501018416,True,False,1.0,0.33879641485274803,0.0,0.33879641485274803,5.457174574429012,0.19833582767190902,27.514819881440566,5.073469743396612,0.04398936311797254,115.33401221996249,True,False,1.0,0.33879641485274803,True,False,True,True,True,True,True,False,False,False,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,False,False,expired,True,False,True,,False,True,touched_rejected,touched_rejected,touched_rejected,True,True,False,0.7848618378784429,0.6865270933037777,0.6503950929937913,0.07325795336029617
2908,bull,17879,4942.48,4952.34,4947.41,9.860000000000582,0.17605766267863523,0.15745768125200574,0.15745768125200574,6,,,,,17927.0,17878,,17927.0,2026-02-18 14:00:00+00:00,expired,,,,,unknown,xs,dirty,True,False,False,True,False,False,False,,False,,,,,untouched,,17927.0,expired,0.0,False,17891.0,12.0,8_12,17889.0,10.0,True,17891.0,12.0,True,17892.0,13.0,True,17883.0,4.0,True,17883.0,4.0,True,True,False,True,False,0.0,0.0,0.07160154435510385,0.468356236517267,0.15287838353031966,,,,,,,,0.0,0.0,0.07160154435510385,0.6880711999311139,0.10406124302582673,,,,,,,,0.0,0.0,0.4088965999331242,0.6880711999311139,0.5942649539379948,,,,,,,,0.0,0.0,0.7775284910081878,0.6880711999311139,1.1300116776956075,,,,,,,,0.0,0.0,4.475542915861807,0.6880711999311139,6.504476449980576,,,,,,,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,expired,False,False,True,,False,True,untouched,untouched,continuation_without_touch,False,False,False,0.125,0.22361865218780086,0.14812901807076825,0.0
2909,bull,17892,5048.885,5053.985,5051.4349999999995,5.099999999999454,0.10732972130289838,0.06016634224030478,0.06016634224030478,4,17933.0,17933.0,17933.0,,,17891,,17933.0,2026-02-20 18:00:00+00:00,full_fill,,,,,unknown,xs,dirty,True,True,False,False,False,False,True,17933.0,True,41.0,41.0,41.0,,late,1.0,17933.0,full_fill,1.0,True,,,unknown,,,False,,,False,,,False,,,False,,,False,False,False,False,False,0.0,0.0,1.3554060197086044,-0.2121340373986909,1355406019708.6045,0.8699284924119932,0.0028232209836003917,308.1333333328348,True,False,1.0,0.0,0.0,0.0,1.452423669749071,-0.2121340373986909,1452423669749.0708,1.3980590310766543,0.0028232209836003917,495.19999999919963,True,False,1.0,0.0,0.0,0.0,2.341050627006994,-0.2121340373986909,2341050627006.994,1.588971507811814,0.0028232209836003917,562.8222222213132,True,False,1.0,0.0,0.0,0.0,2.9875543600315857,-0.07123747188438692,2987554360031.586,1.588971507811814,0.0028232209836003917,562.8222222213132,True,False,1.0,0.0,0.0,0.0,2.9875543600315857,0.29926051704458934,9.983122362869022,1.588971507811814,0.6401183043472979,2.4823091247672138,True,False,3.0,0.0,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,False,full_fill,True,False,True,,False,True,touched_rejected,touched_rejected,touched_rejected,True,True,False,0.7674413989394129,0.7090249513360457,0.6136596367577416,0.00035290262295004896
2910,bull,17893,5076.465,5117.965,5097.215,41.5,0.8517467352987365,0.7581985932218792,0.7581985932218792,7,,,,,,17892,17894.0,17894.0,2026-02-22 22:00:00+00:00,merged,,,,,unknown,l,clean,True,False,False,False,True,False,False,,False,,,,,untouched,,17894.0,merged,0.0,False,17897.0,4.0,4_7,17897.0,4.0,True,17897.0,4.0,True,17898.0,5.0,True,17897.0,4.0,True,17898.0,5.0,True,False,False,False,False,0.0,0.0,0.4005262057675746,0.11318995771500748,3.5385312783315066,,,,,,,,0.0,0.0,0.4005262057675746,0.7212139826119971,0.5553500284575764,,,,,,,,0.0,0.0,1.6533122472768478,0.7212139826119971,2.2924018212862443,,,,,,,,0.5855421686747032,0.5855421686747032,1.8976506782101494,1.3077904089936314,1.451035781544251,,,,,,,,0.0,0.5855421686747032,1.8976506782101494,1.3077904089936314,1.451035781544251,,,,,,,,,,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,merged,False,True,True,,False,True,continuation_without_touch,continuation_without_touch,continuation_without_touch,False,False,False,0.125,0.19662135524834123,0.23147157018525016,0.11710843373494065
2911,bull,17894,5108.72,5151.87,5130.295,43.149999999999636,0.9174796150427488,0.7942936033133876,0.7942936033133876,7,,,,,,17893,17894.0,17894.0,2026-02-23 02:00:00+00:00,merged,,,,,unknown,l,clean,True,False,False,False,True,False,False,,False,,,,,untouched,,17894.0,merged,0.0,False,17897.0,3.0,1_3,17897.0,3.0,True,17897.0,3.0,True,17898.0,4.0,True,17897.0,3.0,True,17898.0,4.0,True,False,False,False,False,0.6865585168018598,0.6865585168018598,0.07239902871889577,0.7676848551823675,0.09430826755296222,,,,,,,,0.23765932792584463,0.6865585168018598,1.2922322967375015,0.7676848551823675,1.683284863592268,,,,,,,,0.1536500579374314,0.6865585168018598,1.9454182474701485,0.7676848551823675,2.5341365461847025,,,,,,,,0.2786790266512106,1.0,1.9454182474701485,1.3753689200241268,1.4144701244492437,,,,,,,,0.0,1.0,1.9454182474701485,1.3753689200241268,1.4144701244492437,,,,,,,,,,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,merged,False,True,True,,False,True,continuation_without_touch,continuation_without_touch,continuation_without_touch,False,False,False,0.125,0.11914404049700814,0.22086662546328523,0.2
2912,bull,17898,5165.555,5201.02,5183.2875,35.465000000000146,0.7653040928765547,0.4575538640175467,0.4575538640175467,4,17899.0,17899.0,17899.0,,,17897,,17899.0,2026-02-23 18:00:00+00:00,full_fill,,,,,unknown,l,mixed,True,True,False,False,False,False,True,17899.0,True,1.0,1.0,1.0,,immediate,1.0,17899.0,full_fill,1.0,True,,,unknown,,,False,,,False,,,False,,,False,,,False,False,False,False,False,1.0,1.0,0.47884104951166134,1.7784445739298171,0.2692471030759027,0.289192078231428,0.321269528880874,0.9001540832048835,True,False,1.0,1.0,1.0,1.0,0.47884104951166134,1.7784445739298171,0.2692471030759027,0.289192078231428,1.3083441676920318,0.22103670071887407,False,True,1.0,1.0,1.0,1.0,0.47884104951166134,2.8913885635000414,0.16560937383387228,0.289192078231428,1.6569389323113113,0.17453393881452572,False,True,1.0,1.0,1.0,1.0,0.47884104951166134,2.8913885635000414,0.16560937383387228,0.8001541856441159,1.6569389323113113,0.4829110898661534,False,True,1.0,1.0,0.7731566333004359,1.0,0.47884104951166134,2.8913885635000414,0.16560937383387228,0.8001541856441159,1.6569389323113113,0.4829110898661534,False,True,1.0,1.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,full_fill,False,False,True,,False,True,invalidated,invalidated,invalidated,False,False,False,0.1007210491073717,0.068633079602632,0.1745953926265864,0.40711736653891395
2913,bear,17900,5191.95,5201.02,5196.485000000001,9.070000000000618,0.1847341977386466,0.0867071363701599,0.0867071363701599,5,17906.0,17906.0,,17906.0,,17899,,17906.0,2026-02-24 02:00:00+00:00,invalidated,,,,,unknown,xs,dirty,True,False,True,False,False,False,True,17906.0,True,6.0,6.0,,6.0,delayed,1.0,17906.0,invalidated,1.0,True,,,unknown,,,False,,,False,,,False,,,False,,,False,False,False,False,False,0.0,0.0,0.5305761688083186,0.05631643404048683,9.42133815551742,0.5016082748040083,0.0012016968052699114,417.41666667021116,True,False,1.0,0.0,0.0,0.0,1.8088471996877795,0.05631643404048683,32.11934900543186,0.9330174278995679,0.32185446101418425,2.898879900435649,False,True,1.0,0.0,0.0,0.0,1.8088471996877795,0.1509239697070839,11.985155195681802,1.1279927345562777,0.32185446101418425,3.5046670815184586,False,True,1.0,0.0,1.0,1.0,1.8088471996877795,0.7185691837066109,2.517290249433136,1.42150717924594,0.32185446101418425,4.416614810205454,False,True,2.0,1.0,1.0,1.0,1.8088471996877795,1.18702415040877,1.5238503774880026,1.42150717924594,4.365664352182197,0.32561073517605477,False,True,2.0,1.0,False,True,True,True,True,True,True,False,False,False,True,True,True,True,True,False,False,False,True,True,True,True,True,False,False,False,False,True,invalidated,False,False,True,,False,True,invalidated,invalidated,invalidated,False,False,False,0.43536673928448255,0.16300607045552398,0.3048344505854993,0.6235651409601063
2914,bull,17921,5199.465,5213.94,5206.702499999999,14.474999999999454,0.32448380660645515,0.20112546894538563,0.20112546894538563,5,17932.0,17932.0,,17932.0,,17920,,17932.0,2026-02-27 14:00:00+00:00,invalidated,,,,,unknown,s,mixed,True,False,True,False,False,False,True,17932.0,True,11.0,11.0,,11.0,late,1.0,17932.0,invalidated,1.0,True,,,unknown,,,False,,,False,,,False,,,False,,,False,False,False,False,False,0.0,0.0,1.0396931917380305,0.270683382713163,3.840993788819943,0.2610907697358164,2.230066441636183,0.11707757439919865,False,True,1.0,0.0,0.0,0.0,3.5656230935284854,0.270683382713163,13.172670807453647,0.30440920640562474,2.230066441636183,0.13650230357364687,False,True,1.0,0.0,0.0,0.0,4.145322660978789,0.270683382713163,15.314285714285953,0.474211924505559,2.230066441636183,0.2126447515875954,False,True,1.0,0.0,0.0,0.0,4.145322660978789,0.270683382713163,15.314285714285953,0.6854587238424702,2.230066441636183,0.30737143568671177,False,True,1.0,0.0,1.0,1.0,4.145322660978789,5.3456325348816085,0.7754597110687103,0.6854587238424702,2.230066441636183,0.30737143568671177,False,True,1.0,1.0,False,True,True,False,True,False,True,False,True,False,True,True,True,False,True,False,True,False,True,True,True,False,True,False,True,False,False,True,invalidated,False,False,True,,False,True,invalidated,invalidated,invalidated,False,False,False,0.0948423849011118,0.3801688203418078,0.1904700243285908,0.6181818181818182
2915,bull,17923,5257.745,5303.44,5280.5925,45.69499999999971,0.903691143416121,0.7817124283636946,0.7817124283636946,7,,,,,,17922,17924.0,17924.0,2026-03-01 22:00:00+00:00,merged,,,,,unknown,l,clean,True,False,False,False,True,False,False,,False,,,,,untouched,,17924.0,merged,0.0,False,17925.0,2.0,1_3,17924.0,1.0,True,17925.0,2.0,True,17925.0,2.0,True,17925.0,2.0,True,17925.0,2.0,True,False,False,False,False,0.0,0.0,0.8289356445188077,0.15949817423461432,5.197148171109986,,,,,,,,0.0,0.0,1.8638444427454377,0.15949817423461432,11.68567885926901,,,,,,,,0.29685961264907945,0.9388335704125158,1.8638444427454377,1.2830060822654825,1.452716763005779,,,,,,,,1.0,1.0,1.8638444427454377,6.509265848429462,0.28633712098195235,,,,,,,,1.0,1.0,1.8638444427454377,6.509265848429462,0.28633712098195235,,,,,,,,,,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,merged,False,True,True,,False,True,continuation_without_touch,continuation_without_touch,continuation_without_touch,False,False,False,0.125,0.11725686425455419,0.21855636851912136,0.2
