confirm_idx,breach_idx,side_label,source_cluster_id_raw,family,level,strength,age_bars,origin_idx,active_start_idx,sweep_class,tradeable,selectivity_class,micro_interaction,standard_liquidity,displacement_confirmed,quality,pre_breach_distance_atr,followed_by_displacement,followed_by_bos,followed_by_choch,followthrough_available,penetration_atr,active_source_count,nearest_source_distance_atr_signed,nearest_source_distance_atr_abs,session_source_type,session_source_scope,breach_session_phase,historical_max_distance_atr,source_level_key,source_instance_key,family_group
4367,4366,below,4366202.0,session_low,1267.622,0.45,4.0,4362,4362,4,0,displacement_confirmed_sweep,0,1,1,0.5725238638012972,0.08967037739183543,1,0,0,1,0.4631504618611231,7.0,0.07139882563557245,0.07139882563557245,prev_ny_low,completed_previous_session_only,Overlap,0.8078031465841176,session_low|below|1267.622,session_low|below|1267.622|4362,session
4378,4378,below,4378202.0,support,1250.6797451566963,0.6513483003254324,7.0,925,4371,3,1,tradeable_sweep_candidate,0,1,0,0.7586704084146915,0.71763833541175,0,0,0,1,1.0036990105969907,7.0,0.06382139757767569,0.06382139757767569,,,Overlap,0.9679384965745843,support|below|1250.6797,support|below|1250.6797|4371,s_r
4391,4389,below,4389201.0,previous_day_low,1255.457,0.55,1.0,4387,4388,4,0,standard_liquidity_sweep,0,1,0,0.44952957206294414,0.9182800309020565,0,0,0,1,0.26269671371766823,9.0,-0.054565113421459845,0.054565113421459845,,,Asia,0.9182800309020565,previous_day_low|below|1255.457,previous_day_low|below|1255.457|4388,prior_period
4396,4396,below,4396201.0,session_low,1252.61,0.45,5.0,4391,4391,3,0,standard_liquidity_sweep,0,1,0,0.5851887946350087,0.38138971241814545,0,0,0,1,0.30446300372834384,10.0,0.0024027520023871163,0.0024027520023871163,prev_london_low,completed_previous_session_only,London,0.6666445671407485,session_low|below|1252.61,session_low|below|1252.61|4391,session
4397,4396,below,4396203.0,previous_day_low,1251.348,0.6,3.0,4392,4393,4,0,standard_liquidity_sweep,0,1,0,0.5553275257910789,0.6083174903868662,0,0,0,1,0.30446300372834384,10.0,0.0024027520023871163,0.0024027520023871163,,,London,0.88297407182873,previous_day_low|below|1251.348,previous_day_low|below|1251.348|4393,prior_period
4402,4399,above,4399103.0,session_high,1257.803,0.45,3.0,4396,4396,4,0,standard_liquidity_sweep,0,1,0,0.5432412400319626,0.4388949483652969,0,0,0,1,0.38343651754988084,9.0,-0.05274229952542719,0.05274229952542719,prev_asia_high,completed_previous_session_only,Dead,0.8888466157323673,session_high|above|1257.803,session_high|above|1257.803|4396,session
4403,4402,above,4402101.0,resistance,1260.0405217391306,0.55,16.0,4400,4386,4,0,micro_interaction_sweep,1,0,0,0.4662572974148953,0.08077822931781023,0,0,0,1,0.2604248706630228,8.0,0.4829887789911338,0.4829887789911338,,,London,1.2728616042347156,resistance|above|1260.0405,resistance|above|1260.0405|4386,s_r
4407,4407,below,4407201.0,support,1253.108,0.6,4.0,4403,4403,3,0,standard_liquidity_sweep,0,1,0,0.5153651199556102,0.6009995958530745,0,0,0,1,0.2988294665556921,7.0,0.04481066428321812,0.04481066428321812,,,Asia,0.9981878655287806,support|below|1253.108,support|below|1253.108|4403,s_r
4409,4408,below,4408203.0,equal_low,1250.5193570954148,0.55,37.0,789,4371,4,0,standard_liquidity_sweep,0,1,0,0.6079724843511161,0.5626624863654436,0,0,0,1,0.6033091179518114,9.0,0.05128363969433332,0.05128363969433332,,,London,1.9529124996603988,equal_low|below|1250.5194,equal_low|below|1250.5194|4371,eqh_eql
4421,4420,above,4420101.0,swing_high,1262.142,0.4,16.0,4402,4404,4,0,micro_interaction_sweep,1,0,0,0.47767963628459403,0.03975030286260295,0,0,0,1,0.23631468471368502,8.0,-0.01340038266150689,0.01340038266150689,,,Asia,2.1648806265163683,swing_high|above|1262.142,swing_high|above|1262.142|4404,swing
4431,4430,above,4430102.0,session_high,1271.311,0.45,3.0,4427,4427,4,0,micro_interaction_sweep,1,0,0,0.4774830950655416,0.19472261767512278,0,0,0,1,0.3582910709971874,10.0,0.002936812057379798,0.002936812057379798,prev_asia_high,completed_previous_session_only,Dead,0.6346586802091059,session_high|above|1271.311,session_high|above|1271.311|4427,session
4434,4433,above,4433102.0,resistance,1272.533450324747,0.55,5.0,4428,4428,4,0,standard_liquidity_sweep,0,1,0,0.4508271969147487,0.6040999114250386,0,0,0,1,0.22915132562020504,10.0,0.7925740789582791,0.7925740789582791,,,London,0.8822931231472622,resistance|above|1272.5335,resistance|above|1272.5335|4428,s_r
4439,4439,above,4439101.0,resistance,1266.1779999999999,0.5644950001250258,4.0,4439,4435,3,0,micro_interaction_sweep,1,0,0,0.5347912702437814,0.10425009097174957,0,0,0,1,0.27011899091021907,9.0,0.049461217251117025,0.049461217251117025,,,London,0.7637204880069991,resistance|above|1266.178,resistance|above|1266.178|4435,s_r
4444,4443,below,4443202.0,session_low,1264.106,0.5,3.0,4440,4440,4,0,standard_liquidity_sweep,0,1,0,0.4832172075162166,0.42190211278554196,0,0,0,1,0.3309596854572081,8.0,0.1975552307464964,0.1975552307464964,prev_ny_low,completed_previous_session_only,Dead,0.7749991194559865,session_low|below|1264.106,session_low|below|1264.106|4440,session
4446,4446,above,4446101.0,resistance,1266.9709659584273,0.7,11.0,4443,4435,3,1,tradeable_sweep_candidate,0,1,0,0.7487383883218822,0.5485181539816748,0,0,0,1,0.779050549885489,7.0,0.9150913316713296,0.9150913316713296,,,London,0.9841229513314311,resistance|above|1266.971,resistance|above|1266.971|4435,s_r
4447,4447,below,4447201.0,previous_day_low,1262.744,0.6,3.0,4444,4444,3,1,tradeable_sweep_candidate,0,1,0,0.6518525089013462,0.0318100494397763,0,0,0,1,0.8590168337810029,8.0,0.20684541323342215,0.20684541323342215,,,Overlap,0.7823114243434869,previous_day_low|below|1262.744,previous_day_low|below|1262.744|4444,prior_period
4470,4470,below,4470202.0,swing_low,1264.649,0.4,8.0,4459,4462,3,1,tradeable_sweep_candidate,0,1,1,0.6916666666666668,0.29016897484331794,0,0,1,1,0.21618378965536947,8.0,1.300720133923634,1.300720133923634,,,London,1.4798364930304844,swing_low|below|1264.649,swing_low|below|1264.649|4462,swing
4478,4476,below,4476201.0,previous_day_low,1274.766,0.55,2.0,4474,4474,4,0,micro_interaction_sweep,1,0,0,0.5453581493684878,0.2119936316545789,0,1,0,1,0.46631684446372185,8.0,-0.15025764988277193,0.15025764988277193,,,Asia,0.38805031329699335,previous_day_low|below|1274.766,previous_day_low|below|1274.766|4474,prior_period
4495,4494,below,4494201.0,session_low,1294.046,0.45,4.0,4490,4490,4,1,tradeable_sweep_candidate,0,1,0,0.6595430192640819,1.343404425971468,0,0,0,1,0.7264862026907614,8.0,-0.11776374518503518,0.11776374518503518,prev_london_low,completed_previous_session_only,Asia,1.4060874214803107,session_low|below|1294.046,session_low|below|1294.046|4490,session
4496,4495,below,4495201.0,support,1289.4840909090908,0.6,7.0,4493,4488,4,0,standard_liquidity_sweep,0,1,0,0.5703335719204262,0.6388947051517305,0,0,0,1,0.4700696041518198,7.0,1.6026090143697354,1.6026090143697354,,,London,2.6140887062209646,support|below|1289.4841,support|below|1289.4841|4488,s_r
4507,4507,below,4507201.0,support,1287.516,0.55,3.0,4505,4504,3,0,standard_liquidity_sweep,0,1,0,0.5827644926189338,0.27021637959672895,0,0,0,1,0.5359782595226706,8.0,0.10898562533226706,0.10898562533226706,,,Asia,0.6389014962449937,support|below|1287.516,support|below|1287.516|4504,s_r
4517,4515,below,4515202.0,session_low,1280.274,0.45,4.0,4511,4511,4,0,displacement_confirmed_sweep,0,1,1,0.66,0.32914322977396193,1,0,1,1,0.8310010884916069,10.0,-0.3548006532391031,0.3548006532391031,prev_ny_low,completed_previous_session_only,Overlap,0.7003270614509343,session_low|below|1280.274,session_low|below|1280.274|4511,session
4518,4517,below,4517203.0,support,1270.9540303003077,0.6000000000000001,40.0,4505,4477,4,0,displacement_confirmed_sweep,0,1,1,0.5739514278349475,0.7547539617816266,1,0,0,1,0.47108498396629767,9.0,2.963927745375722,2.963927745375722,,,Dead,6.083224102550902,support|below|1270.954,support|below|1270.954|4477,s_r
4519,4518,above,4518102.0,previous_week_high,1307.853,0.55,13.0,4505,4505,4,1,tradeable_sweep_candidate,0,1,1,0.7216666666666667,0.7315414416570868,1,0,0,1,2.6739657832658366,7.0,-0.7231353409433134,0.7231353409433134,,,Asia,5.168219886460327,previous_week_high|above|1307.853,previous_week_high|above|1307.853|4505,prior_period
4520,4517,above,4517104.0,session_high,1285.67,0.5,3.0,4514,4514,4,1,tradeable_sweep_candidate,0,1,1,0.6566666666666667,1.6074340448803979,1,0,0,1,0.47108498396629767,9.0,0.6104508713572353,0.6104508713572353,prev_london_high,completed_previous_session_only,Dead,1.6074340448803979,session_high|above|1285.67,session_high|above|1285.67|4514,session
4522,4521,below,4521201.0,session_low,1274.482,0.45,4.0,4517,4517,4,0,standard_liquidity_sweep,0,1,0,0.4705250013958205,0.4428357834956505,0,0,0,1,0.3200625034895511,8.0,-0.009350621756709745,0.009350621756709745,prev_ny_low,completed_previous_session_only,Overlap,4.226007682130185,session_low|below|1274.482,session_low|below|1274.482|4517,session
4539,4538,below,4538202.0,session_low,1219.967,0.45,3.0,4535,4535,4,1,tradeable_sweep_candidate,0,1,0,0.5756473584111451,0.43931949730499104,0,0,0,1,0.5391280469922473,6.0,-0.05489199789076694,0.05489199789076694,prev_ny_low,completed_previous_session_only,London,0.43931949730499104,session_low|below|1219.967,session_low|below|1219.967|4535,session
4568,4567,above,4567101.0,previous_day_high,1214.015,0.5,1.0,4566,4566,4,0,micro_interaction_sweep,1,0,0,0.4978199632620508,0.06602801644431727,0,0,0,1,0.3778832414884603,8.0,-0.09796015630922832,0.09796015630922832,,,Asia,0.06602801644431727,previous_day_high|above|1214.015,previous_day_high|above|1214.015|4566,prior_period
4571,4571,above,4571101.0,resistance,1217.445,0.6000000000000001,3.0,964,4568,3,0,standard_liquidity_sweep,0,1,0,0.5450244296631503,0.5097674977628716,0,0,0,1,0.4016443838367196,10.0,0.10655165847486024,0.10655165847486024,,,Dead,0.9793441865049298,resistance|above|1217.445,resistance|above|1217.445|4568,s_r
4575,4575,below,4575203.0,support,1209.9962322578829,0.6058674321595773,8.0,4572,4567,3,0,displacement_confirmed_sweep,0,1,1,0.5478194833985662,0.2791866034847848,1,0,0,1,0.35734090116767486,10.0,0.19878846856013935,0.19878846856013935,,,Overlap,0.9609225308415039,support|below|1209.9962,support|below|1209.9962|4567,s_r
4589,4588,below,4588201.0,equal_low,1180.054,0.7,5.0,827,4583,4,0,displacement_confirmed_sweep,0,1,1,0.655,0.3846796439335601,0,0,1,1,1.3310375908932743,6.0,-0.4207426310470567,0.4207426310470567,,,Dead,0.8846455656755167,equal_low|below|1180.054,equal_low|below|1180.054|4583,eqh_eql
4591,4590,above,4590101.0,session_high,1189.073,0.45,3.0,4587,4587,4,0,standard_liquidity_sweep,0,1,0,0.5297510369792969,0.8204276677326172,0,0,0,1,0.4852889607087388,7.0,-0.1012868389346313,0.1012868389346313,prev_london_high,completed_previous_session_only,Asia,1.4981639227600698,session_high|above|1189.073,session_high|above|1189.073|4587,session
4594,4593,above,4593102.0,session_high,1191.847,0.45,10.0,4583,4583,4,0,standard_liquidity_sweep,0,1,0,0.5440778948227106,0.9681554068086711,0,0,0,1,0.4864552224760638,8.0,-0.11686108218101657,0.11686108218101657,prev_ny_high,completed_previous_session_only,Dead,1.8295495157539468,session_high|above|1191.847,session_high|above|1191.847|4583,session
4603,4601,below,4601201.0,session_low,1188.699,0.45,5.0,4596,4596,4,0,displacement_confirmed_sweep,0,1,1,0.5180061621153107,0.4302529872465676,1,0,0,1,0.48093908327063795,10.0,-0.08182278714287651,0.08182278714287651,prev_asia_low,completed_previous_session_only,Asia,0.5153430533106802,session_low|below|1188.699,session_low|below|1188.699|4596,session
4611,4611,below,4611201.0,previous_week_low,1168.912,0.55,17.0,4594,4594,3,1,tradeable_sweep_candidate,0,1,0,0.6535188839501253,0.5569496655035163,0,0,0,1,1.0385790538218442,8.0,0.005557354319839163,0.005557354319839163,,,Dead,3.19038509344653,previous_week_low|below|1168.912,previous_week_low|below|1168.912|4594,prior_period
4615,4613,below,4613201.0,equal_low,1168.4875000000002,0.6000000000000001,19.0,828,4594,4,0,standard_liquidity_sweep,0,1,0,0.4708506969156822,0.9030371468157959,0,0,0,1,0.15556287467432575,8.0,-0.19512247548220513,0.19512247548220513,,,Asia,3.2498502294363254,equal_low|below|1168.4875,equal_low|below|1168.4875|4594,eqh_eql
4620,4620,below,4620201.0,support,1170.5230000000001,0.55,4.0,4617,4616,3,0,micro_interaction_sweep,1,0,0,0.5871342964510248,0.1301582940695403,0,0,0,1,0.3905542082156101,8.0,0.46704122069691884,0.46704122069691884,,,London,0.48989369543052497,support|below|1170.523,support|below|1170.523|4616,s_r
4627,4625,below,4625203.0,previous_day_low,1171.463,0.55,5.0,4620,4620,4,1,tradeable_sweep_candidate,0,1,0,0.6343192253747365,0.38668334595102827,0,0,0,1,1.3688724230053557,9.0,-0.19220468953157296,0.19220468953157296,,,Asia,0.5678839458351339,previous_day_low|below|1171.463,previous_day_low|below|1171.463|4620,prior_period
4628,4627,below,4627202.0,support,1160.42911482916,0.7000000000000001,16.0,4624,4611,4,0,standard_liquidity_sweep,0,1,0,0.4889311875870449,0.488223728420618,0,0,0,1,0.2098279689676122,6.0,1.0553417345082348,1.0553417345082348,,,Overlap,2.0950509574627936,support|below|1160.4291,support|below|1160.4291|4611,s_r
4633,4633,below,4633201.0,session_low,1168.993,0.5,4.0,4629,4629,3,0,standard_liquidity_sweep,0,1,0,0.4867243697504053,0.41516091637669017,0,0,0,1,0.3105609243760132,9.0,-0.054005070728229805,0.054005070728229805,prev_asia_low,completed_previous_session_only,Overlap,0.5594978223364918,session_low|below|1168.993,session_low|below|1168.993|4629,session
4637,4636,below,4636202.0,session_low,1169.38,0.5,4.0,4632,4632,4,0,standard_liquidity_sweep,0,1,0,0.5408438896569355,0.020590505489639747,0,0,0,1,0.5251055632360218,10.0,0.043303225899729354,0.043303225899729354,prev_london_low,completed_previous_session_only,Asia,0.36592178838470646,session_low|below|1169.38,session_low|below|1169.38|4632,session
4639,4638,above,4638102.0,previous_day_high,1175.193,0.55,5.0,4633,4633,4,0,standard_liquidity_sweep,0,1,0,0.5909520156871313,0.5528994906885522,0,0,0,1,0.708505597811744,9.0,-0.05463814141196373,0.05463814141196373,,,London,1.0622957476534074,previous_day_high|above|1175.193,previous_day_high|above|1175.193|4633,prior_period
4680,4678,above,4678101.0,session_high,1132.551,0.5,3.0,4675,4675,4,0,standard_liquidity_sweep,0,1,0,0.453358865105037,0.26032657397752307,0,0,0,1,0.31225431673927057,8.0,-0.1415735774772146,0.1415735774772146,prev_ny_high,completed_previous_session_only,Asia,0.7063156879872396,session_high|above|1132.551,session_high|above|1132.551|4675,session
4685,4684,above,4684101.0,swing_high,1141.181,0.4,1.0,4681,4683,4,0,standard_liquidity_sweep,0,1,0,0.3917143514066536,0.457052388305588,0,0,0,1,0.17511921184996726,10.0,-0.028068974294749714,0.028068974294749714,,,Asia,0.457052388305588,swing_high|above|1141.181,swing_high|above|1141.181|4683,swing
4699,4696,above,4696101.0,session_high,1134.227,0.45,3.0,4693,4693,4,0,micro_interaction_sweep,1,0,0,0.5048146118050709,0.04223374032661462,0,0,0,1,0.49682516992710657,8.0,-0.3872393211456192,0.3872393211456192,prev_london_high,completed_previous_session_only,Asia,0.4988884491934129,session_high|above|1134.227,session_high|above|1134.227|4693,session
4702,4702,below,4702201.0,support,1130.7097986302215,0.6,8.0,4702,4694,3,0,micro_interaction_sweep,1,0,0,0.5006596442885483,0.17235910333552554,0,0,0,1,0.29331577738803755,10.0,0.08378386928384189,0.08378386928384189,,,Asia,1.0201383317244412,support|below|1130.7098,support|below|1130.7098|4694,s_r
4704,4704,below,4704202.0,support,1129.883,0.55,3.0,4702,4701,3,0,standard_liquidity_sweep,0,1,0,0.5902515663003348,0.23221150728326856,0,0,0,1,0.5222864189657378,10.0,0.25499201873593436,0.25499201873593436,,,London,0.3403690542994366,support|below|1129.883,support|below|1129.883|4701,s_r
4706,4705,above,4705101.0,resistance,1132.3315,0.5568898202340519,5.0,4701,4700,4,0,micro_interaction_sweep,1,0,0,0.45783978545109943,0.11030904732084126,0,0,0,1,0.2527933259814661,10.0,0.7718593984772637,0.7718593984772637,,,Overlap,0.29375507512480376,resistance|above|1132.3315,resistance|above|1132.3315|4700,s_r
4711,4711,above,4711101.0,resistance,1133.8821835089752,0.65,7.0,4705,4704,3,0,micro_interaction_sweep,1,0,0,0.5180288616126463,0.17739144686913585,0,0,0,1,0.2684048792394771,8.0,0.4138710963082856,0.4138710963082856,,,Overlap,1.1854038309862467,resistance|above|1133.8822,resistance|above|1133.8822|4704,s_r
4716,4715,above,4715102.0,previous_week_high,1142.304,0.55,2.0,4713,4713,4,0,standard_liquidity_sweep,0,1,0,0.6091666666666667,0.6742343759197396,0,0,0,1,1.715533285688734,8.0,0.10602189597746914,0.10602189597746914,,,Asia,1.1178451754098582,previous_week_high|above|1142.304,previous_week_high|above|1142.304|4713,prior_period
4722,4722,below,4722201.0,support,1137.891,0.55,6.0,4717,4716,3,0,standard_liquidity_sweep,0,1,0,0.4713649623850965,0.31010576197387546,0,0,0,1,0.20994971864451503,10.0,0.11619035409211406,0.11619035409211406,,,London,1.2816280525615409,support|below|1137.891,support|below|1137.891|4716,s_r
4723,4723,below,4723201.0,session_low,1137.799,0.45,4.0,4719,4719,3,0,micro_interaction_sweep,1,0,0,0.5212271052482844,0.1366683475336605,0,0,0,1,0.31560063847008,10.0,0.7584595989039685,0.7584595989039685,prev_ny_low,completed_previous_session_only,Overlap,1.3019713549831748,session_low|below|1137.799,session_low|below|1137.799|4719,session
4737,4735,below,4735201.0,session_low,1153.982,0.45,4.0,4731,4731,4,0,displacement_confirmed_sweep,0,1,1,0.5762492117695321,1.1882400422939163,1,0,0,1,0.7069369092228949,9.0,-0.4530221885071595,0.4530221885071595,prev_ny_low,completed_previous_session_only,Overlap,1.3398641539108196,session_low|below|1153.982,session_low|below|1153.982|4731,session
4740,4739,below,4739202.0,previous_day_low,1148.836,0.6,2.0,4736,4737,4,0,standard_liquidity_sweep,0,1,0,0.5314006429861681,1.629552040857833,0,0,0,1,0.33593423417668505,10.0,0.15038402592546574,0.15038402592546574,,,Asia,1.629552040857833,previous_day_low|below|1148.836,previous_day_low|below|1148.836|4737,prior_period
4742,4741,above,4741101.0,previous_day_high,1158.608,0.55,3.0,4738,4738,4,0,standard_liquidity_sweep,0,1,0,0.584317782010226,0.8665768795391859,0,0,0,1,0.7515111534355923,9.0,-0.12256663572362907,0.12256663572362907,,,Overlap,2.083463766934752,previous_day_high|above|1158.608,previous_day_high|above|1158.608|4738,prior_period
4748,4745,above,4745102.0,equal_high,1163.4434999999999,0.7000000000000001,8.0,856,4737,4,0,micro_interaction_sweep,1,0,0,0.5709065286752607,0.1966612117893371,0,0,0,1,0.6423986200859395,7.0,0.06916159405032568,0.06916159405032568,,,Asia,2.937966654552466,equal_high|above|1163.4435,equal_high|above|1163.4435|4737,eqh_eql
4768,4768,above,4768101.0,previous_day_high,1186.027,0.55,1.0,4765,4767,3,0,standard_liquidity_sweep,0,1,0,0.4871391699229509,0.31205857812339166,0,0,0,1,0.43385772742899564,7.0,0.07467086511264903,0.07467086511264903,,,Asia,0.31205857812339166,previous_day_high|above|1186.027,previous_day_high|above|1186.027|4767,prior_period
4777,4776,below,4776203.0,session_low,1185.479,0.45,3.0,4773,4773,4,1,tradeable_sweep_candidate,0,1,1,0.6883333333333334,0.5024049067076624,1,1,0,1,1.002597702284532,6.0,0.046020604295127644,0.046020604295127644,prev_ny_low,completed_previous_session_only,London,0.847732279401987,session_low|below|1185.479,session_low|below|1185.479|4773,session
4789,4788,below,4788202.0,previous_day_low,1191.387,0.6,2.0,4786,4786,4,1,tradeable_sweep_candidate,0,1,0,0.597624138947939,0.7806412005325449,0,0,0,1,0.49132263155539124,7.0,0.01243312069380897,0.01243312069380897,,,London,0.7806412005325449,previous_day_low|below|1191.387,previous_day_low|below|1191.387|4786,prior_period
4812,4811,below,4811202.0,previous_day_low,1197.504,0.55,2.0,4808,4809,4,0,standard_liquidity_sweep,0,1,0,0.524670852449997,0.8366571479061397,0,0,0,1,0.2763649707635672,10.0,0.05625830917208882,0.05625830917208882,,,London,0.8366571479061397,previous_day_low|below|1197.504,previous_day_low|below|1197.504|4809,prior_period
4816,4814,above,4814102.0,session_high,1205.749,0.5,3.0,4811,4811,4,0,micro_interaction_sweep,1,0,0,0.4789878942030841,0.21006807552979037,1,0,0,1,0.17876672228634272,10.0,0.014129874141665255,0.014129874141665255,prev_london_high,completed_previous_session_only,Dead,1.4800385122032305,session_high|above|1205.749,session_high|above|1205.749|4811,session
4819,4819,above,4819101.0,equal_high,1209.436858043488,0.6000000000000001,12.0,870,4807,3,1,tradeable_sweep_candidate,0,1,1,0.61599016668008,0.5377801776769329,1,0,0,1,0.7002986383488373,7.0,0.052620697536048554,0.052620697536048554,,,NY,2.0661194669869265,equal_high|above|1209.4369,equal_high|above|1209.4369|4807,eqh_eql
4827,4824,above,4824101.0,session_high,1215.479,0.5,4.0,4820,4820,4,0,standard_liquidity_sweep,0,1,0,0.5183133905444643,0.40386734793509893,0,0,0,1,0.5331339054446436,8.0,-0.030533895350103687,0.030533895350103687,prev_london_high,completed_previous_session_only,Overlap,0.40386734793509893,session_high|above|1215.479,session_high|above|1215.479|4820,session
4836,4835,below,4835201.0,support,1195.7532662068893,0.65,45.0,4812,4790,4,0,standard_liquidity_sweep,0,1,0,0.5675338007462097,1.4858457911737513,0,0,0,1,0.38422606737156184,9.0,0.03324293193834894,0.03324293193834894,,,London,3.548244937648207,support|below|1195.7533,support|below|1195.7533|4790,s_r
4847,4845,below,4845201.0,previous_day_low,1184.35,0.55,1.0,4842,4844,4,0,micro_interaction_sweep,1,0,0,0.5788606468037246,0.22170228372364223,0,0,0,1,0.45962696607860315,9.0,-0.4077223239016591,0.4077223239016591,,,Asia,0.22170228372364223,previous_day_low|below|1184.35,previous_day_low|below|1184.35|4844,prior_period
4848,4845,below,4845202.0,session_low,1185.493,0.45,3.0,4842,4842,4,0,micro_interaction_sweep,1,0,0,0.5368285424272725,0.026323941166876967,0,0,0,1,0.45962696607860315,9.0,-0.4077223239016591,0.4077223239016591,prev_london_low,completed_previous_session_only,Asia,0.6861103383801732,session_low|below|1185.493,session_low|below|1185.493|4842,session
4854,4854,above,4854102.0,resistance,1195.686,0.6,4.0,4850,4850,3,1,tradeable_sweep_candidate,0,1,1,0.6541695129226076,0.5071951338336578,1,0,0,1,0.601626005856848,7.0,-0.0672441521511247,0.0672441521511247,,,Overlap,0.7964353868390099,resistance|above|1195.686,resistance|above|1195.686|4850,s_r
4857,4857,above,4857101.0,resistance,1200.1525000000001,0.55,20.0,4857,4837,3,0,micro_interaction_sweep,1,0,0,0.5344609877531435,0.11048456583486589,1,0,0,1,0.3882358027161921,8.0,0.08794198665379996,0.08794198665379996,,,Asia,3.1694162902353327,resistance|above|1200.1525,resistance|above|1200.1525|4837,s_r
4869,4869,above,4869101.0,resistance,1214.7172497126187,0.65,10.0,1033,4859,3,0,micro_interaction_sweep,1,0,0,0.49444604195927616,0.13894455610218728,0,0,0,1,0.21528177156485714,7.0,0.1760585397032219,0.1760585397032219,,,Asia,1.794206677320793,resistance|above|1214.7172,resistance|above|1214.7172|4859,s_r
4872,4870,above,4870101.0,previous_week_high,1219.804,0.55,19.0,4851,4851,4,0,standard_liquidity_sweep,0,1,0,0.5813958184119462,0.9885475947501571,0,0,0,1,0.5761033180553904,8.0,-0.37203238978714653,0.37203238978714653,,,Asia,5.430555690767468,previous_week_high|above|1219.804,previous_week_high|above|1219.804|4851,prior_period
4877,4877,below,4877201.0,support,1211.6,0.55,7.0,4875,4870,3,0,standard_liquidity_sweep,0,1,0,0.6618939869317071,0.27436676361860385,0,0,0,1,0.26965969176056537,7.0,0.5752239191889923,0.5752239191889923,,,London,1.6012525773883874,support|below|1211.6,support|below|1211.6|4870,s_r
4901,4901,below,4901201.0,session_low,1237.883,0.45,3.0,4898,4898,3,1,tradeable_sweep_candidate,0,1,0,0.5772802127736977,0.7366004098032761,0,0,0,1,0.43708365595514903,8.0,0.028336355661501243,0.028336355661501243,prev_ny_low,completed_previous_session_only,London,0.7366004098032761,session_low|below|1237.883,session_low|below|1237.883|4898,session
4914,4913,below,4913202.0,session_low,1223.903,0.45,5.0,4908,4908,4,0,standard_liquidity_sweep,0,1,0,0.4848489378978411,1.2646244771977144,0,0,0,1,1.1754496711109035,9.0,0.05910529897877952,0.05910529897877952,prev_london_low,completed_previous_session_only,London,1.6234821641777748,session_low|below|1223.903,session_low|below|1223.903|4908,session
4915,4914,below,4914201.0,equal_low,1221.879403420857,0.75,32.0,889,4882,4,0,micro_interaction_sweep,1,0,0,0.5037160102480228,0.05930451452445419,0,0,0,1,0.2363733589533903,7.0,0.6770076006512772,0.6770076006512772,,,Overlap,3.8576636341937824,equal_low|below|1221.8794,equal_low|below|1221.8794|4882,eqh_eql
4919,4919,above,4919103.0,previous_day_high,1232.235,0.5,2.0,4917,4917,3,0,standard_liquidity_sweep,0,1,0,0.565630595456913,0.7416359714287416,0,0,0,1,0.4220225909630767,9.0,-0.032785856208515984,0.032785856208515984,,,London,0.7416359714287416,previous_day_high|above|1232.235,previous_day_high|above|1232.235|4917,prior_period
4925,4925,below,4925203.0,support,1221.8345242692894,0.7000000000000001,43.0,4911,4882,3,0,displacement_confirmed_sweep,0,1,1,0.7070736187709139,0.8544128376846609,0,0,1,1,0.9084975743741195,9.0,0.11967402698954811,0.11967402698954811,,,London,3.866416083607678,support|below|1221.8345,support|below|1221.8345|4882,s_r
4929,4928,above,4928101.0,previous_day_high,1234.449,0.55,7.0,4919,4921,4,0,micro_interaction_sweep,1,0,0,0.5297287651041027,0.21692493867875634,0,0,0,1,0.4055719127602567,8.0,-0.20152305451656033,0.20152305451656033,,,Dead,1.8139214420193965,previous_day_high|above|1234.449,previous_day_high|above|1234.449|4921,prior_period
4938,4937,above,4937102.0,session_high,1241.253,0.45,3.0,4934,4934,4,1,tradeable_sweep_candidate,0,1,0,0.545863003864253,0.004744386520105111,0,0,0,1,0.51551073888156,8.0,0.09180688534563916,0.09180688534563916,prev_ny_high,completed_previous_session_only,London,0.8125570593125614,session_high|above|1241.253,session_high|above|1241.253|4934,session
4948,4947,below,4947202.0,previous_day_low,1232.729,0.55,4.0,4943,4943,4,1,tradeable_sweep_candidate,0,1,0,0.6376512037442241,0.5094980056166681,0,0,0,1,1.0791143704233077,10.0,-0.5012130197651135,0.5012130197651135,,,Asia,1.063565003083549,previous_day_low|below|1232.729,previous_day_low|below|1232.729|4943,prior_period
4949,4947,below,4947203.0,session_low,1233.541,0.45,7.0,4940,4940,4,0,standard_liquidity_sweep,0,1,0,0.599617322610507,0.315721714955926,0,0,0,1,1.0791143704233077,10.0,-0.5012130197651135,0.5012130197651135,prev_ny_low,completed_previous_session_only,Asia,0.8757001384971368,session_low|below|1233.541,session_low|below|1233.541|4940,session
4954,4954,above,4954102.0,previous_day_high,1238.823,0.55,3.0,4949,4951,3,0,standard_liquidity_sweep,0,1,0,0.5784609738077526,0.29642518852510175,0,0,0,1,0.3385559403465398,10.0,0.25476840102267195,0.25476840102267195,,,London,0.9703020457680204,previous_day_high|above|1238.823,previous_day_high|above|1238.823|4951,prior_period
