timestamp,open,high,low,close,atr_14,sweep_flag,sweep_side,sweep_class,sweep_breach_idx,sweep_confirm_idx,sweep_latency_bars,sweep_event_id,sweep_source_id,sweep_source_cluster_id,sweep_primary_family,sweep_attribution_families,sweep_source_side,sweep_source_level,sweep_source_strength,sweep_quality_score,sweep_is_tradeable_candidate,sweep_invalidated_flag,sweep_research_followthrough_available,sweep_breach_flag,sweep_breach_side,sweep_breach_event_id,sweep_breach_source_id,sweep_breach_source_cluster_id,sweep_breach_source_family,sweep_breach_source_level,sweep_breach_source_strength,sweep_breach_timestamp,penetration_abs,penetration_atr,penetration_source_width_frac,breach_by_wick,breach_by_close,breach_gap_flag,sweep_q_source_strength,sweep_q_penetration,sweep_q_rejection,sweep_q_displacement_followthrough,sweep_q_regime_context,sweep_q_volume_confirmation,sweep_q_crowding,sweep_followed_by_displacement,sweep_displacement_within_bars,sweep_displacement_strength,sweep_followed_by_bos,sweep_bos_within_bars,sweep_bos_strength,sweep_followed_by_choch,sweep_choch_within_bars,sweep_choch_strength,sweep_interaction_phase_above_l1,sweep_interaction_phase_above_l2,sweep_interaction_phase_above_l3,sweep_interaction_phase_above_l4,sweep_interaction_phase_above_l5,sweep_interaction_phase_below_l1,sweep_interaction_phase_below_l2,sweep_interaction_phase_below_l3,sweep_interaction_phase_below_l4,sweep_interaction_phase_below_l5
2014-01-28 07:00:00+00:00,1259.119,1259.693,1252.528,1254.303,6.7525003076567724,,,,,,,,,,,,,,,,,,,1.0,-1.0,,109202.0,109202.0,session_low,1257.168,0.45,2014-01-28 07:00:00+00:00,4.639999999999873,0.6871528750229747,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.0
2014-01-28 11:00:00+00:00,1254.344,1260.736,1247.682,1250.758,7.202607428538437,,,2.0,109.0,,,,109202.0,109202.0,session_low,session_low,-1.0,1257.168,0.45,,,,,1.0,-1.0,,110201.0,110201.0,previous_day_low,1251.994,0.65,2014-01-28 11:00:00+00:00,4.311999999999898,0.5986720840726002,8.074906367039413,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,0.0,0.0
2014-01-29 11:00:00+00:00,1257.469,1269.054,1256.527,1263.769,7.217821340589396,,,,,,,,,,,,,,,,,,,1.0,1.0,,116101.0,116101.0,previous_day_high,1261.027,0.55,2014-01-29 11:00:00+00:00,8.027000000000044,1.1121084356660693,27.58419243986838,1.0,1.0,0.0,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-30 07:00:00+00:00,1261.758,1261.758,1252.747,1255.326,7.369932213905423,,,,,,,,,,,,,,,,,,,1.0,-1.0,,121202.0,121202.0,session_low,1256.527,0.45,2014-01-30 07:00:00+00:00,3.7799999999999727,0.5128948123658388,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,3.0,0.0,0.0,0.0
2014-01-30 11:00:00+00:00,1255.356,1256.423,1237.496,1242.502,8.195437055769315,,,2.0,121.0,,,,121202.0,121202.0,session_low,session_low,-1.0,1256.527,0.45,,,,,1.0,-1.0,,122203.0,122203.0,previous_day_low,1250.663,0.5,2014-01-30 11:00:00+00:00,13.166999999999916,1.6066257248270595,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,3.0,0.0,3.0,0.0,0.0
2014-01-31 11:00:00+00:00,1245.442,1254.912,1244.81,1251.14,7.367167278929389,,,,,,,,,,,,,,,,,,,1.0,1.0,,128101.0,128101.0,session_high,1246.518,0.5,2014-01-31 11:00:00+00:00,8.394000000000005,1.1393795854218527,14.989285714287185,1.0,1.0,0.0,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2014-01-31 15:00:00+00:00,1251.147,1251.3,1238.753,1239.928,7.737155330434435,1.0,1.0,4.0,128.0,129.0,1.0,35.0,128101.0,128101.0,session_high,session_high,1.0,1246.518,0.5,0.6439328899182603,0.0,0.0,1.0,1.0,-1.0,,129203.0,129203.0,session_low,1242.231,0.45,2014-01-31 15:00:00+00:00,3.4780000000000655,0.4495192162317334,,1.0,1.0,0.0,0.5,1.0,0.9,0.5,0.5,0.5143288991826023,0.25,1.0,0.0,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,0.0,0.0
2014-02-03 03:00:00+00:00,1244.897,1247.163,1243.566,1245.979,7.058630197144486,,,,,,,,,,,,,,,,,,,1.0,1.0,,132101.0,132101.0,previous_day_high,1245.689,0.55,2014-02-03 03:00:00+00:00,1.4739999999999327,0.20882238604824885,3.058091286307099,1.0,1.0,0.0,,,,,,,,,,,,,,,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-03 15:00:00+00:00,1248.832,1266.287,1248.12,1260.314,7.867847136707893,,,2.0,132.0,,,,132101.0,132101.0,previous_day_high,previous_day_high|session_high,1.0,1245.689,0.55,,,,,1.0,1.0,,135102.0,135102.0,swing_high,1254.912,0.4,2014-02-03 15:00:00+00:00,11.375,1.4457576262417813,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-05 07:00:00+00:00,1254.356,1258.379,1254.107,1257.134,6.301788351405595,,,,,,,,,,,,,,,,,,,1.0,1.0,,145101.0,145101.0,session_high,1255.785,0.5,2014-02-05 07:00:00+00:00,2.5939999999998236,0.4116291845030371,10.252964426870433,1.0,1.0,0.0,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-05 11:00:00+00:00,1257.156,1274.293,1256.166,1258.071,7.146446326305192,1.0,1.0,3.0,146.0,146.0,0.0,39.0,146102.0,146102.0,resistance,previous_day_high|resistance,1.0,1261.2062424242426,0.55,0.6977419255734856,0.0,0.0,1.0,1.0,1.0,,146102.0,146102.0,resistance,1261.2062424242426,0.55,2014-02-05 11:00:00+00:00,12.047556852891375,1.6858108635820572,5.796549496071869,1.0,0.0,0.0,0.55,1.0,1.0,0.5,0.5,0.7690859224015223,0.16666666666666663,0.0,,,0.0,,,0.0,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-06 11:00:00+00:00,1259.526,1266.691,1253.347,1255.71,6.939965114427617,1.0,1.0,3.0,152.0,152.0,0.0,41.0,152101.0,152101.0,resistance,resistance|session_high,1.0,1260.7993584905662,0.55,0.67837768402926,0.0,0.0,1.0,1.0,1.0,,152101.0,152101.0,resistance,1260.7993584905662,0.55,2014-02-06 11:00:00+00:00,3.704392650520049,0.5337768402926005,0.8468155407701727,1.0,0.0,0.0,0.55,1.0,0.7668884201463002,0.5,0.5,1.0,0.25,0.0,,,0.0,,,0.0,,,3.0,0.0,0.0,0.0,,3.0,0.0,0.0,0.0,0.0
2014-02-07 11:00:00+00:00,1260.022,1271.725,1255.62,1258.772,6.722537022866384,,,,,,,,,,,,,,,,,,,1.0,1.0,,158102.0,158102.0,resistance,1266.459255464236,0.65,2014-02-07 11:00:00+00:00,3.5057951835890435,0.521498828740437,0.9959932026614652,1.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2014-02-07 19:00:00+00:00,1264.814,1268.07,1264.44,1266.5,6.570718147267428,1.0,1.0,3.0,160.0,160.0,0.0,44.0,160101.0,160101.0,previous_day_high,previous_day_high,1.0,1266.691,0.5,0.4464482059094799,0.0,0.0,1.0,1.0,1.0,,160101.0,160101.0,previous_day_high,1266.691,0.5,2014-02-07 19:00:00+00:00,1.3789999999999054,0.2098705147736997,,1.0,0.0,0.0,0.5,0.4197410295473994,0.6049352573868498,0.5,0.5,0.0,0.25,0.0,,,0.0,,,0.0,,,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2014-02-10 03:00:00+00:00,1269.125,1274.381,1268.173,1272.796,6.433466157592843,,,,,,,,,,,,,,,,,,,1.0,1.0,,162101.0,162101.0,session_high,1271.725,0.5,2014-02-10 03:00:00+00:00,2.6560000000001764,0.412841217306403,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2014-02-10 11:00:00+00:00,1272.997,1277.891,1271.642,1275.52,6.309692758332612,,,2.0,162.0,,,,162101.0,162101.0,session_high,session_high|swing_high,1.0,1271.725,0.5,,,,,1.0,1.0,,164102.0,164102.0,previous_week_high,1274.293,0.55,2014-02-10 11:00:00+00:00,3.5980000000001837,0.5702337875720885,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0.0,3.0,0.0,,,0.0,0.0,0.0,0.0,0.0
