row_idx,timestamp,side,active_id,detect_idx,age_anchor_idx,active_since_idx,low,high,width,width_atr,base_quality,age_bars,age_decay,effective_significance,source_count,source_event_id,touch_count,fill_pct,state,historical_touch_count,historical_fill_pct,historical_state,first_touch_idx,last_touch_idx,first_partial_fill_idx,historical_first_touch_idx,historical_last_touch_idx,historical_first_partial_fill_idx,max_single_bar_fill_jump,historical_max_single_bar_fill_jump,all_touch_bars_closed_outside,historical_all_touch_bars_closed_outside,last_touch_rejection_flag,historical_last_touch_rejection_flag,bounce_raw_max,historical_bounce_raw_max,component_id,component_low,component_high,component_member_count,component_entered_this_row,component_owned_this_row,touch_delta,fill_delta,entered_this_row,ownership_blocked_by_higher_component,ownership_blocked_by_lower_component,selected,in_window
17817,2026-02-04 06:00:00+00:00,bear,2894,17796,17796,17796,5426.005,5470.88,44.875,0.4304433771501791,0.3856113177326504,21,0.2973017787506802,0.0311578826879023,1,2894,0,0.0,1,1,0.5579944289693585,3,,,,17797.0,17797.0,17797.0,0.0,0.5579944289693585,1,1,,1.0,0.0,1023.5200000000004,2,5426.005,5470.88,1,0,0,0,0.0,0,0,0,0,1
17818,2026-02-04 10:00:00+00:00,bear,2894,17796,17796,17796,5426.005,5470.88,44.875,0.4304433771501791,0.3856113177326504,22,0.2806155120773432,0.028099284633723,1,2894,0,0.0,1,1,0.5579944289693585,3,,,,17797.0,17797.0,17797.0,0.0,0.5579944289693585,1,1,,1.0,0.0,1023.5200000000004,2,5426.005,5470.88,1,0,0,0,0.0,0,0,0,0,1
17819,2026-02-04 14:00:00+00:00,bear,2894,17796,17796,17796,5426.005,5470.88,44.875,0.4304433771501791,0.3856113177326504,23,0.2648657735898238,0.0209311107660365,1,2894,0,0.0,1,1,0.5579944289693585,3,,,,17797.0,17797.0,17797.0,0.0,0.5579944289693585,1,1,,1.0,0.0,1023.5200000000004,2,5426.005,5470.88,1,0,0,0,0.0,0,0,0,0,1
17820,2026-02-04 18:00:00+00:00,bear,2894,17796,17796,17796,5426.005,5470.88,44.875,0.4304433771501791,0.3856113177326504,24,0.25,0.0216431954806311,1,2894,0,0.0,1,1,0.5579944289693585,3,,,,17797.0,17797.0,17797.0,0.0,0.5579944289693585,1,1,,1.0,0.0,1023.5200000000004,3,5426.005,5470.88,1,0,0,0,0.0,0,0,0,0,1
17821,2026-02-04 22:00:00+00:00,bear,2894,17796,17796,17796,5426.005,5470.88,44.875,0.4304433771501791,0.3856113177326504,25,0.2359685781704233,0.0198421241444752,1,2894,0,0.0,1,1,0.5579944289693585,3,,,,17797.0,17797.0,17797.0,0.0,0.5579944289693585,1,1,,1.0,0.0,1023.5200000000004,2,5426.005,5470.88,1,0,0,0,0.0,0,0,0,0,1
17822,2026-02-05 02:00:00+00:00,bear,2894,17796,17796,17796,5426.005,5470.88,44.875,0.4304433771501791,0.3856113177326504,26,0.2227246795350848,0.0172709211786692,1,2894,0,0.0,1,1,0.5579944289693585,3,,,,17797.0,17797.0,17797.0,0.0,0.5579944289693585,1,1,,1.0,0.0,1023.5200000000004,2,5426.005,5470.88,1,0,0,0,0.0,0,0,0,0,1
17823,2026-02-05 06:00:00+00:00,bear,2894,17796,17796,17796,5426.005,5470.88,44.875,0.4304433771501791,0.3856113177326504,27,0.2102241038134286,0.0150797978549468,1,2894,0,0.0,1,1,0.5579944289693585,3,,,,17797.0,17797.0,17797.0,0.0,0.5579944289693585,1,1,,1.0,0.0,1023.5200000000004,2,5426.005,5470.88,1,0,0,0,0.0,0,0,0,0,1
17824,2026-02-05 10:00:00+00:00,bear,2894,17796,17796,17796,5426.005,5470.88,44.875,0.4304433771501791,0.3856113177326504,28,0.1984251314960249,0.0136070766174707,1,2894,0,0.0,1,1,0.5579944289693585,3,,,,17797.0,17797.0,17797.0,0.0,0.5579944289693585,1,1,,1.0,0.0,1023.5200000000004,2,5426.005,5470.88,1,0,0,0,0.0,0,0,0,0,1
17825,2026-02-05 14:00:00+00:00,bear,2894,17796,17796,17796,5426.005,5470.88,44.875,0.4304433771501791,0.3856113177326504,29,0.1872883846095852,0.0133378902275235,1,2894,0,0.0,1,1,0.5579944289693585,3,,,,17797.0,17797.0,17797.0,0.0,0.5579944289693585,1,1,,1.0,0.0,1023.5200000000004,2,5426.005,5470.88,1,0,0,0,0.0,0,0,0,0,1
17826,2026-02-05 18:00:00+00:00,bear,2894,17796,17796,17796,5426.005,5470.88,44.875,0.4304433771501791,0.3856113177326504,30,0.1767766952966369,0.0110827898235844,1,2894,0,0.0,1,1,0.5579944289693585,3,,,,17797.0,17797.0,17797.0,0.0,0.5579944289693585,1,1,,1.0,0.0,1023.5200000000004,2,5426.005,5470.88,1,0,0,0,0.0,0,0,0,0,1
17827,2026-02-05 22:00:00+00:00,bear,2894,17796,17796,17796,5426.005,5470.88,44.875,0.4304433771501791,0.3856113177326504,31,0.1668549817712542,0.0104074674191687,1,2894,0,0.0,1,1,0.5579944289693585,3,,,,17797.0,17797.0,17797.0,0.0,0.5579944289693585,1,1,,1.0,0.0,1023.5200000000004,3,5426.005,5470.88,1,0,0,0,0.0,0,0,0,0,1
17828,2026-02-06 02:00:00+00:00,bear,2894,17796,17796,17796,5426.005,5470.88,44.875,0.4304433771501791,0.3856113177326504,32,0.1574901312368591,0.0117312993777577,1,2894,0,0.0,1,1,0.5579944289693585,3,,,,17797.0,17797.0,17797.0,0.0,0.5579944289693585,1,1,,1.0,0.0,1023.5200000000004,2,5426.005,5470.88,1,0,0,0,0.0,0,0,0,0,1
17829,2026-02-06 06:00:00+00:00,bear,2894,17796,17796,17796,5426.005,5470.88,44.875,0.4304433771501791,0.3856113177326504,33,0.1486508893753401,0.0103362596743779,1,2894,0,0.0,1,1,0.5579944289693585,3,,,,17797.0,17797.0,17797.0,0.0,0.5579944289693585,1,1,,1.0,0.0,1023.5200000000004,2,5426.005,5470.88,1,0,0,0,0.0,0,0,0,0,1
17830,2026-02-06 10:00:00+00:00,bear,2894,17796,17796,17796,5426.005,5470.88,44.875,0.4304433771501791,0.3856113177326504,34,0.1403077560386716,0.0105529090578613,1,2894,0,0.0,1,1,0.5579944289693585,3,,,,17797.0,17797.0,17797.0,0.0,0.5579944289693585,1,1,,1.0,0.0,1023.5200000000004,2,5426.005,5470.88,1,0,0,0,0.0,0,0,0,0,1
17831,2026-02-06 14:00:00+00:00,bear,2894,17796,17796,17796,5426.005,5470.88,44.875,0.4304433771501791,0.3856113177326504,35,0.1324328867949119,0.010265290557632,1,2894,0,0.0,1,1,0.5579944289693585,3,,,,17797.0,17797.0,17797.0,0.0,0.5579944289693585,1,1,,1.0,0.0,1023.5200000000004,2,5426.005,5470.88,1,0,0,0,0.0,0,0,0,0,1
17832,2026-02-06 18:00:00+00:00,bear,2894,17796,17796,17796,5426.005,5470.88,44.875,0.4304433771501791,0.3856113177326504,36,0.125,0.0093734445767386,1,2894,0,0.0,1,1,0.5579944289693585,3,,,,17797.0,17797.0,17797.0,0.0,0.5579944289693585,1,1,,1.0,0.0,1023.5200000000004,2,5426.005,5470.88,1,0,0,0,0.0,0,0,0,0,1
17833,2026-02-08 22:00:00+00:00,bear,2894,17796,17796,17796,5426.005,5470.88,44.875,0.4304433771501791,0.3856113177326504,37,0.1179842890852116,0.0089937197516357,1,2894,0,0.0,1,1,0.5579944289693585,3,,,,17797.0,17797.0,17797.0,0.0,0.5579944289693585,1,1,,1.0,0.0,1023.5200000000004,2,5426.005,5470.88,1,0,0,0,0.0,0,0,0,0,1
17834,2026-02-09 02:00:00+00:00,bear,2894,17796,17796,17796,5426.005,5470.88,44.875,0.4304433771501791,0.3856113177326504,38,0.1113623397675424,0.0092262772751624,1,2894,0,0.0,1,1,0.5579944289693585,3,,,,17797.0,17797.0,17797.0,0.0,0.5579944289693585,1,1,,1.0,0.0,1023.5200000000004,2,5426.005,5470.88,1,0,0,0,0.0,0,0,0,0,1
17835,2026-02-09 06:00:00+00:00,bear,2894,17796,17796,17796,5426.005,5470.88,44.875,0.4304433771501791,0.3856113177326504,39,0.1051120519067143,0.0079728993129843,1,2894,0,0.0,1,1,0.5579944289693585,3,,,,17797.0,17797.0,17797.0,0.0,0.5579944289693585,1,1,,1.0,0.0,1023.5200000000004,2,5426.005,5470.88,1,0,0,0,0.0,0,0,0,0,1
17836,2026-02-09 10:00:00+00:00,bear,2894,17796,17796,17796,5426.005,5470.88,44.875,0.4304433771501791,0.3856113177326504,40,0.0992125657480124,0.0072604466234305,1,2894,0,0.0,1,1,0.5579944289693585,3,,,,17797.0,17797.0,17797.0,0.0,0.5579944289693585,1,1,,1.0,0.0,1023.5200000000004,2,5426.005,5470.88,1,0,0,0,0.0,0,0,0,0,1
17837,2026-02-09 14:00:00+00:00,bear,2894,17796,17796,17796,5426.005,5470.88,44.875,0.4304433771501791,0.3856113177326504,41,0.0936441923047926,0.0073270701078238,1,2894,0,0.0,1,1,0.5579944289693585,3,,,,17797.0,17797.0,17797.0,0.0,0.5579944289693585,1,1,,1.0,0.0,1023.5200000000004,2,5426.005,5470.88,1,0,0,0,0.0,0,0,0,0,1
17838,2026-02-09 18:00:00+00:00,bear,2894,17796,17796,17796,5426.005,5470.88,44.875,0.4304433771501791,0.3856113177326504,42,0.0883883476483184,0.0068650509892026,1,2894,0,0.0,1,1,0.5579944289693585,3,,,,17797.0,17797.0,17797.0,0.0,0.5579944289693585,1,1,,1.0,0.0,1023.5200000000004,2,5426.005,5470.88,1,0,0,0,0.0,0,0,0,0,1
17839,2026-02-09 22:00:00+00:00,bear,2894,17796,17796,17796,5426.005,5470.88,44.875,0.4304433771501791,0.3856113177326504,43,0.0834274908856271,0.0060816979224187,1,2894,0,0.0,1,1,0.5579944289693585,3,,,,17797.0,17797.0,17797.0,0.0,0.5579944289693585,1,1,,1.0,0.0,1023.5200000000004,2,5426.005,5470.88,1,0,0,0,0.0,0,0,0,0,1
17840,2026-02-10 02:00:00+00:00,bear,2894,17796,17796,17796,5426.005,5470.88,44.875,0.4304433771501791,0.3856113177326504,44,0.0787450656184295,0.0056421217863783,1,2894,0,0.0,1,1,0.5579944289693585,3,,,,17797.0,17797.0,17797.0,0.0,0.5579944289693585,1,1,,1.0,0.0,1023.5200000000004,2,5426.005,5470.88,1,0,0,0,0.0,0,0,0,0,1
17841,2026-02-10 06:00:00+00:00,bear,2894,17796,17796,17796,5426.005,5470.88,44.875,0.4304433771501791,0.3856113177326504,45,0.07432544468767,0.0052577823511968,1,2894,0,0.0,1,1,0.5579944289693585,3,,,,17797.0,17797.0,17797.0,0.0,0.5579944289693585,1,1,,1.0,0.0,1023.5200000000004,2,5426.005,5470.88,1,0,0,0,0.0,0,0,0,0,1
17842,2026-02-10 10:00:00+00:00,bear,2894,17796,17796,17796,5426.005,5470.88,44.875,0.4304433771501791,0.3856113177326504,46,0.0701538780193358,0.0048489027663887,1,2894,0,0.0,1,1,0.5579944289693585,3,,,,17797.0,17797.0,17797.0,0.0,0.5579944289693585,1,1,,1.0,0.0,1023.5200000000004,2,5426.005,5470.88,1,0,0,0,0.0,0,0,0,0,1
17843,2026-02-10 14:00:00+00:00,bear,2894,17796,17796,17796,5426.005,5470.88,44.875,0.4304433771501791,0.3856113177326504,47,0.0662164433974559,0.0043361603352183,1,2894,0,0.0,1,1,0.5579944289693585,3,,,,17797.0,17797.0,17797.0,0.0,0.5579944289693585,1,1,,1.0,0.0,1023.5200000000004,2,5426.005,5470.88,1,0,0,0,0.0,0,0,0,0,1
